lakeid,sta,sampledate,andate,coreid,top_bottom,species_name,head_size,head_size_units_to_mm,,
myv,33,2016-07-18,2017-09-28,3,2,ch,15,51,,
myv,33,2016-07-18,2017-09-28,3,2,ch,10,51,,
myv,33,2016-07-18,2017-09-28,4,2,tt,14,51,,
myv,33,2016-07-18,2017-09-28,4,2,tt,13,51,,
myv,33,2016-07-18,2017-09-28,4,2,tt,13,51,,
myv,33,2016-07-18,2017-09-28,4,2,tt,13,51,,
myv,33,2016-07-18,2017-09-28,4,2,tt,13,51,,
myv,33,2016-07-18,2017-09-28,4,2,tt,13,51,,
myv,33,2016-07-18,2017-09-28,4,2,tt,13,51,,
myv,33,2016-07-18,2017-09-28,4,2,tt,14,51,,
myv,33,2016-07-18,2017-09-28,4,2,tt,12,51,,
myv,33,2016-07-18,2017-09-28,4,2,tt,13,51,,
myv,33,2016-07-18,2017-09-28,4,2,tt,14,51,,
myv,33,2016-07-18,2017-09-28,4,2,tt,13,51,,
myv,33,2016-07-18,2017-09-28,4,2,tt,14,51,,
myv,33,2016-07-18,2017-09-28,4,2,tt,13,51,,
myv,33,2016-07-18,2017-09-28,4,2,tt,13,51,,
myv,33,2016-07-18,2017-09-28,4,2,tt,15,51,,
myv,33,2016-07-18,2017-09-28,4,2,tt,13,51,,
myv,33,2016-07-18,2017-09-28,4,2,tt,13,51,,
myv,33,2016-07-18,2017-09-28,4,2,tt,13,51,,
myv,33,2016-07-18,2017-09-28,4,2,tt,9,51,,
myv,33,2016-07-18,2017-09-28,4,2,tt,13,51,,
myv,33,2016-07-18,2017-09-28,4,2,tt,11,51,,
myv,33,2016-07-18,2017-09-28,4,2,tt,13,51,,
myv,33,2016-07-18,2017-09-28,4,2,tt,9,51,,
myv,33,2016-07-18,2017-09-28,4,2,tt,14,51,,
myv,33,2016-07-18,2017-09-28,4,2,tt,13,51,,
myv,33,2016-07-18,2017-09-28,4,2,tt,15,51,,
myv,33,2016-07-18,2017-09-28,4,2,tt,15,51,,
myv,33,2016-07-18,2017-09-28,4,2,tt,14,51,,
myv,33,2016-07-18,2017-09-28,4,2,tt,16,51,,
myv,33,2016-07-18,2017-09-28,4,2,tt,6,51,,
myv,33,2016-07-18,2017-09-28,4,2,tt,9,51,,
myv,33,2016-07-18,2017-09-28,4,2,tt,9,51,,
myv,33,2016-07-18,2017-09-28,4,2,tt,9,51,,
myv,33,2016-07-18,2017-09-28,4,2,tt,9,51,,
myv,33,2016-07-18,2017-09-28,4,2,tt,15,51,,
myv,33,2016-07-18,2017-09-28,4,2,tt,10,51,,
myv,33,2016-07-18,2017-09-28,4,2,tt,10,51,,
myv,33,2016-07-18,2017-09-28,4,2,tt,9,51,,
myv,33,2016-07-18,2017-09-28,4,2,tt,8,51,,
myv,33,2016-07-18,2017-09-28,4,2,tt,9,51,,
myv,33,2016-07-18,2017-09-28,4,2,tt,13,51,,
myv,33,2016-07-18,2017-09-28,4,2,tt,5,51,,
myv,33,2016-07-18,2017-09-28,4,2,tt,9,51,,
myv,33,2016-07-18,2017-09-28,4,2,tt,6,51,,
myv,33,2016-07-18,2017-09-28,4,2,tt,6,51,,
myv,33,2016-07-18,2017-09-28,4,2,tt,6,51,,
myv,33,2016-07-18,2017-09-28,4,2,tt,6,51,,
myv,33,2016-07-18,2017-09-28,4,2,tt,14,51,,
myv,33,2016-07-18,2017-09-28,4,2,tt,7,51,,
myv,33,2016-07-18,2017-09-28,4,2,tt,6,51,,
myv,33,2016-07-18,2017-09-28,4,2,tt,6,51,,
myv,33,2016-07-18,2017-09-28,4,2,tt,7,51,,
myv,33,2016-07-18,2017-09-28,4,2,tt,7,51,,
myv,33,2016-07-18,2017-09-28,4,2,tt,6,51,,
myv,33,2016-07-18,2017-09-28,4,2,tt,7,51,,
myv,33,2016-07-18,2017-09-28,4,2,tt,7,51,,
myv,33,2016-07-18,2017-09-28,4,2,tt,7,51,,
myv,33,2016-07-18,2017-09-28,4,2,tt,7,51,,
myv,33,2016-07-18,2017-09-28,4,2,tt,7,51,,
myv,33,2016-07-18,2017-09-28,4,2,tt,7,51,,
myv,33,2016-07-18,2017-09-28,4,2,tt,7,51,,
myv,33,2016-07-18,2017-09-28,4,2,tt,7,51,,
myv,33,2016-07-18,2017-09-28,4,2,tt,7,51,,
myv,33,2016-07-18,2017-09-28,4,2,tt,8,51,,
myv,33,2016-07-18,2017-09-28,4,2,tt,16,51,,
myv,33,2016-07-18,2017-09-28,4,2,tt,8,51,,
myv,33,2016-07-18,2017-09-28,4,2,tt,6,51,,
myv,33,2016-07-18,2017-09-28,4,2,tt,6,51,,
myv,33,2016-07-18,2017-09-28,4,2,tt,9,51,,
myv,33,2016-07-18,2017-09-28,4,2,tt,15,51,,
myv,33,2016-07-18,2017-09-28,4,2,tt,6,51,,
myv,33,2016-07-18,2017-09-28,4,2,tt,12,51,,
myv,33,2016-07-18,2017-09-28,4,2,tt,13,51,,
myv,33,2016-07-18,2017-09-28,4,2,tt,6,51,,
myv,33,2016-07-18,2017-09-28,4,2,tt,7,51,,
myv,33,2016-07-18,2017-09-28,4,2,tt,7,51,,
myv,33,2016-07-18,2017-09-28,4,2,tt,7,51,,
myv,33,2016-07-18,2017-09-28,4,2,tt,7,51,,
myv,33,2016-07-18,2017-09-28,4,2,tt,6,51,,
myv,33,2016-07-18,2017-09-28,4,2,tt,6,51,,
myv,33,2016-07-18,2017-09-28,4,2,ch,26,51,,
myv,33,2016-07-18,2017-09-28,4,2,ch,29,51,,
myv,33,2016-07-18,2017-09-28,4,2,ch,24,51,,
myv,33,2016-07-18,2017-09-28,4,2,ch,9,51,,
myv,33,2016-07-18,2017-09-28,4,2,ch,14,51,,
myv,33,2016-07-18,2017-09-28,4,2,ch,15,51,,
myv,33,2016-07-18,2017-09-28,4,2,ch,14,51,,
myv,33,2016-07-18,2017-09-28,4,2,ch,14,51,,
myv,33,2016-07-18,2017-09-28,4,2,ch,9,51,,
myv,33,2016-07-18,2017-09-28,4,2,ch,15,51,,
myv,33,2016-07-18,2017-09-28,4,2,ch,16,51,,
myv,33,2016-07-18,2017-09-28,4,2,ch,14,51,,
myv,33,2016-07-18,2017-09-28,4,2,ch,16,51,,
myv,33,2016-07-18,2017-09-28,4,2,ch,17,51,,
myv,33,2016-07-18,2017-09-28,4,2,ch,14,51,,
myv,33,2016-07-18,2017-09-28,4,2,ch,16,51,,
myv,33,2016-07-18,2017-09-28,4,2,ch,13,51,,
myv,33,2016-07-18,2017-09-28,4,2,ch,16,51,,
myv,33,2016-07-18,2017-09-28,4,2,ch,9,51,,
myv,33,2016-07-18,2017-09-28,4,2,ch,16,51,,
myv,33,2016-07-18,2017-09-28,4,2,ch,15,51,,
myv,33,2016-07-18,2017-09-28,4,2,ch,8,51,,
myv,33,2016-07-18,2017-09-28,4,2,ch,9,51,,
myv,33,2016-07-18,2017-09-28,4,2,ch,10,51,,
myv,33,2016-07-18,2017-09-28,4,2,ch,6,51,,
myv,33,2016-07-18,2017-09-28,4,2,ch,9,51,,
myv,33,2016-07-18,2017-09-28,4,2,ch,9,51,,
myv,33,2016-07-18,2017-09-28,4,2,ch,9,51,,
myv,33,2016-07-18,2017-09-28,4,2,ch,16,51,,
myv,33,2016-07-18,2017-09-28,4,2,ch,13,51,,
myv,33,2016-07-18,2017-09-28,4,2,ch,6,51,,
myv,33,2016-07-18,2017-09-28,4,2,ch,8,51,,
myv,33,2016-07-18,2017-09-28,4,2,ch,6,51,,
myv,33,2016-07-18,2017-09-28,4,2,tp,15,51,,
myv,33,2016-07-18,2017-09-28,4,2,tp,16,51,,
myv,33,2016-07-18,2017-09-28,4,2,tp,7,51,,
myv,33,2016-07-18,2017-09-28,4,2,tp,9,51,,
myv,33,2016-07-18,2017-09-28,4,2,tp,15,51,,
myv,33,2016-07-18,2017-09-28,4,2,tp,18,51,,
myv,33,2016-07-18,2017-09-28,4,2,tp,16,51,,
myv,33,2016-07-18,2017-09-28,4,2,tp,15,51,,
myv,33,2016-07-18,2017-09-28,4,2,tp,15,51,,
myv,33,2016-07-18,2017-09-28,4,2,tp,15,51,,
myv,33,2016-07-18,2017-09-28,4,2,tp,25,51,,
myv,33,2016-07-18,2017-09-28,4,2,tp,15,51,,
myv,33,2016-07-18,2017-09-28,4,2,tp,14,51,,
myv,33,2016-07-18,2017-09-28,5,2,tt,13,51,,
myv,33,2016-07-18,2017-09-28,5,2,tt,6,51,,
myv,33,2016-07-18,2017-09-28,5,2,tt,13,51,,
myv,33,2016-07-18,2017-09-28,5,2,tt,9,51,,
myv,33,2016-07-18,2017-09-28,5,2,tt,9,51,,
myv,33,2016-07-18,2017-09-28,5,2,tt,9,51,,
myv,33,2016-07-18,2017-09-28,5,2,tt,14,51,,
myv,33,2016-07-18,2017-09-28,5,2,tt,13,51,,
myv,33,2016-07-18,2017-09-28,5,2,tt,13,51,,
myv,33,2016-07-18,2017-09-28,5,2,tt,4,51,,
myv,33,2016-07-18,2017-09-28,5,2,tt,12,51,,
myv,33,2016-07-18,2017-09-28,5,2,tt,10,51,,
myv,33,2016-07-18,2017-09-28,5,2,tt,15,51,,
myv,33,2016-07-18,2017-09-28,5,2,tt,9,51,,
myv,33,2016-07-18,2017-09-28,5,2,tt,6,51,,
myv,33,2016-07-18,2017-09-28,5,2,tt,6,51,,
myv,33,2016-07-18,2017-09-28,5,2,tt,15,51,,
myv,33,2016-07-18,2017-09-28,5,2,tt,13,51,,
myv,33,2016-07-18,2017-09-28,5,2,tt,14,51,,
myv,33,2016-07-18,2017-09-28,5,2,tt,15,51,,
myv,33,2016-07-18,2017-09-28,5,2,tt,10,51,,
myv,33,2016-07-18,2017-09-28,5,2,tt,12,51,,
myv,33,2016-07-18,2017-09-28,5,2,tt,15,51,,
myv,33,2016-07-18,2017-09-28,5,2,tt,15,51,,
myv,33,2016-07-18,2017-09-28,5,2,tt,6,51,,
myv,33,2016-07-18,2017-09-28,5,2,tt,14,51,,
myv,33,2016-07-18,2017-09-28,5,2,tt,9,51,,
myv,33,2016-07-18,2017-09-28,5,2,tt,6,51,,
myv,33,2016-07-18,2017-09-28,5,2,tt,14,51,,
myv,33,2016-07-18,2017-09-28,5,2,tt,10,51,,
myv,33,2016-07-18,2017-09-28,5,2,tt,6,51,,
myv,33,2016-07-18,2017-09-28,5,2,tt,6,51,,
myv,33,2016-07-18,2017-09-28,5,2,tt,14,51,,
myv,33,2016-07-18,2017-09-28,5,2,tt,15,51,,
myv,33,2016-07-18,2017-09-28,5,2,tt,14,51,,
myv,33,2016-07-18,2017-09-28,5,2,tt,5,51,,
myv,33,2016-07-18,2017-09-28,5,2,tt,6,51,,
myv,33,2016-07-18,2017-09-28,5,2,tt,9,51,,
myv,33,2016-07-18,2017-09-28,5,2,tt,8,51,,
myv,33,2016-07-18,2017-09-28,5,2,tt,9,51,,
myv,33,2016-07-18,2017-09-28,5,2,tt,9,51,,
myv,33,2016-07-18,2017-09-28,5,2,tt,5,51,,
myv,33,2016-07-18,2017-09-28,5,2,tt,12,51,,
myv,33,2016-07-18,2017-09-28,5,2,tt,6,51,,
myv,33,2016-07-18,2017-09-28,5,2,tt,8,51,,
myv,33,2016-07-18,2017-09-28,5,2,tt,4,51,,
myv,33,2016-07-18,2017-09-28,5,2,tt,12,51,,
myv,33,2016-07-18,2017-09-28,5,2,tt,9,51,,
myv,33,2016-07-18,2017-09-28,5,2,tt,5,51,,
myv,33,2016-07-18,2017-09-28,5,2,tt,6,51,,
myv,33,2016-07-18,2017-09-28,5,2,tt,12,51,,
myv,33,2016-07-18,2017-09-28,5,2,tt,12,51,,
myv,33,2016-07-18,2017-09-28,5,2,tt,6,51,,
myv,33,2016-07-18,2017-09-28,5,2,tt,6,51,,
myv,33,2016-07-18,2017-09-28,5,2,tt,5,51,,
myv,33,2016-07-18,2017-09-28,5,2,tt,14,51,,
myv,33,2016-07-18,2017-09-28,5,2,tt,5,51,,
myv,33,2016-07-18,2017-09-28,5,2,tt,6,51,,
myv,33,2016-07-18,2017-09-28,5,2,tt,9,51,,
myv,33,2016-07-18,2017-09-28,5,2,tt,13,51,,
myv,33,2016-07-18,2017-09-28,5,2,tt,5,51,,
myv,33,2016-07-18,2017-09-28,5,2,tt,5,51,,
myv,33,2016-07-18,2017-09-28,5,2,tt,6,51,,
myv,33,2016-07-18,2017-09-28,5,2,tt,6,51,,
myv,33,2016-07-18,2017-09-28,5,2,tt,5,51,,
myv,33,2016-07-18,2017-09-28,5,2,ch,30,51,,
myv,33,2016-07-18,2017-09-28,5,2,ch,16,51,,
myv,33,2016-07-18,2017-09-28,5,2,ch,27,51,,
myv,33,2016-07-18,2017-09-28,5,2,ch,9,51,,
myv,33,2016-07-18,2017-09-28,5,2,ch,17,51,,
myv,33,2016-07-18,2017-09-28,5,2,ch,15,51,,
myv,33,2016-07-18,2017-09-28,5,2,ch,16,51,,
myv,33,2016-07-18,2017-09-28,5,2,ch,12,51,,
myv,33,2016-07-18,2017-09-28,5,2,ch,27,51,,
myv,33,2016-07-18,2017-09-28,5,2,ch,15,51,,
myv,33,2016-07-18,2017-09-28,5,2,ch,8,51,,
myv,33,2016-07-18,2017-09-28,5,2,ch,15,51,,
myv,33,2016-07-18,2017-09-28,5,2,ch,33,51,,
myv,33,2016-07-18,2017-09-28,5,2,ch,15,51,,
myv,33,2016-07-18,2017-09-28,5,2,ch,14,51,,
myv,33,2016-07-18,2017-09-28,5,2,ch,27,51,,
myv,33,2016-07-18,2017-09-28,5,2,ch,15,51,,
myv,33,2016-07-18,2017-09-28,5,2,ch,10,51,,
myv,33,2016-07-18,2017-09-28,5,2,ch,16,51,,
myv,33,2016-07-18,2017-09-28,5,2,ch,10,51,,
myv,33,2016-07-18,2017-09-28,5,2,ch,8,51,,
myv,33,2016-07-18,2017-09-28,5,2,ch,7,51,,
myv,33,2016-07-18,2017-09-28,5,2,ch,12,51,,
myv,33,2016-07-18,2017-09-28,5,2,ch,15,51,,
myv,33,2016-07-18,2017-09-28,5,2,ch,8,51,,
myv,33,2016-07-18,2017-09-28,5,2,ch,9,51,,
myv,33,2016-07-18,2017-09-28,5,2,ch,8,51,,
myv,33,2016-07-18,2017-09-28,5,2,ch,9,51,,
myv,33,2016-07-18,2017-09-28,5,2,ch,17,51,,
myv,33,2016-07-18,2017-09-28,5,2,ch,16,51,,
myv,33,2016-07-18,2017-09-28,5,2,ch,7,51,,
myv,33,2016-07-18,2017-09-28,5,2,ch,15,51,,
myv,33,2016-07-18,2017-09-28,5,2,tp,14,51,,
myv,33,2016-07-18,2017-09-28,5,2,tp,14,51,,
myv,33,2016-07-18,2017-09-28,5,2,tp,16,51,,
myv,33,2016-07-18,2017-09-28,5,2,tp,9,51,,
myv,33,2016-07-18,2017-09-28,5,2,tp,8,51,,
myv,33,2016-07-18,2017-09-28,5,2,tp,8,51,,
myv,33,2016-07-18,2017-09-28,5,2,tp,4,51,,
myv,33,2016-07-18,2017-09-28,5,2,or,6,51,,
myv,33,2016-08-17,2017-10-17,1,2,tt,9,51,,
myv,33,2016-08-17,2017-10-17,1,2,tt,9,51,,
myv,33,2016-08-17,2017-10-17,1,2,tt,9,51,,
myv,33,2016-08-17,2017-10-17,1,2,tt,7,51,,
myv,33,2016-08-17,2017-10-17,1,2,tt,8,51,,
myv,33,2016-08-17,2017-10-17,1,2,tt,8,51,,
myv,33,2016-08-17,2017-10-17,1,2,tt,9,51,,
myv,33,2016-08-17,2017-10-17,1,2,tt,9,51,,
myv,33,2016-08-17,2017-10-17,1,2,tt,9,51,,
myv,33,2016-08-17,2017-10-17,1,2,tt,9,51,,
myv,33,2016-08-17,2017-10-17,1,2,tt,5,51,,
myv,33,2016-08-17,2017-10-17,1,2,tt,6,51,,
myv,33,2016-08-17,2017-10-17,1,2,tt,6,51,,
myv,33,2016-08-17,2017-10-17,1,2,tt,7,51,,
myv,33,2016-08-17,2017-10-17,1,2,tt,5,51,,
myv,33,2016-08-17,2017-10-17,1,2,tt,5,51,,
myv,33,2016-08-17,2017-10-17,1,2,tt,5,51,,
myv,33,2016-08-17,2017-10-17,1,2,tt,8,51,,
myv,33,2016-08-17,2017-10-17,1,2,tt,8,51,,
myv,33,2016-08-17,2017-10-17,1,2,tt,6,51,,
myv,33,2016-08-17,2017-10-17,1,2,tt,5,51,,
myv,33,2016-08-17,2017-10-17,1,2,tt,5,51,,
myv,33,2016-08-17,2017-10-17,1,2,tt,5,51,,
myv,33,2016-08-17,2017-10-17,1,2,tt,5,51,,
myv,33,2016-08-17,2017-10-17,1,2,tt,5,51,,
myv,33,2016-08-17,2017-10-17,1,2,tt,9,51,,
myv,33,2016-08-17,2017-10-17,1,2,tt,5,51,,
myv,33,2016-08-17,2017-10-17,1,2,tt,5,51,,
myv,33,2016-08-17,2017-10-17,1,2,tt,5,51,,
myv,33,2016-08-17,2017-10-17,1,2,tt,5,51,,
myv,33,2016-08-17,2017-10-17,1,2,tt,5,51,,
myv,33,2016-08-17,2017-10-17,1,2,tt,5,51,,
myv,33,2016-08-17,2017-10-17,1,2,tt,6,51,,
myv,33,2016-08-17,2017-10-17,1,2,tt,8,51,,
myv,33,2016-08-17,2017-10-17,1,2,tt,8,51,,
myv,33,2016-08-17,2017-10-17,1,2,tt,9,51,,
myv,33,2016-08-17,2017-10-17,1,2,tt,5,51,,
myv,33,2016-08-17,2017-10-17,1,2,tt,5,51,,
myv,33,2016-08-17,2017-10-17,1,2,tt,5,51,,
myv,33,2016-08-17,2017-10-17,1,2,tt,5,51,,
myv,33,2016-08-17,2017-10-17,1,2,tt,5,51,,
myv,33,2016-08-17,2017-10-17,1,2,tt,5,51,,
myv,33,2016-08-17,2017-10-17,1,2,tt,5,51,,
myv,33,2016-08-17,2017-10-17,1,2,tt,5,51,,
myv,33,2016-08-17,2017-10-17,1,2,tt,5,51,,
myv,33,2016-08-17,2017-10-17,1,2,tt,8,51,,
myv,33,2016-08-17,2017-10-17,1,2,tt,5,51,,
myv,33,2016-08-17,2017-10-17,1,2,tt,5,51,,
myv,33,2016-08-17,2017-10-17,1,2,tt,5,51,,
myv,33,2016-08-17,2017-10-17,1,2,tt,5,51,,
myv,33,2016-08-17,2017-10-17,1,2,tt,5,51,,
myv,33,2016-08-17,2017-10-17,1,2,tt,5,51,,
myv,33,2016-08-17,2017-10-17,1,2,tt,5,51,,
myv,33,2016-08-17,2017-10-17,1,2,tt,5,51,,
myv,33,2016-08-17,2017-10-17,1,2,tt,5,51,,
myv,33,2016-08-17,2017-10-17,1,2,tt,5,51,,
myv,33,2016-08-17,2017-10-17,1,2,tt,6,51,,
myv,33,2016-08-17,2017-10-17,1,2,tt,6,51,,
myv,33,2016-08-17,2017-10-17,1,2,tt,5,51,,
myv,33,2016-08-17,2017-10-17,1,2,ch,29,51,,
myv,33,2016-08-17,2017-10-17,1,2,ch,28,51,,
myv,33,2016-08-17,2017-10-17,1,2,ch,28,51,,
myv,33,2016-08-17,2017-10-17,1,2,ch,28,51,,
myv,33,2016-08-17,2017-10-17,1,2,ch,22,51,,
myv,33,2016-08-17,2017-10-17,1,2,ch,29,51,,
myv,33,2016-08-17,2017-10-17,1,2,ch,28,51,,
myv,33,2016-08-17,2017-10-17,1,2,ch,15,51,,
myv,33,2016-08-17,2017-10-17,1,2,ch,16,51,,
myv,33,2016-08-17,2017-10-17,1,2,ch,13,51,,
myv,33,2016-08-17,2017-10-17,1,2,ch,8,51,,
myv,33,2016-08-17,2017-10-17,1,2,tp,15,51,,
myv,33,2016-08-17,2017-10-18,2,2,tt,9,51,,
myv,33,2016-08-17,2017-10-18,2,2,tt,9,51,,
myv,33,2016-08-17,2017-10-18,2,2,tt,8,51,,
myv,33,2016-08-17,2017-10-18,2,2,tt,8,51,,
myv,33,2016-08-17,2017-10-18,2,2,tt,8,51,,
myv,33,2016-08-17,2017-10-18,2,2,tt,7,51,,
myv,33,2016-08-17,2017-10-18,2,2,tt,7,51,,
myv,33,2016-08-17,2017-10-18,2,2,tt,8,51,,
myv,33,2016-08-17,2017-10-18,2,2,tt,9,51,,
myv,33,2016-08-17,2017-10-18,2,2,tt,9,51,,
myv,33,2016-08-17,2017-10-18,2,2,tt,9,51,,
myv,33,2016-08-17,2017-10-18,2,2,tt,9,51,,
myv,33,2016-08-17,2017-10-18,2,2,tt,8,51,,
myv,33,2016-08-17,2017-10-18,2,2,tt,6,51,,
myv,33,2016-08-17,2017-10-18,2,2,tt,5,51,,
myv,33,2016-08-17,2017-10-18,2,2,tt,5,51,,
myv,33,2016-08-17,2017-10-18,2,2,tt,5,51,,
myv,33,2016-08-17,2017-10-18,2,2,tt,6,51,,
myv,33,2016-08-17,2017-10-18,2,2,tt,6,51,,
myv,33,2016-08-17,2017-10-18,2,2,tt,9,51,,
myv,33,2016-08-17,2017-10-18,2,2,tt,5,51,,
myv,33,2016-08-17,2017-10-18,2,2,tt,5,51,,
myv,33,2016-08-17,2017-10-18,2,2,tt,5,51,,
myv,33,2016-08-17,2017-10-18,2,2,tt,5,51,,
myv,33,2016-08-17,2017-10-18,2,2,tt,9,51,,
myv,33,2016-08-17,2017-10-18,2,2,tt,5,51,,
myv,33,2016-08-17,2017-10-18,2,2,tt,5,51,,
myv,33,2016-08-17,2017-10-18,2,2,tt,5,51,,
myv,33,2016-08-17,2017-10-18,2,2,tt,5,51,,
myv,33,2016-08-17,2017-10-18,2,2,tt,5,51,,
myv,33,2016-08-17,2017-10-18,2,2,tt,9,51,,
myv,33,2016-08-17,2017-10-18,2,2,tt,6,51,,
myv,33,2016-08-17,2017-10-18,2,2,tt,6,51,,
myv,33,2016-08-17,2017-10-18,2,2,tt,6,51,,
myv,33,2016-08-17,2017-10-18,2,2,tt,5,51,,
myv,33,2016-08-17,2017-10-18,2,2,tt,5,51,,
myv,33,2016-08-17,2017-10-18,2,2,tt,5,51,,
myv,33,2016-08-17,2017-10-18,2,2,tt,5,51,,
myv,33,2016-08-17,2017-10-18,2,2,tt,5,51,,
myv,33,2016-08-17,2017-10-18,2,2,tt,5,51,,
myv,33,2016-08-17,2017-10-18,2,2,tt,5,51,,
myv,33,2016-08-17,2017-10-18,2,2,tt,5,51,,
myv,33,2016-08-17,2017-10-18,2,2,tt,5,51,,
myv,33,2016-08-17,2017-10-18,2,2,tt,5,51,,
myv,33,2016-08-17,2017-10-18,2,2,tt,5,51,,
myv,33,2016-08-17,2017-10-18,2,2,tt,5,51,,
myv,33,2016-08-17,2017-10-18,2,2,tt,5,51,,
myv,33,2016-08-17,2017-10-18,2,2,tt,5,51,,
myv,33,2016-08-17,2017-10-18,2,2,tt,5,51,,
myv,33,2016-08-17,2017-10-18,2,2,tt,5,51,,
myv,33,2016-08-17,2017-10-18,2,2,tt,5,51,,
myv,33,2016-08-17,2017-10-18,2,2,tt,5,51,,
myv,33,2016-08-17,2017-10-18,2,2,tt,5,51,,
myv,33,2016-08-17,2017-10-18,2,2,tt,5,51,,
myv,33,2016-08-17,2017-10-18,2,2,tt,5,51,,
myv,33,2016-08-17,2017-10-18,2,2,tt,5,51,,
myv,33,2016-08-17,2017-10-18,2,2,tt,6,51,,
myv,33,2016-08-17,2017-10-18,2,2,tt,5,51,,
myv,33,2016-08-17,2017-10-18,2,2,ch,9,51,,
myv,33,2016-08-17,2017-10-18,2,2,ch,6,51,,
myv,33,2016-08-17,2017-10-18,2,2,ch,6,51,,
myv,33,2016-08-17,2017-10-18,2,2,ch,6,51,,
myv,33,2016-08-17,2017-10-18,2,2,ch,6,51,,
myv,33,2016-08-17,2017-10-18,2,2,ch,9,51,,
myv,33,2016-08-17,2017-10-18,2,2,ch,8,51,,
myv,33,2016-08-17,2017-10-18,2,2,ch,6,51,,
myv,33,2016-08-17,2017-10-18,2,2,ch,6,51,,
myv,33,2016-08-17,2017-10-18,2,2,ch,6,51,,
myv,33,2016-08-17,2017-10-18,2,2,ch,9,51,,
myv,33,2016-08-17,2017-10-18,2,2,ch,9,51,,
myv,33,2016-08-17,2017-10-19,3,2,tt,6,51,,
myv,33,2016-08-17,2017-10-19,3,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,3,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,3,2,tt,6,51,,
myv,33,2016-08-17,2017-10-19,3,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,3,2,tt,6,51,,
myv,33,2016-08-17,2017-10-19,3,2,tt,6,51,,
myv,33,2016-08-17,2017-10-19,3,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,3,2,tt,9,51,,
myv,33,2016-08-17,2017-10-19,3,2,tt,9,51,,
myv,33,2016-08-17,2017-10-19,3,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,3,2,tt,10,51,,
myv,33,2016-08-17,2017-10-19,3,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,3,2,tt,6,51,,
myv,33,2016-08-17,2017-10-19,3,2,tt,9,51,,
myv,33,2016-08-17,2017-10-19,3,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,3,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,3,2,tt,6,51,,
myv,33,2016-08-17,2017-10-19,3,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,3,2,tt,6,51,,
myv,33,2016-08-17,2017-10-19,3,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,3,2,tt,10,51,,
myv,33,2016-08-17,2017-10-19,3,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,3,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,3,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,3,2,tt,8,51,,
myv,33,2016-08-17,2017-10-19,3,2,tt,8,51,,
myv,33,2016-08-17,2017-10-19,3,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,3,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,3,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,3,2,tt,6,51,,
myv,33,2016-08-17,2017-10-19,3,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,3,2,tt,6,51,,
myv,33,2016-08-17,2017-10-19,3,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,3,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,3,2,tt,9,51,,
myv,33,2016-08-17,2017-10-19,3,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,3,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,3,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,3,2,tt,6,51,,
myv,33,2016-08-17,2017-10-19,3,2,tt,7,51,,
myv,33,2016-08-17,2017-10-19,3,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,3,2,tt,9,51,,
myv,33,2016-08-17,2017-10-19,3,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,3,2,tt,6,51,,
myv,33,2016-08-17,2017-10-19,3,2,tt,6,51,,
myv,33,2016-08-17,2017-10-19,3,2,tt,7,51,,
myv,33,2016-08-17,2017-10-19,3,2,tt,9,51,,
myv,33,2016-08-17,2017-10-19,3,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,3,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,3,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,3,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,3,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,3,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,3,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,3,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,3,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,3,2,tt,6,51,,
myv,33,2016-08-17,2017-10-19,3,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,3,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,3,2,tt,5,51,,
