date_time,temp,lux
2020-08-11T23:06:20Z,11.625,376.7
2020-08-11T23:16:20Z,11.431,366
2020-08-11T23:26:20Z,11.625,376.7
2020-08-11T23:36:20Z,11.431,366
2020-08-11T23:46:20Z,11.528,376.7
2020-08-11T23:56:20Z,11.431,366
2020-08-12T00:06:20Z,11.431,376.7
2020-08-12T00:16:20Z,11.431,366
2020-08-12T00:26:20Z,11.431,366
2020-08-12T00:36:20Z,11.528,366
2020-08-12T00:46:20Z,11.334,366
2020-08-12T00:56:20Z,11.528,366
2020-08-12T01:06:20Z,11.334,376.7
2020-08-12T01:16:20Z,11.528,366
2020-08-12T01:26:20Z,11.236,366
2020-08-12T01:36:20Z,11.528,366
2020-08-12T01:46:20Z,11.236,366
2020-08-12T01:56:20Z,11.528,366
2020-08-12T02:06:20Z,11.236,366
2020-08-12T02:16:20Z,11.528,366
2020-08-12T02:26:20Z,11.236,366
2020-08-12T02:36:20Z,11.528,366
2020-08-12T02:46:20Z,11.139,366
2020-08-12T02:56:20Z,11.528,376.7
2020-08-12T03:06:20Z,11.139,366
2020-08-12T03:16:20Z,11.528,366
2020-08-12T03:26:20Z,11.139,366
2020-08-12T03:36:20Z,11.431,376.7
2020-08-12T03:46:20Z,11.236,366
2020-08-12T03:56:20Z,11.334,376.7
2020-08-12T04:06:20Z,10.944,0
2020-08-12T04:16:20Z,10.651,0
2020-08-12T04:26:20Z,10.553,0
2020-08-12T04:36:20Z,10.161,0
2020-08-12T04:46:20Z,10.357,0
2020-08-12T04:56:20Z,9.965,0
2020-08-12T05:06:20Z,10.259,0
2020-08-12T05:16:20Z,9.768,0
2020-08-12T05:26:20Z,10.063,0
2020-08-12T05:36:20Z,9.768,0
2020-08-12T05:46:20Z,9.866,0
2020-08-12T05:56:20Z,9.768,0
2020-08-12T06:06:20Z,9.768,0
2020-08-12T06:16:20Z,9.866,0
2020-08-12T06:26:20Z,9.571,0
2020-08-12T06:36:20Z,9.866,0
2020-08-12T06:46:20Z,9.472,0
2020-08-12T06:56:20Z,9.866,0
2020-08-12T07:06:20Z,9.472,0
2020-08-12T07:16:20Z,9.571,0
2020-08-12T07:26:20Z,9.472,0
2020-08-12T07:36:20Z,9.472,0
2020-08-12T07:46:20Z,9.669,0
2020-08-12T07:56:20Z,9.373,0
2020-08-12T08:06:20Z,9.669,0
2020-08-12T08:16:20Z,9.275,0
2020-08-12T08:26:20Z,9.373,0
2020-08-12T08:36:20Z,9.373,0
2020-08-12T08:46:20Z,9.176,0
2020-08-12T08:56:20Z,9.472,0
2020-08-12T09:06:20Z,9.373,0
2020-08-12T09:16:20Z,9.669,0
2020-08-12T09:26:20Z,9.275,0
2020-08-12T09:36:20Z,9.275,0
2020-08-12T09:46:20Z,9.275,0
2020-08-12T09:56:20Z,9.077,0
2020-08-12T10:06:20Z,9.571,398.3
2020-08-12T10:16:20Z,9.571,387.5
2020-08-12T10:26:20Z,10.161,376.7
2020-08-12T10:36:20Z,10.063,376.7
2020-08-12T10:46:20Z,10.357,376.7
2020-08-12T10:56:20Z,10.455,366
2020-08-12T11:06:20Z,10.455,366
2020-08-12T11:16:20Z,10.651,366
2020-08-12T11:26:20Z,10.455,366
2020-08-12T11:36:20Z,10.846,366
2020-08-12T11:46:20Z,10.455,366
2020-08-12T11:56:20Z,10.846,366
2020-08-12T12:06:20Z,10.553,366
2020-08-12T12:16:20Z,10.846,366
2020-08-12T12:26:20Z,10.651,366
2020-08-12T12:36:20Z,10.846,366
2020-08-12T12:46:20Z,10.748,366
2020-08-12T12:56:20Z,10.846,366
2020-08-12T13:06:20Z,10.846,366
2020-08-12T13:16:20Z,10.846,376.7
2020-08-12T13:26:20Z,11.041,366
2020-08-12T13:36:20Z,10.846,376.7
2020-08-12T13:46:20Z,11.139,366
2020-08-12T13:56:20Z,11.041,366
2020-08-12T14:06:20Z,11.334,366
2020-08-12T14:16:20Z,10.944,366
2020-08-12T14:26:20Z,11.236,366
2020-08-12T14:36:20Z,10.846,366
2020-08-12T14:46:20Z,11.236,366
2020-08-12T14:56:20Z,10.944,366
2020-08-12T15:06:20Z,11.139,366
2020-08-12T15:16:20Z,11.041,366
2020-08-12T15:26:20Z,11.625,376.7
2020-08-12T15:36:20Z,11.334,366
2020-08-12T15:46:20Z,11.334,366
2020-08-12T15:56:20Z,11.236,366
2020-08-12T16:06:20Z,11.139,366
2020-08-12T16:16:20Z,11.236,366
2020-08-12T16:26:20Z,11.041,376.7
2020-08-12T16:36:20Z,11.334,376.7
2020-08-12T16:46:20Z,11.041,376.7
2020-08-12T16:56:20Z,11.431,366
2020-08-12T17:06:20Z,11.041,366
2020-08-12T17:16:20Z,11.431,366
2020-08-12T17:26:20Z,11.041,376.7
2020-08-12T17:36:20Z,11.334,376.7
2020-08-12T17:46:20Z,11.041,376.7
2020-08-12T17:56:20Z,11.334,376.7
2020-08-12T18:06:20Z,11.139,366
2020-08-12T18:16:20Z,11.236,376.7
2020-08-12T18:26:20Z,11.236,376.7
2020-08-12T18:36:20Z,11.236,376.7
2020-08-12T18:46:20Z,11.236,376.7
2020-08-12T18:56:20Z,11.236,376.7
2020-08-12T19:06:20Z,11.334,366
2020-08-12T19:16:20Z,11.139,376.7
2020-08-12T19:26:20Z,11.431,366
2020-08-12T19:36:20Z,11.139,366
2020-08-12T19:46:20Z,11.528,366
2020-08-12T19:56:20Z,11.139,366
2020-08-12T20:06:20Z,11.431,366
2020-08-12T20:16:20Z,11.139,376.7
2020-08-12T20:26:20Z,11.334,366
2020-08-12T20:36:20Z,11.139,376.7
2020-08-12T20:46:20Z,11.236,376.7
2020-08-12T20:56:20Z,11.139,376.7
2020-08-12T21:06:20Z,11.139,376.7
2020-08-12T21:16:20Z,11.236,366
2020-08-12T21:26:20Z,11.041,366
2020-08-12T21:36:20Z,11.334,366
2020-08-12T21:46:20Z,10.944,376.7
2020-08-12T21:56:20Z,11.334,366
2020-08-12T22:06:20Z,10.944,376.7
2020-08-12T22:16:20Z,11.236,376.7
2020-08-12T22:26:20Z,10.944,376.7
2020-08-12T22:36:20Z,11.139,376.7
2020-08-12T22:46:20Z,11.139,376.7
2020-08-12T22:56:20Z,11.041,376.7
2020-08-12T23:06:20Z,11.139,376.7
2020-08-12T23:16:20Z,10.944,376.7
2020-08-12T23:26:20Z,11.236,366
2020-08-12T23:36:20Z,10.846,376.7
2020-08-12T23:46:20Z,11.236,366
2020-08-12T23:56:20Z,10.846,376.7
2020-08-13T00:06:20Z,11.139,366
2020-08-13T00:16:20Z,10.944,376.7
2020-08-13T00:26:20Z,11.041,376.7
2020-08-13T00:36:20Z,10.944,376.7
2020-08-13T00:46:20Z,10.944,376.7
2020-08-13T00:56:20Z,11.139,366
2020-08-13T01:06:20Z,10.846,376.7
2020-08-13T01:16:20Z,11.236,366
2020-08-13T01:26:20Z,10.846,366
2020-08-13T01:36:20Z,11.139,376.7
2020-08-13T01:46:20Z,10.748,376.7
2020-08-13T01:56:20Z,11.041,376.7
2020-08-13T02:06:20Z,10.846,376.7
2020-08-13T02:16:20Z,10.944,376.7
2020-08-13T02:26:20Z,10.944,376.7
2020-08-13T02:36:20Z,10.748,376.7
2020-08-13T02:46:20Z,11.139,366
2020-08-13T02:56:20Z,10.651,376.7
2020-08-13T03:06:20Z,11.041,376.7
2020-08-13T03:16:20Z,10.748,376.7
2020-08-13T03:26:20Z,10.944,376.7
2020-08-13T03:36:20Z,10.846,366
2020-08-13T03:46:20Z,10.748,366
2020-08-13T03:56:20Z,10.944,366
2020-08-13T04:06:20Z,10.455,0
2020-08-13T04:16:20Z,10.455,0
2020-08-13T04:26:20Z,9.768,0
2020-08-13T04:36:20Z,9.965,0
2020-08-13T04:46:20Z,9.571,0
2020-08-13T04:56:20Z,9.571,0
2020-08-13T05:06:20Z,9.571,0
2020-08-13T05:16:20Z,9.275,0
2020-08-13T05:26:20Z,9.571,0
2020-08-13T05:36:20Z,9.275,0
2020-08-13T05:46:20Z,9.373,0
2020-08-13T05:56:20Z,9.373,0
2020-08-13T06:06:20Z,9.176,0
2020-08-13T06:16:20Z,9.472,0
2020-08-13T06:26:20Z,9.077,0
2020-08-13T06:36:20Z,9.373,0
2020-08-13T06:46:20Z,9.176,0
2020-08-13T06:56:20Z,9.176,0
2020-08-13T07:06:20Z,9.373,0
2020-08-13T07:16:20Z,8.978,0
2020-08-13T07:26:20Z,9.275,0
2020-08-13T07:36:20Z,9.077,0
2020-08-13T07:46:20Z,8.978,0
2020-08-13T07:56:20Z,9.275,0
2020-08-13T08:06:20Z,8.779,0
2020-08-13T08:16:20Z,9.077,0
2020-08-13T08:26:20Z,8.978,0
2020-08-13T08:36:20Z,8.779,0
2020-08-13T08:46:20Z,9.176,0
2020-08-13T08:56:20Z,8.68,0
2020-08-13T09:06:20Z,8.879,0
2020-08-13T09:16:20Z,8.879,0
2020-08-13T09:26:20Z,8.581,0
2020-08-13T09:36:20Z,8.879,0
2020-08-13T09:46:20Z,8.581,0
2020-08-13T09:56:20Z,8.581,0
2020-08-13T10:06:20Z,9.077,409
2020-08-13T10:16:20Z,8.978,387.5
2020-08-13T10:26:20Z,9.472,376.7
2020-08-13T10:36:20Z,9.768,376.7
2020-08-13T10:46:20Z,9.669,376.7
2020-08-13T10:56:20Z,10.063,376.7
2020-08-13T11:06:20Z,9.768,376.7
2020-08-13T11:16:20Z,9.965,376.7
2020-08-13T11:26:20Z,10.063,376.7
2020-08-13T11:36:20Z,9.866,376.7
2020-08-13T11:46:20Z,10.259,376.7
2020-08-13T11:56:20Z,9.866,376.7
2020-08-13T12:06:20Z,10.161,376.7
2020-08-13T12:16:20Z,10.063,376.7
2020-08-13T12:26:20Z,9.965,376.7
2020-08-13T12:36:20Z,10.259,376.7
2020-08-13T12:46:20Z,9.866,387.5
2020-08-13T12:56:20Z,10.259,376.7
2020-08-13T13:06:20Z,9.965,376.7
2020-08-13T13:16:20Z,10.553,721.2
2020-08-13T13:26:20Z,11.334,419.8
2020-08-13T13:36:20Z,11.041,409
2020-08-13T13:46:20Z,10.846,398.3
2020-08-13T13:56:20Z,10.259,376.7
2020-08-13T14:06:20Z,10.455,387.5
2020-08-13T14:16:20Z,10.063,376.7
2020-08-13T14:26:20Z,10.259,387.5
2020-08-13T14:36:20Z,10.259,376.7
2020-08-13T14:46:20Z,10.063,387.5
2020-08-13T14:56:20Z,10.455,376.7
2020-08-13T15:06:20Z,10.063,376.7
2020-08-13T15:16:20Z,10.357,387.5
2020-08-13T15:26:20Z,10.063,376.7
2020-08-13T15:36:20Z,10.161,387.5
2020-08-13T15:46:20Z,10.357,387.5
2020-08-13T15:56:20Z,10.063,387.5
2020-08-13T16:06:20Z,10.553,376.7
2020-08-13T16:16:20Z,10.161,376.7
2020-08-13T16:26:20Z,10.357,376.7
2020-08-13T16:36:20Z,10.259,376.7
2020-08-13T16:46:20Z,10.259,376.7
2020-08-13T16:56:20Z,10.553,376.7
2020-08-13T17:06:20Z,10.259,376.7
2020-08-13T17:16:20Z,10.651,376.7
2020-08-13T17:26:20Z,10.259,376.7
2020-08-13T17:36:20Z,10.455,376.7
2020-08-13T17:46:20Z,10.455,376.7
2020-08-13T17:56:20Z,10.455,376.7
2020-08-13T18:06:20Z,10.651,376.7
2020-08-13T18:16:20Z,10.357,376.7
2020-08-13T18:26:20Z,10.748,376.7
2020-08-13T18:36:20Z,10.357,376.7
2020-08-13T18:46:20Z,10.553,376.7
2020-08-13T18:56:20Z,10.455,376.7
2020-08-13T19:06:20Z,10.455,376.7
2020-08-13T19:16:20Z,10.748,376.7
2020-08-13T19:26:20Z,10.357,376.7
2020-08-13T19:36:20Z,10.748,376.7
2020-08-13T19:46:20Z,10.455,376.7
2020-08-13T19:56:20Z,10.651,376.7
2020-08-13T20:06:20Z,10.553,376.7
2020-08-13T20:16:20Z,10.553,376.7
2020-08-13T20:26:20Z,10.748,376.7
2020-08-13T20:36:20Z,10.455,376.7
2020-08-13T20:46:20Z,10.748,376.7
2020-08-13T20:56:20Z,10.357,376.7
2020-08-13T21:06:20Z,10.651,376.7
2020-08-13T21:16:20Z,10.455,376.7
2020-08-13T21:26:20Z,10.553,376.7
2020-08-13T21:36:20Z,10.651,376.7
2020-08-13T21:46:20Z,10.455,376.7
2020-08-13T21:56:20Z,10.748,376.7
2020-08-13T22:06:20Z,10.455,376.7
2020-08-13T22:16:20Z,10.748,376.7
2020-08-13T22:26:20Z,10.455,376.7
2020-08-13T22:36:20Z,10.651,376.7
2020-08-13T22:46:20Z,10.651,376.7
2020-08-13T22:56:20Z,10.553,376.7
2020-08-13T23:06:20Z,10.846,376.7
2020-08-13T23:16:20Z,10.553,376.7
2020-08-13T23:26:20Z,10.944,376.7
2020-08-13T23:36:20Z,10.553,376.7
2020-08-13T23:46:20Z,10.846,376.7
2020-08-13T23:56:20Z,10.651,376.7
2020-08-14T00:06:20Z,10.748,376.7
2020-08-14T00:16:20Z,10.846,376.7
2020-08-14T00:26:20Z,10.553,376.7
2020-08-14T00:36:20Z,10.944,376.7
2020-08-14T00:46:20Z,10.553,376.7
2020-08-14T00:56:20Z,10.846,376.7
2020-08-14T01:06:20Z,10.651,376.7
2020-08-14T01:16:20Z,10.748,376.7
2020-08-14T01:26:20Z,10.846,376.7
2020-08-14T01:36:20Z,10.651,376.7
2020-08-14T01:46:20Z,10.944,376.7
2020-08-14T01:56:20Z,10.651,376.7
2020-08-14T02:06:20Z,10.944,376.7
2020-08-14T02:16:20Z,10.651,376.7
2020-08-14T02:26:20Z,10.748,376.7
2020-08-14T02:36:20Z,10.748,376.7
2020-08-14T02:46:20Z,10.553,376.7
2020-08-14T02:56:20Z,10.846,376.7
2020-08-14T03:06:20Z,10.553,376.7
2020-08-14T03:16:20Z,10.846,376.7
2020-08-14T03:26:20Z,10.553,376.7
2020-08-14T03:36:20Z,10.748,376.7
2020-08-14T03:46:20Z,10.651,376.7
2020-08-14T03:56:20Z,10.553,376.7
2020-08-14T04:06:20Z,10.553,0
2020-08-14T04:16:20Z,9.866,0
2020-08-14T04:26:20Z,9.965,0
2020-08-14T04:36:20Z,9.373,0
2020-08-14T04:46:20Z,9.373,0
2020-08-14T04:56:20Z,9.472,0
2020-08-14T05:06:20Z,9.077,0
2020-08-14T05:16:20Z,9.373,0
2020-08-14T05:26:20Z,8.978,0
2020-08-14T05:36:20Z,9.077,0
2020-08-14T05:46:20Z,9.275,0
2020-08-14T05:56:20Z,8.779,0
2020-08-14T06:06:20Z,9.077,0
2020-08-14T06:16:20Z,8.978,0
2020-08-14T06:26:20Z,8.779,0
2020-08-14T06:36:20Z,9.176,0
2020-08-14T06:46:20Z,8.68,0
2020-08-14T06:56:20Z,8.779,0
2020-08-14T07:06:20Z,9.077,0
2020-08-14T07:16:20Z,8.581,0
2020-08-14T07:26:20Z,8.779,0
2020-08-14T07:36:20Z,8.779,0
2020-08-14T07:46:20Z,8.481,0
2020-08-14T07:56:20Z,8.779,0
2020-08-14T08:06:20Z,8.481,0
2020-08-14T08:16:20Z,8.481,0
2020-08-14T08:26:20Z,8.779,0
2020-08-14T08:36:20Z,8.282,0
2020-08-14T08:46:20Z,8.382,0
2020-08-14T08:56:20Z,8.68,0
2020-08-14T09:06:20Z,8.182,0
2020-08-14T09:16:20Z,8.282,0
2020-08-14T09:26:20Z,8.581,0
2020-08-14T09:36:20Z,8.082,0
2020-08-14T09:46:20Z,8.282,0
2020-08-14T09:56:20Z,8.481,0
2020-08-14T10:06:20Z,8.182,398.3
2020-08-14T10:16:20Z,8.879,387.5
2020-08-14T10:26:20Z,9.176,376.7
2020-08-14T10:36:20Z,9.176,376.7
2020-08-14T10:46:20Z,9.571,376.7
2020-08-14T10:56:20Z,9.472,376.7
2020-08-14T11:06:20Z,9.571,376.7
2020-08-14T11:16:20Z,9.866,376.7
2020-08-14T11:26:20Z,9.571,376.7
2020-08-14T11:36:20Z,9.866,376.7
2020-08-14T11:46:20Z,9.768,376.7
2020-08-14T11:56:20Z,9.768,376.7
2020-08-14T12:06:20Z,10.063,376.7
2020-08-14T12:16:20Z,9.669,376.7
2020-08-14T12:26:20Z,9.965,376.7
2020-08-14T12:36:20Z,9.866,376.7
2020-08-14T12:46:20Z,9.866,376.7
2020-08-14T12:56:20Z,10.161,376.7
2020-08-14T13:06:20Z,9.768,376.7
2020-08-14T13:16:20Z,10.063,376.7
2020-08-14T13:26:20Z,9.965,376.7
2020-08-14T13:36:20Z,9.965,376.7
2020-08-14T13:46:20Z,10.259,376.7
2020-08-14T13:56:20Z,9.965,376.7
2020-08-14T14:06:20Z,10.259,376.7
2020-08-14T14:16:20Z,9.965,376.7
2020-08-14T14:26:20Z,10.161,376.7
2020-08-14T14:36:20Z,10.161,376.7
2020-08-14T14:46:20Z,10.063,376.7
2020-08-14T14:56:20Z,10.455,376.7
2020-08-14T15:06:20Z,10.063,376.7
2020-08-14T15:16:20Z,10.455,376.7
2020-08-14T15:26:20Z,10.161,376.7
2020-08-14T15:36:20Z,10.357,376.7
2020-08-14T15:46:20Z,10.455,376.7
2020-08-14T15:56:20Z,10.259,376.7
2020-08-14T16:06:20Z,10.553,376.7
2020-08-14T16:16:20Z,10.259,376.7
2020-08-14T16:26:20Z,10.553,376.7
2020-08-14T16:36:20Z,10.455,376.7
2020-08-14T16:46:20Z,10.455,376.7
2020-08-14T16:56:20Z,10.651,376.7
2020-08-14T17:06:20Z,10.455,376.7
2020-08-14T17:16:20Z,10.748,376.7
2020-08-14T17:26:20Z,10.651,376.7
2020-08-14T17:36:20Z,10.553,376.7
2020-08-14T17:46:20Z,10.846,376.7
2020-08-14T17:56:20Z,10.553,376.7
2020-08-14T18:06:20Z,10.846,376.7
2020-08-14T18:16:20Z,10.651,376.7
2020-08-14T18:26:20Z,10.748,376.7
2020-08-14T18:36:20Z,10.748,376.7
2020-08-14T18:46:20Z,10.748,376.7
2020-08-14T18:56:20Z,11.041,376.7
2020-08-14T19:06:20Z,11.528,376.7
2020-08-14T19:16:20Z,12.013,376.7
2020-08-14T19:26:20Z,12.401,376.7
2020-08-14T19:36:20Z,12.69,376.7
2020-08-14T19:46:20Z,12.98,376.7
2020-08-14T19:56:20Z,13.173,387.5
2020-08-14T20:06:20Z,13.365,376.7
2020-08-14T20:16:20Z,13.461,376.7
2020-08-14T20:26:20Z,13.654,376.7
2020-08-14T20:36:20Z,13.75,376.7
2020-08-14T20:46:20Z,13.846,376.7
2020-08-14T20:56:20Z,14.038,387.5
2020-08-14T21:06:20Z,14.134,387.5
2020-08-14T21:16:20Z,14.23,376.7
2020-08-14T21:26:20Z,14.325,387.5
2020-08-14T21:36:20Z,14.517,376.7
2020-08-14T21:46:20Z,14.613,376.7
2020-08-14T21:56:20Z,14.709,376.7
2020-08-14T22:06:20Z,14.804,376.7
2020-08-14T22:16:20Z,14.9,376.7
2020-08-14T22:26:20Z,15.091,376.7
2020-08-14T22:36:20Z,15.187,376.7
2020-08-14T22:46:20Z,15.282,376.7
2020-08-14T22:56:20Z,15.473,376.7
2020-08-14T23:06:20Z,15.569,376.7
2020-08-14T23:16:20Z,15.76,376.7
2020-08-14T23:26:20Z,15.855,387.5
2020-08-14T23:36:20Z,15.951,376.7
2020-08-14T23:46:20Z,16.046,376.7
2020-08-14T23:56:20Z,16.141,376.7
2020-08-15T00:06:20Z,16.237,366
2020-08-15T00:16:20Z,16.332,376.7
2020-08-15T00:26:20Z,16.427,366
2020-08-15T00:36:20Z,16.523,376.7
2020-08-15T00:46:20Z,16.713,376.7
2020-08-15T00:56:20Z,16.808,376.7
2020-08-15T01:06:20Z,16.903,376.7
2020-08-15T01:16:20Z,16.903,376.7
2020-08-15T01:26:20Z,16.999,376.7
2020-08-15T01:36:20Z,17.189,376.7
2020-08-15T01:46:20Z,17.189,376.7
2020-08-15T01:56:20Z,17.379,376.7
2020-08-15T02:06:20Z,17.379,376.7
2020-08-15T02:16:20Z,17.475,376.7
2020-08-15T02:26:20Z,17.57,376.7
2020-08-15T02:36:20Z,17.665,376.7
2020-08-15T02:46:20Z,17.76,376.7
2020-08-15T02:56:20Z,17.855,376.7
2020-08-15T03:06:20Z,17.95,376.7
2020-08-15T03:16:20Z,18.045,376.7
2020-08-15T03:26:20Z,18.14,376.7
2020-08-15T03:36:20Z,18.236,366
2020-08-15T03:46:20Z,18.331,366
2020-08-15T03:56:20Z,18.426,376.7
2020-08-15T04:06:20Z,18.331,0
2020-08-15T04:16:20Z,18.14,0
2020-08-15T04:26:20Z,17.95,0
2020-08-15T04:36:20Z,17.855,0
2020-08-15T04:46:20Z,17.76,0
2020-08-15T04:56:20Z,17.665,0
2020-08-15T05:06:20Z,17.665,0
2020-08-15T05:16:20Z,17.665,0
2020-08-15T05:26:20Z,17.76,0
2020-08-15T05:36:20Z,17.665,0
2020-08-15T05:46:20Z,17.76,0
2020-08-15T05:56:20Z,17.76,0
2020-08-15T06:06:20Z,17.855,0
2020-08-15T06:16:20Z,17.855,0
2020-08-15T06:26:20Z,17.95,0
2020-08-15T06:36:20Z,17.95,0
2020-08-15T06:46:20Z,17.95,0
2020-08-15T06:56:20Z,18.045,0
2020-08-15T07:06:20Z,18.045,0
2020-08-15T07:16:20Z,18.045,0
2020-08-15T07:26:20Z,18.045,0
2020-08-15T07:36:20Z,18.045,0
2020-08-15T07:46:20Z,18.045,0
2020-08-15T07:56:20Z,18.045,0
2020-08-15T08:06:20Z,18.14,0
2020-08-15T08:16:20Z,18.14,0
2020-08-15T08:26:20Z,18.14,0
2020-08-15T08:36:20Z,18.14,0
2020-08-15T08:46:20Z,18.236,0
2020-08-15T08:56:20Z,18.236,0
2020-08-15T09:06:20Z,18.331,0
2020-08-15T09:16:20Z,18.331,0
2020-08-15T09:26:20Z,18.426,0
2020-08-15T09:36:20Z,18.426,0
2020-08-15T09:46:20Z,18.426,0
2020-08-15T09:56:20Z,18.331,0
2020-08-15T10:06:20Z,18.045,398.3
2020-08-15T10:16:20Z,17.094,366
2020-08-15T10:26:20Z,16.237,355.2
2020-08-15T10:36:20Z,15.855,355.2
2020-08-15T10:46:20Z,15.855,355.2
2020-08-15T10:56:20Z,16.046,355.2
2020-08-15T11:06:20Z,15.664,355.2
2020-08-15T11:16:20Z,15.282,355.2
2020-08-15T11:26:20Z,15.091,355.2
2020-08-15T11:36:20Z,15.664,355.2
2020-08-15T11:46:20Z,15.378,355.2
2020-08-15T11:56:20Z,14.996,355.2
2020-08-15T12:06:20Z,14.9,355.2
2020-08-15T12:16:20Z,15.282,355.2
2020-08-15T12:26:20Z,14.996,355.2
2020-08-15T12:36:20Z,14.613,355.2
2020-08-15T12:46:20Z,14.709,355.2
2020-08-15T12:56:20Z,14.9,355.2
2020-08-15T13:06:20Z,14.517,366
2020-08-15T13:16:20Z,14.23,366
2020-08-15T13:26:20Z,14.709,355.2
2020-08-15T13:36:20Z,14.421,355.2
2020-08-15T13:46:20Z,14.038,366
2020-08-15T13:56:20Z,14.421,355.2
2020-08-15T14:06:20Z,14.23,366
2020-08-15T14:16:20Z,13.846,366
2020-08-15T14:26:20Z,14.23,355.2
2020-08-15T14:36:20Z,14.134,366
2020-08-15T14:46:20Z,13.654,366
2020-08-15T14:56:20Z,14.038,366
2020-08-15T15:06:20Z,14.038,366
2020-08-15T15:16:20Z,13.558,366
2020-08-15T15:26:20Z,13.846,366
2020-08-15T15:36:20Z,13.75,366
2020-08-15T15:46:20Z,13.365,366
2020-08-15T15:56:20Z,13.846,355.2
2020-08-15T16:06:20Z,13.654,366
2020-08-15T16:16:20Z,13.269,366
2020-08-15T16:26:20Z,13.75,366
2020-08-15T16:36:20Z,13.365,366
2020-08-15T16:46:20Z,13.173,366
2020-08-15T16:56:20Z,13.558,366
2020-08-15T17:06:20Z,13.173,366
2020-08-15T17:16:20Z,13.173,366
2020-08-15T17:26:20Z,13.461,366
2020-08-15T17:36:20Z,13.173,366
2020-08-15T17:46:20Z,13.173,366
2020-08-15T17:56:20Z,13.365,366
2020-08-15T18:06:20Z,12.69,366
2020-08-15T18:16:20Z,13.076,366
2020-08-15T18:26:20Z,12.98,366
2020-08-15T18:36:20Z,12.594,366
2020-08-15T18:46:20Z,13.076,366
2020-08-15T18:56:20Z,12.594,366
2020-08-15T19:06:20Z,12.69,366
2020-08-15T19:16:20Z,12.883,366
2020-08-15T19:26:20Z,12.401,366
2020-08-15T19:36:20Z,12.69,366
2020-08-15T19:46:20Z,12.497,366
2020-08-15T19:56:20Z,12.304,366
2020-08-15T20:06:20Z,12.787,366
2020-08-15T20:16:20Z,12.304,366
2020-08-15T20:26:20Z,12.401,366
2020-08-15T20:36:20Z,12.497,366
2020-08-15T20:46:20Z,12.11,366
2020-08-15T20:56:20Z,12.497,366
2020-08-15T21:06:20Z,12.11,366
2020-08-15T21:16:20Z,12.207,366
2020-08-15T21:26:20Z,12.401,366
2020-08-15T21:36:20Z,12.013,366
2020-08-15T21:46:20Z,12.304,366
2020-08-15T21:56:20Z,12.11,366
2020-08-15T22:06:20Z,12.013,366
2020-08-15T22:16:20Z,12.304,376.7
2020-08-15T22:26:20Z,11.819,366
2020-08-15T22:36:20Z,12.11,366
2020-08-15T22:46:20Z,11.916,366
2020-08-15T22:56:20Z,11.722,366
2020-08-15T23:06:20Z,12.207,366
2020-08-15T23:16:20Z,11.722,366
2020-08-15T23:26:20Z,11.916,366
2020-08-15T23:36:20Z,11.916,366
2020-08-15T23:46:20Z,11.625,366
2020-08-15T23:56:20Z,12.013,366
2020-08-16T00:06:20Z,11.722,366
2020-08-16T00:16:20Z,11.722,366
2020-08-16T00:26:20Z,11.916,366
2020-08-16T00:36:20Z,11.528,366
2020-08-16T00:46:20Z,11.819,366
2020-08-16T00:56:20Z,11.625,366
2020-08-16T01:06:20Z,11.431,366
2020-08-16T01:16:20Z,11.916,366
2020-08-16T01:26:20Z,11.431,366
2020-08-16T01:36:20Z,11.625,366
2020-08-16T01:46:20Z,11.625,366
2020-08-16T01:56:20Z,11.334,366
2020-08-16T02:06:20Z,11.722,366
2020-08-16T02:16:20Z,11.334,366
2020-08-16T02:26:20Z,11.431,366
2020-08-16T02:36:20Z,11.625,366
2020-08-16T02:46:20Z,11.236,366
2020-08-16T02:56:20Z,11.625,366
2020-08-16T03:06:20Z,11.334,366
2020-08-16T03:16:20Z,11.334,366
2020-08-16T03:26:20Z,11.625,366
2020-08-16T03:36:20Z,11.139,366
2020-08-16T03:46:20Z,11.528,366
2020-08-16T03:56:20Z,11.334,366
2020-08-16T04:06:20Z,10.846,0
2020-08-16T04:16:20Z,10.944,0
2020-08-16T04:26:20Z,10.259,0
2020-08-16T04:36:20Z,10.259,0
2020-08-16T04:46:20Z,10.357,0
2020-08-16T04:56:20Z,9.768,0
2020-08-16T05:06:20Z,10.063,0
2020-08-16T05:16:20Z,9.866,0
2020-08-16T05:26:20Z,9.669,0
2020-08-16T05:36:20Z,10.063,0
2020-08-16T05:46:20Z,9.571,0
2020-08-16T05:56:20Z,9.669,0
2020-08-16T06:06:20Z,9.866,0
2020-08-16T06:16:20Z,9.373,0
2020-08-16T06:26:20Z,9.669,0
2020-08-16T06:36:20Z,9.669,0
2020-08-16T06:46:20Z,9.275,0
2020-08-16T06:56:20Z,9.669,0
2020-08-16T07:06:20Z,9.472,0
2020-08-16T07:16:20Z,9.275,0
2020-08-16T07:26:20Z,9.669,0
2020-08-16T07:36:20Z,9.176,0
2020-08-16T07:46:20Z,9.275,0
2020-08-16T07:56:20Z,9.571,0
2020-08-16T08:06:20Z,9.077,0
2020-08-16T08:16:20Z,9.275,0
2020-08-16T08:26:20Z,9.472,0
2020-08-16T08:36:20Z,8.978,0
2020-08-16T08:46:20Z,9.275,0
2020-08-16T08:56:20Z,9.275,0
2020-08-16T09:06:20Z,8.978,0
2020-08-16T09:16:20Z,9.373,0
