day,body_size,bootstrap,algae_conc2,wt,nt,wt_day0,nt_day0,Pd,g,gd
22,3.1247643288084466,18,0.00390625,0.03242110755411508,9,0.026853459551028868,17.666666666666668,0.003374332123082552,0.00556764800308621,2.5307490923119136e-4
22,3.2936507936507935,18,0.0078125,0.03716337088380951,7.333333333333333,0.026853459551028868,17.666666666666668,0.00585790416635264,0.010309911332780645,4.6863233330821113e-4
22,3.2154700115340256,18,0.015625,0.03491442258596638,11.666666666666666,0.026853459551028868,17.666666666666668,0.005373975356625009,0.008060963034937512,3.664074106789778e-4
22,3.021889790398918,18,0.03125,0.02974032042107709,10,0.026853459551028868,17.666666666666668,0.0018152231228333521,0.0028868608700482225,1.3122094863855557e-4
22,3.3410732714138285,18,0.0625,0.03857347539700242,13.333333333333334,0.026853459551028868,17.666666666666668,0.008257283891481367,0.011720015845973552,5.327279929987979e-4
22,3.2575344952795935,18,0.125,0.03611281601399954,10,0.026853459551028868,17.666666666666668,0.005822171109292163,0.009259356462970669,4.208798392259395e-4
22,3.34359325125399,18,0.25,0.038649388671436836,14.333333333333334,0.026853459551028868,17.666666666666668,0.008578857542114886,0.011795929120407968,5.361785963821804e-4
22,3.7643946467475877,18,0.5,0.052772475033288295,14.666666666666666,0.026853459551028868,17.666666666666668,0.019046549255902764,0.025919015482259427,0.0011781370673754285
22,3.4673202614379086,18,1,0.0425003100529326,14.666666666666666,0.026853459551028868,17.666666666666668,0.011498064383974715,0.015646850501903734,7.112204773592607e-4
14,2.7573529411764706,19,0.002,0.02353413218499491,9,0.01953405489091508,17.666666666666668,0.0038095974229331725,0.004000077294079831,2.8571980671998794e-4
14,2.796032475490196,19,0.00390625,0.024381748253322663,8,0.01953405489091508,17.666666666666668,0.004443718915540284,0.004847693362407583,3.462638116005417e-4
14,2.723518755328218,19,0.0078125,0.022809001248226674,12,0.01953405489091508,17.666666666666668,0.003469883640484904,0.0032749463573115943,2.3392473980797103e-4
14,2.840441176470588,19,0.015625,0.025379727127675025,14,0.01953405489091508,17.666666666666668,0.00661117693443089,0.005845672236759945,4.1754801691142463e-4
14,2.8913398692810457,19,0.03125,0.02655661850656297,8,0.01953405489091508,17.666666666666668,0.0064373499810105655,0.007022563615647889,5.016116868319921e-4
14,2.795266544117647,19,0.0625,0.024364769373069,9,0.01953405489091508,17.666666666666668,0.004600680459194211,0.004830714482153921,3.4505103443956576e-4
14,3.0884803921568627,19,0.125,0.03145796190226664,12.5,0.01953405489091508,17.666666666666668,0.012846590291991863,0.011923907011351563,8.517076436679688e-4
14,3.028825660699062,19,0.25,0.029916232569983662,13.5,0.01953405489091508,17.666666666666668,0.011556352535629909,0.010382177679068582,7.415841199334702e-4
14,3.414322250639386,19,0.5,0.04082091022244625,12,0.01953405489091508,17.666666666666668,0.022553930053646122,0.02128685533153117,0.0015204896665379408
14,3.3788964303670186,19,1,0.03972337549821219,19.5,0.01953405489091508,17.666666666666668,0.026798919615638434,0.020189320607297112,0.0014420943290926508
22,3.2565359477124183,19,0.002,0.03608405498224191,10.333333333333334,0.01953405489091508,17.666666666666668,0.010531818239935256,0.01655000009132683,7.522727314239468e-4
22,3.28525641025641,19,0.00390625,0.036917401126194606,9,0.01953405489091508,17.666666666666668,0.010535361354714863,0.017383346235279526,7.901521016036149e-4
22,3.1853991596638656,19,0.0078125,0.034074172049765795,7.333333333333333,0.01953405489091508,17.666666666666668,0.008261430203892452,0.014540117158850716,6.609144163113961e-4
22,3.2821510957324107,19,0.015625,0.03682668585409566,11.666666666666666,0.01953405489091508,17.666666666666668,0.01152842064212039,0.01729263096318058,7.860286801445719e-4
22,3.1080966869506423,19,0.03125,0.03197626544700047,10,0.01953405489091508,17.666666666666668,0.007823511182993086,0.012442210556085388,5.655550252766085e-4
22,3.3023735810113517,19,0.0625,0.03742011840746791,13.333333333333334,0.01953405489091508,17.666666666666668,0.012601544750298583,0.01788606351655283,8.130028871160377e-4
22,3.371913580246914,19,0.125,0.03950938616333872,10,0.01953405489091508,17.666666666666668,0.01256024617887244,0.019975331272423638,9.079696032919835e-4
22,3.4359325125398996,19,0.25,0.04150024784450373,14.333333333333334,0.01953405489091508,17.666666666666668,0.015975413057155382,0.021966192953588648,9.984633160722114e-4
22,3.7889044506691567,19,0.5,0.05368703815390065,14.666666666666666,0.01953405489091508,17.666666666666668,0.02509726800386061,0.03415298326298557,0.0015524083301357077
22,3.574346405228758,19,1,0.04603091955892632,14.666666666666666,0.01953405489091508,17.666666666666668,0.01947118085452341,0.02649686466801124,0.0012044029394550563
14,2.659313725490196,20,0.002,0.021474213586614475,9,0.02205201529141202,17.666666666666668,-5.502873379024248e-4,-5.77801704797546e-4,-4.127155034268186e-5
14,2.83203125,20,0.00390625,0.02518868284333376,8,0.02205201529141202,17.666666666666668,0.0028752785892615955,0.00313666755192174,2.240476822801243e-4
14,2.9696824381926685,20,0.0078125,0.028438282294949296,12,0.02205201529141202,17.666666666666668,0.006766401944224018,0.006386267003537276,4.561619288240911e-4
14,2.802450980392157,20,0.015625,0.024524341388943563,14,0.02205201529141202,17.666666666666668,0.0027960830864940064,0.0024723260975315423,1.7659472125225301e-4
14,3.0441176470588234,20,0.03125,0.030306525860970678,8,0.02205201529141202,17.666666666666668,0.007566634688762103,0.008254510569558657,5.896078978256183e-4
14,3.035768995098039,20,0.0625,0.030093027455630007,9,0.02205201529141202,17.666666666666668,0.007658106823064749,0.008041012164217987,5.743580117298562e-4
14,3.07328431372549,20,0.125,0.0310603221707935,12.5,0.02205201529141202,17.666666666666668,0.009705378245047903,0.009008306879381478,6.434504913843912e-4
14,3.0711849957374255,20,0.25,0.03100565364585928,13.5,0.02205201529141202,17.666666666666668,0.009966252215962128,0.00895363835444726,6.395455967462329e-4
14,3.3860826939471442,20,0.5,0.03994440375418015,12,0.02205201529141202,17.666666666666668,0.01895741158555195,0.01789238846276813,0.0012780277473405809
14,3.420741159711748,20,1,0.04102191418091081,19.5,0.02205201529141202,17.666666666666668,0.025180282454513276,0.018969898889498786,0.0013549927778213418
22,3.3280228758169934,20,0.002,0.03818192798712901,10.333333333333334,0.02205201529141202,17.666666666666668,0.010264489897274447,0.016129912695716987,7.331778498053176e-4
22,3.28125,20,0.00390625,0.036800390072098364,9,0.02205201529141202,17.666666666666668,0.008938408957991724,0.014748374780686344,6.703806718493792e-4
22,3.119747899159664,20,0.0078125,0.032286793110027925,7.333333333333333,0.02205201529141202,17.666666666666668,0.005815214669668128,0.010234777818615905,4.6521717357345024e-4
22,3.2794478085351786,20,0.015625,0.03674783606662239,11.666666666666666,0.02205201529141202,17.666666666666668,0.009797213850140245,0.014695820775210366,6.679918534186531e-4
22,2.980899256254226,20,0.03125,0.02871475406839527,10,0.02205201529141202,17.666666666666668,0.004189449382497044,0.00666273877698325,3.0285176259014774e-4
22,3.236906604747162,20,0.0625,0.035521769973408626,13.333333333333334,0.02205201529141202,17.666666666666668,0.009490054435043062,0.013469754681996605,6.122615764543912e-4
22,3.250726216412491,20,0.125,0.0359170209094691,10,0.02205201529141202,17.666666666666668,0.008718147471960131,0.013865005618057077,6.302275280935035e-4
22,3.3869129046967625,20,0.25,0.039969991291410475,14.333333333333334,0.02205201529141202,17.666666666666668,0.01303125527272615,0.017917975999998455,8.144534545453843e-4
22,3.792405851229381,20,0.5,0.053818546250547876,14.666666666666666,0.02205201529141202,17.666666666666668,0.023343587144213473,0.031766530959135855,0.0014439332254152662
22,3.4558823529411766,20,1,0.042134041450332865,14.666666666666666,0.02205201529141202,17.666666666666668,0.014757246495570621,0.020082026158920845,9.128193708600384e-4
14,2.6514842047930283,21,0.002,0.021315097388782275,9,0.022008057321731,17.666666666666668,-6.599618409035478e-4,-6.929599329487252e-4,-4.949713806776608e-5
14,2.790670955882353,21,0.00390625,0.024263061597639475,8,0.022008057321731,17.666666666666668,0.0020670872529161017,0.0022550042759084746,1.6107173399346246e-4
14,2.760549872122762,21,0.0078125,0.02360343240949057,12,0.022008057321731,17.666666666666668,0.0016903378906024016,0.00159537508775957,1.1395536341139786e-4
14,2.967892156862745,21,0.015625,0.02839432040067945,14,0.022008057321731,17.666666666666668,0.0072225594345250305,0.006386263078948448,4.5616164849631775e-4
14,2.943218954248366,21,0.03125,0.02779305582714153,8,0.022008057321731,17.666666666666668,0.005302915296626318,0.005784998505410529,4.132141789578949e-4
14,2.924325980392157,21,0.0625,0.027338432761114348,9,0.022008057321731,17.666666666666668,0.00507654803750795,0.0053303754393833475,3.8074110281309623e-4
14,3.0142156862745098,21,0.125,0.02954648981642281,12.5,0.022008057321731,17.666666666666668,0.008121763580590581,0.0075384324946918095,5.384594639065578e-4
14,3.125532821824382,21,0.25,0.03244171672970954,13.5,0.022008057321731,17.666666666666668,0.011613656602928494,0.010433659407978538,7.452613862841813e-4
14,3.4127237851662406,21,0.5,0.04077095763990394,12,0.022008057321731,17.666666666666668,0.019879739622826093,0.01876290031817294,0.0013402071655837812
14,3.279338444779621,21,1,0.036744648503199855,19.5,0.022008057321731,17.666666666666668,0.019561070437306875,0.014736591181468854,0.0010526136558192038
22,3.2518382352941178,21,0.002,0.03594895229909302,10.333333333333334,0.022008057321731,17.666666666666668,0.008871478621957649,0.01394089497736202,6.336770444255464e-4
22,3.223981900452489,21,0.00390625,0.035154748047661055,9,0.022008057321731,17.666666666666668,0.007967691349048518,0.013146690725930055,5.975768511786388e-4
22,3.0018674136321195,21,0.0078125,0.029236371143391317,7.333333333333333,0.022008057321731,17.666666666666668,0.004106996489579725,0.007228313821660316,3.28559719166378e-4
22,3.172037197231834,21,0.015625,0.03370517498135549,11.666666666666666,0.022008057321731,17.666666666666668,0.0077980784397496585,0.011697117659624487,5.316871663465676e-4
22,3.044286680189317,21,0.03125,0.030310858908278577,10,0.022008057321731,17.666666666666668,0.005220700997601886,0.008302801586547576,3.774000721157989e-4
22,3.305276057791538,21,0.0625,0.0375058117092902,13.333333333333334,0.022008057321731,17.666666666666668,0.010918872409416712,0.015497754387559202,7.04443381252691e-4
22,3.354438997821351,21,0.125,0.03897724884654739,10,0.022008057321731,17.666666666666668,0.010670021943634546,0.016969191524816386,7.71326887491654e-4
22,3.454172366621067,21,0.25,0.042079465173787085,14.333333333333334,0.022008057321731,17.666666666666668,0.014597387528768062,0.020071407852056085,9.123367205480039e-4
22,3.7865701836290073,21,0.5,0.05359948521438432,14.666666666666666,0.022008057321731,17.666666666666668,0.02321491292111645,0.03159142789265332,0.0014359739951206054
22,3.5735294117647056,21,1,0.046003253872398744,14.666666666666666,0.022008057321731,17.666666666666668,0.017632833828899783,0.023995196550667744,0.0010906907523030793
14,2.676674836601307,22,0.002,0.021829856947347615,9,0.020407456210368144,17.666666666666668,0.0013546673685518773,0.0014224007369794713,1.016000526413908e-4
14,2.8006280637254903,22,0.00390625,0.02448378720755787,8,0.020407456210368144,17.666666666666668,0.003736636747423916,0.004076330997189726,2.9116649979926614e-4
14,2.843936487638534,22,0.0078125,0.025459411759485698,12,0.020407456210368144,17.666666666666668,0.005352667188945981,0.005051955549117554,3.60853967794111e-4
14,2.9100490196078432,22,0.015625,0.02699819342264732,14,0.020407456210368144,17.666666666666668,0.007453809942458592,0.006590737212279176,4.7076694373422685e-4
14,2.936274509803922,22,0.03125,0.027625369998564245,8,0.020407456210368144,17.666666666666668,0.006616420972513094,0.0072179137881961015,5.155652705854358e-4
14,2.912454044117647,22,0.0625,0.027055309553364607,9,0.020407456210368144,17.666666666666668,0.00633128889809187,0.006647853342996463,4.7484666735689025e-4
14,2.979901960784314,22,0.125,0.02869010050437521,12.5,0.020407456210368144,17.666666666666668,0.008923563197709995,0.008282644294007067,5.916174495719334e-4
14,2.985400682011935,22,0.25,0.02882620695728543,13.5,0.020407456210368144,17.666666666666668,0.009370871367104362,0.008418750746917288,6.013393390655206e-4
14,3.307757885763001,22,0.5,0.03757918936934744,12,0.020407456210368144,17.666666666666668,0.018193860132728064,0.017171733158979297,0.001226552368498521
14,3.3717739232445116,22,1,0.03950511423412757,19.5,0.020407456210368144,17.666666666666668,0.02534986749582353,0.01909765802375943,0.0013641184302685305
22,3.124795751633987,22,0.002,0.03242195006920979,10.333333333333334,0.020407456210368144,17.666666666666668,0.007645587001081046,0.012014493858841645,5.461133572200748e-4
22,3.31447963800905,22,0.00390625,0.03777840500538479,9,0.020407456210368144,17.666666666666668,0.010527847754555543,0.017370948795016647,7.895885815916658e-4
22,3.2329598506069095,22,0.0078125,0.03540942468749449,7.333333333333333,0.020407456210368144,17.666666666666668,0.008523845725639967,0.015001968477126343,6.819076580511975e-4
22,3.2778258362168398,22,0.015625,0.03670058026209064,11.666666666666666,0.020407456210368144,17.666666666666668,0.01086208270114833,0.016293124051722493,7.405965478055679e-4
22,3.0768255578093306,22,0.03125,0.03115268557890819,10,0.020407456210368144,17.666666666666668,0.006756469981733515,0.010745229368540048,4.884195167518204e-4
22,3.2572239422084626,22,0.0625,0.036103869558732064,13.333333333333334,0.020407456210368144,17.666666666666668,0.0110588366772564,0.01569641334836392,7.134733340165418e-4
22,3.325390341321714,22,0.125,0.038103267319865235,10,0.020407456210368144,17.666666666666668,0.011126911530971657,0.01769581110949709,8.043550504316859e-4
22,3.4199726402188784,22,0.25,0.040997813800577855,14.333333333333334,0.020407456210368144,17.666666666666668,0.014974805520152517,0.02059035759020971,9.359253450095323e-4
22,3.7566137566137567,22,0.5,0.052484324836136326,14.666666666666666,0.020407456210368144,17.666666666666668,0.02357163830832965,0.03207686862576818,0.0014580394829894628
22,3.5898692810457518,22,1,0.04655867716101303,14.666666666666666,0.020407456210368144,17.666666666666668,0.019217185092519348,0.026151220950644885,0.0011886918613929493
14,2.6555691721132897,23,0.002,0.021398016104941193,9,0.02237722113874244,17.666666666666668,-9.325762226678542e-4,-9.792050338012469e-4,-6.994321670008906e-5
14,2.9331341911764706,23,0.00390625,0.02754976347107846,8,0.02237722113874244,17.666666666666668,0.004741497137974684,0.0051725423323360185,3.6946730945257273e-4
14,2.8812340153452687,23,0.0078125,0.026320114799811986,12,0.02237722113874244,17.666666666666668,0.004177589712323686,0.003942893661069546,2.8163526150496755e-4
14,2.9904411764705885,23,0.015625,0.02895134874081728,14,0.02237722113874244,17.666666666666668,0.007435025264251308,0.00657412760207484,4.6958054300534575e-4
14,3.0514705882352944,23,0.03125,0.030495395427462185,8,0.02237722113874244,17.666666666666668,0.007441659764659767,0.008118174288719745,5.798695920514104e-4
14,3.0066636029411766,23,0.0625,0.02935656518886026,9,0.02237722113874244,17.666666666666668,0.006646994333445541,0.006979344050117818,4.985245750084155e-4
14,2.9262254901960785,23,0.125,0.027383914957679154,12.5,0.02237722113874244,17.666666666666668,0.005394116554925864,0.005006693818936713,3.576209870669081e-4
14,3.123401534526854,23,0.25,0.03238458208234485,13.5,0.02237722113874244,17.666666666666668,0.011139145812224109,0.010007360943602408,7.148114959716006e-4
14,3.3903452685421995,23,0.5,0.04007589454936663,12,0.02237722113874244,17.666666666666668,0.018752165875542296,0.01769867341062419,0.0012641909579017279
14,3.413513909837439,23,1,0.04079564420470378,19.5,0.02237722113874244,17.666666666666668,0.024448263950651066,0.01841842306596134,0.001315601647568667
22,3.053921568627451,23,0.002,0.03055852588332255,10.333333333333334,0.02237722113874244,17.666666666666668,0.00520628483746007,0.00818130474458011,3.71877488390005e-4
22,3.3672699849170438,23,0.00390625,0.039367509561352695,9,0.02237722113874244,17.666666666666668,0.01029714449855167,0.016990288422610255,7.722858373913753e-4
22,3.258928571428571,23,0.0078125,0.036152994958651416,7.333333333333333,0.02237722113874244,17.666666666666668,0.007827144215857373,0.013775773819908976,6.261715372685898e-4
22,3.067329873125721,23,0.015625,0.03090542918766313,11.666666666666666,0.02237722113874244,17.666666666666668,0.005685472032613794,0.00852820804892069,3.876458204054859e-4
22,3.0045638945233266,23,0.03125,0.029303905362974704,10,0.02237722113874244,17.666666666666668,0.004355415080388469,0.006926684224232264,3.1484928291964834e-4
22,3.279153766769866,23,0.0625,0.03673926621633777,13.333333333333334,0.02237722113874244,17.666666666666668,0.010118713577396708,0.014362045077595326,6.528202307997875e-4
22,3.3471768336964414,23,0.125,0.03875751393249737,10,0.02237722113874244,17.666666666666668,0.01029972955970954,0.01638029279375493,7.445587633524969e-4
22,3.4211126310989513,23,0.25,0.041033566719827726,14.333333333333334,0.02237722113874244,17.666666666666668,0.01356825133169839,0.018656345581085285,8.480157082311493e-4
22,3.8122471210706506,23,0.5,0.0545678171219548,14.666666666666666,0.02237722113874244,17.666666666666668,0.02365521068463333,0.03219059598321236,0.0014632089083278345
22,3.5776143790849675,23,1,0.04614169322330077,14.666666666666666,0.02237722113874244,17.666666666666668,0.017463286304561804,0.02376447208455833,0.0010802032765708331
14,2.747821350762527,24,0.002,0.023328320215735304,9,0.024228158113756868,17.666666666666668,-8.569884743062514e-4,-8.998378980215639e-4,-6.427413557296885e-5
14,2.590762867647059,24,0.00390625,0.02010768412318619,8,0.024228158113756868,17.666666666666668,-0.003777101158023121,-0.004120473990570677,-2.9431957075504834e-4
14,2.906809462915601,24,0.0078125,0.026921385406472802,12,0.024228158113756868,17.666666666666668,0.002853538441091883,0.0026932272927159343,1.9237337805113816e-4
14,3.0747549019607843,24,0.015625,0.03109865613806259,14,0.024228158113756868,17.666666666666668,0.007770206098917188,0.006870498024305723,4.907498588789803e-4
14,3.0469771241830066,24,0.03125,0.03037988219121566,8,0.024228158113756868,17.666666666666668,0.005639080404337224,0.00615172407745879,4.394088626756279e-4
14,2.9595588235294117,24,0.0625,0.02819028444844565,9,0.024228158113756868,17.666666666666668,0.003773453652084556,0.0039621263346887835,2.8300902390634167e-4
14,3.1169117647058826,24,0.125,0.03221102028166684,12.5,0.024228158113756868,17.666666666666668,0.008600583645188722,0.007982862167909974,5.702044405649982e-4
14,3.053335464620631,24,0.25,0.03054342155144045,13.5,0.024228158113756868,17.666666666666668,0.007029489659802559,0.006315263437683582,4.510902455488273e-4
14,3.277919863597613,24,0.5,0.03670331862218117,12,0.024228158113756868,17.666666666666668,0.013217729586306706,0.012475160508424305,8.910828934588789e-4
14,3.6398629964806437,24,1,0.048285787968590996,19.5,0.024228158113756868,17.666666666666668,0.031933639628738165,0.024057629854834128,0.001718402132488152
22,3.0837418300653594,24,0.002,0.031333604796537726,10.333333333333334,0.024228158113756868,17.666666666666668,0.004521647889042363,0.0071054466827808575,3.229748492173117e-4
22,3.2138480392156863,24,0.00390625,0.0348687522697072,9,0.024228158113756868,17.666666666666668,0.0064488449430002,0.010640594155950329,4.8366337072501493e-4
22,3.132002801120448,24,0.0078125,0.03261557276012863,7.333333333333333,0.024228158113756868,17.666666666666668,0.004765576503620319,0.008387414646371761,3.812461202896255e-4
22,3.0887759515570936,24,0.015625,0.03146572933860154,11.666666666666666,0.024228158113756868,17.666666666666668,0.004825047483229782,0.007237571224844672,3.2898051022021236e-4
22,2.8313049357674105,24,0.03125,0.025172228632171428,10,0.024228158113756868,17.666666666666668,5.93620098700064e-4,9.440705184145595e-4,4.291229629157089e-5
22,3.2581914344685243,24,0.0625,0.03613174607757106,13.333333333333334,0.024228158113756868,17.666666666666668,0.008386618792687272,0.011903587963814192,5.410721801733724e-4
22,3.257534495279593,24,0.125,0.03611281601399952,10,0.024228158113756868,17.666666666666668,0.007472928831213184,0.011884657900242655,5.402117227383024e-4
22,3.2968536251709986,24,0.25,0.037257506496828054,14.333333333333334,0.024228158113756868,17.666666666666668,0.00947588973314268,0.013029348383071186,5.922431083214175e-4
22,3.761671335200747,24,0.5,0.0526715028127445,14.666666666666666,0.024228158113756868,17.666666666666668,0.020901548756074247,0.02844334469898763,0.0012928793044994379
22,3.5735294117647056,24,1,0.046003253872398744,14.666666666666666,0.024228158113756868,17.666666666666668,0.016001396125668654,0.021775095758641876,9.89777079938267e-4
14,2.7794798474945535,25,0.002,0.024016569066564398,9,0.02292415927661206,17.666666666666668,0.0010403902761450844,0.0010924097899523387,7.802927071088133e-5
14,2.6520373774509802,25,0.00390625,0.021326313402785554,8,0.02292415927661206,17.666666666666668,-0.0014646920510076294,-0.0015978458738265047,-1.1413184813046462e-4
14,2.9704816709292414,25,0.0078125,0.028457922782041702,12,0.02292415927661206,17.666666666666668,0.005863154190276646,0.005533763505429643,3.9526882181640307e-4
14,3.0230392156862744,25,0.015625,0.02976942510739484,14,0.02292415927661206,17.666666666666668,0.007741669689575766,0.0068452658307827825,4.889475593416274e-4
14,2.8758169934640523,25,0.03125,0.026193922207470195,8,0.02292415927661206,17.666666666666668,0.0029972826866199584,0.003269762930858136,2.3355449506129545e-4
14,2.9055606617647056,25,0.0625,0.026891815999248468,9,0.02292415927661206,17.666666666666668,0.003778720688225152,0.003967656722636409,2.8340405161688634e-4
14,2.9316176470588236,25,0.125,0.02751330049922331,12.5,0.02292415927661206,17.666666666666668,0.004944253341027598,0.00458914122261125,3.2779580161508933e-4
14,3.074648337595908,25,0.25,0.03109587725497251,13.5,0.02292415927661206,17.666666666666668,0.009095900368770263,0.00817171797836045,5.836941413114607e-4
14,3.1777493606138107,25,0.5,0.03386259139917009,12,0.02292415927661206,17.666666666666668,0.011589529272710297,0.010938432122558031,7.813165801827165e-4
14,3.5618820177643706,25,1,0.045610045189301764,19.5,0.02292415927661206,17.666666666666668,0.030112812848391696,0.022685885912689704,0.0016204204223349789
22,3.537581699346405,25,0.002,0.04479690864115162,10.333333333333334,0.02292415927661206,17.666666666666668,0.013919022322888813,0.021872749364539562,9.942158802063437e-4
22,3.1620003770739062,25,0.00390625,0.033429762270585306,9,0.02292415927661206,17.666666666666668,0.006367032117559544,0.010505602993973247,4.7752740881696574e-4
22,3.045343137254902,25,0.0078125,0.030337949811521034,7.333333333333333,0.02292415927661206,17.666666666666668,0.004212380985743736,0.007413790534908975,3.3699047885949883e-4
22,3.243223760092272,25,0.015625,0.03570208343531956,11.666666666666666,0.02292415927661206,17.666666666666668,0.008518616105805002,0.012777924158707502,5.808147344867047e-4
22,2.958502366463827,25,0.03125,0.02816448785055401,10,0.02292415927661206,17.666666666666668,0.00329505508816047,0.005240328573941952,2.381967533609978e-4
22,3.317530959752322,25,0.0625,0.03786907027965683,13.333333333333334,0.02292415927661206,17.666666666666668,0.010529369115781543,0.014944911003044771,6.79314136502035e-4
22,3.2609386347131446,25,0.125,0.03621097983754228,10,0.02292415927661206,17.666666666666668,0.00835459171634249,0.013286820560930224,6.03946389133192e-4
22,3.427952576379389,25,0.25,0.0412485208259198,14.333333333333334,0.02292415927661206,17.666666666666668,0.01332680839949654,0.018324361549307742,8.329255249685338e-4
22,3.7476657329598506,25,0.5,0.052154251074286305,14.666666666666666,0.02292415927661206,17.666666666666668,0.021479688669503047,0.029230091797674246,0.0013286405362579203
22,3.47140522875817,25,1,0.04263163288035648,14.666666666666666,0.02292415927661206,17.666666666666668,0.014482007117903097,0.01970747360374442,8.957942547156554e-4
14,2.6654411764705883,26,0.002,0.021599290196217043,9,0.02279221903877349,17.666666666666668,-0.0011361227071966168,-0.0011929288425564476,-8.520920303974626e-5
14,3.024280024509804,26,0.00390625,0.029800865029422748,8,0.02279221903877349,17.666666666666668,0.006424592158095154,0.007008645990649258,5.006175707606612e-4
14,2.8308823529411766,26,0.0078125,0.025162658571165314,12,0.02279221903877349,17.666666666666668,0.0025115371236056226,0.0023704395323918236,1.6931710945655883e-4
14,2.9357843137254904,26,0.015625,0.02761355890452041,14,0.02279221903877349,17.666666666666668,0.005452705800547112,0.0048213398657469195,3.4438141898192283e-4
14,2.8586601307189543,26,0.03125,0.025796906387641476,8,0.02279221903877349,17.666666666666668,0.00275429673646232,0.0030046873488679855,2.1462052491914182e-4
14,2.8458180147058822,26,0.0625,0.02550237499466185,9,0.02279221903877349,17.666666666666668,0.002581100910369867,0.0027101559558883603,1.9358256827774003e-4
14,3.0536764705882353,26,0.125,0.030552208920718457,12.5,0.02279221903877349,17.666666666666668,0.008360465289476423,0.007759989881944967,5.542849915674976e-4
14,2.9185315430520036,26,0.25,0.027200000920703387,13.5,0.02279221903877349,17.666666666666668,0.004906281023338635,0.004407781881929897,3.1484156299499264e-4
14,3.2811167945439044,26,0.5,0.0367965039318448,12,0.02279221903877349,17.666666666666668,0.014837873279563648,0.014004284893071307,0.0010003060637908076
14,3.437028657616893,26,1,0.04153490552426297,19.5,0.02279221903877349,17.666666666666668,0.024878685037286633,0.01874268648548948,0.0013387633203921056
22,3.0216503267973858,26,0.002,0.029734259333444372,10.333333333333334,0.02279221903877349,17.666666666666668,0.004417662005699652,0.0069420402946708815,3.155472861214037e-4
22,3.2473133484162897,26,0.00390625,0.03581913919723095,9,0.02279221903877349,17.666666666666668,0.007895103126337852,0.013026920158457456,5.921327344753389e-4
22,3.3266223155929038,26,0.0078125,0.03814006549936359,7.333333333333333,0.02279221903877349,17.666666666666668,0.008720367307153467,0.015347846460590103,6.976293845722774e-4
22,3.322520184544406,26,0.015625,0.038017629635487334,11.666666666666666,0.02279221903877349,17.666666666666668,0.010150273731142563,0.015225410596713843,6.920641180324475e-4
22,3.160919540229885,26,0.03125,0.033400193651623986,10,0.02279221903877349,17.666666666666668,0.006670165855049933,0.010607974612850495,4.8218066422047704e-4
22,3.2907636738906088,26,0.0625,0.03707865047964059,13.333333333333334,0.02279221903877349,17.666666666666668,0.010065440333338184,0.014286431440867099,6.493832473121408e-4
22,3.365105301379811,26,0.125,0.03930148783130258,10,0.02279221903877349,17.666666666666668,0.01038082810439329,0.016509268792529088,7.504213087513222e-4
22,3.3492932056543547,26,0.25,0.03882146455569382,14.333333333333334,0.02279221903877349,17.666666666666668,0.011657633103214783,0.016029245516920327,7.286020689509239e-4
22,3.757002801120448,26,0.5,0.05249870737292212,14.666666666666666,0.02279221903877349,17.666666666666668,0.021829767942518313,0.029706488334148632,0.0013502949242794832
22,3.616830065359477,26,1,0.04748486878915342,14.666666666666666,0.02279221903877349,17.666666666666668,0.01814535625596101,0.024692649750379932,0.001122393170471815
14,2.627995642701525,27,0.002,0.020842468633649122,9,0.023749608059419117,17.666666666666668,-0.0027687042150190432,-0.002907139425769995,-2.0765281612642822e-4
14,2.6807598039215685,27,0.00390625,0.021914104474223022,8,0.023749608059419117,17.666666666666668,-0.0016825449530964206,-0.0018355035851960952,-1.3110739894257824e-4
14,2.886295822676897,27,0.0078125,0.026438398173523357,12,0.023749608059419117,17.666666666666668,0.0028488371447056827,0.00268879011410424,1.9205643672173142e-4
14,2.9590686274509803,27,0.015625,0.0281783128691384,14,0.023749608059419117,17.666666666666668,0.005008654249087285,0.004428704809719283,3.163360578370917e-4
14,3.0273692810457518,27,0.03125,0.029879237524879452,8,0.023749608059419117,17.666666666666668,0.005618827010005307,0.0061296294654603345,4.378306761043096e-4
14,2.8339460784313726,27,0.0625,0.02523209649424273,9,0.023749608059419117,17.666666666666668,0.0014118937474510587,0.0014824884348236117,1.0589203105882941e-4
14,3.0416666666666665,27,0.125,0.030243743072509773,12.5,0.023749608059419117,17.666666666666668,0.006996657365294099,0.006494135013090655,4.638667866493325e-4
14,3.028825660699062,27,0.25,0.029916232569983662,13.5,0.023749608059419117,17.666666666666668,0.006864040377830774,0.0061666245105645445,4.404731793260389e-4
14,3.3429241261722082,27,0.5,0.03862922187227215,12,0.023749608059419117,17.666666666666668,0.01576530511123714,0.014879613812853031,0.0010628295580609307
14,3.481963298139769,27,1,0.042972304428473086,19.5,0.023749608059419117,17.666666666666668,0.025515841013684735,0.01922269636905397,0.001373049740646712
22,3.207720588235294,27,0.002,0.034696579397031524,10.333333333333334,0.023749608059419117,17.666666666666668,0.006966254487571531,0.010946971337612407,4.975896062551094e-4
22,3.1311274509803924,27,0.00390625,0.03259201481803269,9,0.023749608059419117,17.666666666666668,0.005359034399159743,0.008842406758613575,4.019275799369807e-4
