lakeid,sta,sampledate,andate,coreid,top_bottom,species_name,head_size,head_size_units_to_mm,body_length,body_length_units_to_mm,comments,,
myv,5,2018-05-27,2018-06-04,1,2,tp,22,50,NA,NA,CountingScope2,,
myv,5,2018-05-27,2018-06-04,1,2,tp,24,50,NA,NA,CountingScope2,,
myv,5,2018-05-27,2018-06-04,1,2,tp,22,50,NA,NA,CountingScope2,,
myv,5,2018-05-27,2018-06-04,1,2,tp,15,50,NA,NA,CountingScope2,,
myv,5,2018-05-27,2018-06-04,1,2,tp,14,50,NA,NA,CountingScope2,,
myv,5,2018-05-27,2018-06-04,1,2,tp,12,50,NA,NA,CountingScope2,,
myv,5,2018-05-27,2018-06-04,1,2,or,13,50,NA,NA,CountingScope2,,
myv,5,2018-05-27,2018-06-04,1,2,or,19,50,NA,NA,CountingScope2,,
myv,5,2018-05-27,2018-06-04,1,2,or,11,50,NA,NA,CountingScope2,,
myv,5,2018-05-27,2018-06-04,1,2,or,9,50,NA,NA,CountingScope2,,
myv,5,2018-05-27,2018-06-04,1,2,or,6,50,NA,NA,CountingScope2,,
myv,5,2018-05-27,2018-06-04,2,2,tt,13,50,NA,NA,CountingScope2,,
myv,5,2018-05-27,2018-06-04,2,2,tt,13,50,NA,NA,CountingScope2,,
myv,5,2018-05-27,2018-06-04,2,2,tt,14,50,NA,NA,CountingScope2,,
myv,5,2018-05-27,2018-06-04,2,2,tt,14,50,NA,NA,CountingScope2,,
myv,5,2018-05-27,2018-06-04,2,2,tt,14,50,NA,NA,CountingScope2,,
myv,5,2018-05-27,2018-06-04,2,2,tt,13,50,NA,NA,CountingScope2,,
myv,5,2018-05-27,2018-06-04,2,2,tt,14,50,NA,NA,CountingScope2,,
myv,5,2018-05-27,2018-06-04,2,2,tt,13,50,NA,NA,CountingScope2,,
myv,5,2018-05-27,2018-06-04,2,2,tt,13,50,NA,NA,CountingScope2,,
myv,5,2018-05-27,2018-06-04,2,2,tt,14,50,NA,NA,CountingScope2,,
myv,5,2018-05-27,2018-06-04,2,2,tt,14,50,NA,NA,CountingScope2,,
myv,5,2018-05-27,2018-06-04,2,2,tt,13,50,NA,NA,CountingScope2,,
myv,5,2018-05-27,2018-06-04,2,2,tt,8,50,NA,NA,CountingScope2,,
myv,5,2018-05-27,2018-06-04,2,2,tt,12,50,NA,NA,CountingScope2,,
myv,5,2018-05-27,2018-06-04,2,2,tt,15,50,NA,NA,CountingScope2,,
myv,5,2018-05-27,2018-06-04,2,2,tp,22,50,NA,NA,CountingScope2,,
myv,5,2018-05-27,2018-06-04,2,2,tp,14,50,NA,NA,CountingScope2,,
myv,5,2018-05-27,2018-06-04,2,2,tp,12,50,NA,NA,CountingScope2,,
myv,5,2018-05-27,2018-06-04,2,2,tp,15,50,NA,NA,CountingScope2,,
myv,5,2018-05-27,2018-06-04,2,2,tp,15,50,NA,NA,CountingScope2,,
myv,5,2018-05-27,2018-06-04,3,2,tt,15,55,NA,NA,Wild,,
myv,5,2018-05-27,2018-06-04,3,2,tt,15,55,NA,NA,Wild,,
myv,5,2018-05-27,2018-06-04,3,2,tt,14,55,NA,NA,Wild,,
myv,5,2018-05-27,2018-06-04,3,2,tt,13,55,NA,NA,Wild,,
myv,5,2018-05-27,2018-06-04,3,2,tt,14,55,NA,NA,Wild,,
myv,5,2018-05-27,2018-06-04,3,2,tt,15,55,NA,NA,Wild,,
myv,5,2018-05-27,2018-06-04,3,2,tt,14,55,NA,NA,Wild,,
myv,5,2018-05-27,2018-06-04,3,2,tt,15,55,NA,NA,Wild,,
myv,5,2018-05-27,2018-06-04,3,2,tt,15,55,NA,NA,Wild,,
myv,5,2018-05-27,2018-06-04,3,2,tt,9,55,NA,NA,Wild,,
myv,5,2018-05-27,2018-06-04,3,2,tt,14,55,NA,NA,Wild,,
myv,5,2018-05-27,2018-06-04,3,2,tt,14,55,NA,NA,Wild,,
myv,5,2018-05-27,2018-06-04,3,2,tt,14,55,NA,NA,Wild,,
myv,5,2018-05-27,2018-06-04,3,2,tp,25,55,NA,NA,Wild,,
myv,5,2018-05-27,2018-06-04,3,2,tp,15,55,NA,NA,Wild,,
myv,5,2018-05-27,2018-06-04,3,2,tp,9,55,NA,NA,Wild,,
myv,6,2018-05-27,2018-06-06,1,2,tt,8,50,NA,NA,CountingScope2,,
myv,6,2018-05-27,2018-06-06,1,2,tt,14,50,NA,NA,CountingScope2,,
myv,6,2018-05-27,2018-06-06,1,2,tt,13,50,NA,NA,CountingScope2,,
myv,6,2018-05-27,2018-06-06,1,2,tt,12,50,NA,NA,CountingScope2,,
myv,6,2018-05-27,2018-06-06,1,2,tt,14,50,NA,NA,CountingScope2,,
myv,6,2018-05-27,2018-06-06,1,2,ch,26,50,NA,NA,CountingScope2,,
myv,6,2018-05-27,2018-06-06,1,2,ch,12,50,NA,NA,CountingScope2,,
myv,6,2018-05-27,2018-06-06,1,2,tp,11,50,NA,NA,CountingScope2,,
myv,6,2018-05-27,2018-06-06,1,2,or,17,50,NA,NA,CountingScope2,,
myv,6,2018-05-27,2018-06-06,1,2,or,19,50,NA,NA,CountingScope2,,
myv,6,2018-05-27,2018-06-06,1,2,or,16,50,NA,NA,CountingScope2,,
myv,6,2018-05-27,2018-06-06,1,2,or,16,50,NA,NA,CountingScope2,,
myv,6,2018-05-27,2018-06-06,1,2,or,17,50,NA,NA,CountingScope2,,
myv,6,2018-05-27,2018-06-06,1,2,or,17,50,NA,NA,CountingScope2,,
myv,6,2018-05-27,2018-06-06,1,2,or,18,50,NA,NA,CountingScope2,,
myv,6,2018-05-27,2018-06-06,1,2,or,19,50,NA,NA,CountingScope2,,
myv,6,2018-05-27,2018-06-06,1,2,or,10,50,NA,NA,CountingScope2,,
myv,6,2018-05-27,2018-06-06,1,2,or,9,50,NA,NA,CountingScope2,,
myv,6,2018-05-27,2018-06-06,1,2,or,10,50,NA,NA,CountingScope2,,
myv,6,2018-05-27,2018-06-06,1,2,or,14,50,NA,NA,CountingScope2,,
myv,6,2018-05-27,2018-06-06,1,2,or,12,50,NA,NA,CountingScope2,,
myv,6,2018-05-27,2018-06-06,1,2,or,7,50,NA,NA,CountingScope2,,
myv,6,2018-05-27,2018-06-06,1,2,or,16,50,NA,NA,CountingScope2,,
myv,6,2018-05-27,2018-06-06,2,2,tt,13,50,NA,NA,CountingScope2,,
myv,6,2018-05-27,2018-06-06,2,2,tt,12,50,NA,NA,CountingScope2,,
myv,6,2018-05-27,2018-06-06,2,2,tt,13,50,NA,NA,CountingScope2,,
myv,6,2018-05-27,2018-06-06,2,2,tt,13,50,NA,NA,CountingScope2,,
myv,6,2018-05-27,2018-06-06,2,2,tt,13,50,NA,NA,CountingScope2,,
myv,6,2018-05-27,2018-06-06,2,2,tt,11,50,NA,NA,CountingScope2,,
myv,6,2018-05-27,2018-06-06,2,2,tt,13,50,NA,NA,CountingScope2,,
myv,6,2018-05-27,2018-06-06,2,2,tt,12,50,NA,NA,CountingScope2,,
myv,6,2018-05-27,2018-06-06,2,2,tt,14,50,NA,NA,CountingScope2,,
myv,6,2018-05-27,2018-06-06,2,2,tt,7,50,NA,NA,CountingScope2,,
myv,6,2018-05-27,2018-06-06,2,2,tt,13,50,NA,NA,CountingScope2,,
myv,6,2018-05-27,2018-06-06,2,2,tt,9,50,NA,NA,CountingScope2,,
myv,6,2018-05-27,2018-06-06,2,2,ch,16,50,NA,NA,CountingScope2,,
myv,6,2018-05-27,2018-06-06,2,2,tp,24,50,NA,NA,CountingScope2,,
myv,6,2018-05-27,2018-06-06,2,2,tp,16,50,NA,NA,CountingScope2,,
myv,6,2018-05-27,2018-06-06,2,2,tp,14,50,NA,NA,CountingScope2,,
myv,6,2018-05-27,2018-06-06,2,2,tp,7,50,NA,NA,CountingScope2,,
myv,6,2018-05-27,2018-06-06,2,2,tp,7,50,NA,NA,CountingScope2,,
myv,6,2018-05-27,2018-06-06,3,2,tt,13,55,NA,NA,Wild,,
myv,6,2018-05-27,2018-06-06,3,2,tt,14,55,NA,NA,Wild,,
myv,6,2018-05-27,2018-06-06,3,2,tt,15,55,NA,NA,Wild,,
myv,6,2018-05-27,2018-06-06,3,2,tt,12,55,NA,NA,Wild,,
myv,6,2018-05-27,2018-06-06,3,2,tt,8,55,NA,NA,Wild,,
myv,6,2018-05-27,2018-06-06,3,2,tt,14,55,NA,NA,Wild,,
myv,6,2018-05-27,2018-06-06,3,2,tt,14,55,NA,NA,Wild,,
myv,6,2018-05-27,2018-06-06,3,2,tt,9,55,NA,NA,Wild,,
myv,6,2018-05-27,2018-06-06,3,2,tt,14,55,NA,NA,Wild,,
myv,6,2018-05-27,2018-06-06,3,2,ch,19,55,NA,NA,Wild,,
myv,6,2018-05-27,2018-06-06,3,2,tp,15,55,NA,NA,Wild,,
myv,6,2018-05-27,2018-06-06,3,2,tp,16,55,NA,NA,Wild,,
myv,6,2018-05-27,2018-06-06,3,2,tp,25,55,NA,NA,Wild,,
myv,6,2018-05-27,2018-06-06,3,2,tp,16,55,NA,NA,Wild,,
myv,6,2018-05-27,2018-06-06,3,2,tp,27,55,NA,NA,Wild,,
myv,6,2018-05-27,2018-06-06,3,2,tp,13,55,NA,NA,Wild,,
myv,6,2018-05-27,2018-06-06,3,2,tp,15,55,NA,NA,Wild,,
myv,6,2018-05-27,2018-06-06,3,2,tp,8,55,NA,NA,Wild,,
myv,6,2018-05-27,2018-06-06,3,2,tp,25,55,NA,NA,Wild,,
myv,6,2018-05-27,2018-06-06,3,2,tp,7,55,NA,NA,Wild,,
myv,33,2018-06-04,2018-06-09,2,2,tt,14,55,NA,NA,Wild,,
myv,33,2018-06-04,2018-06-09,2,2,tt,15,55,NA,NA,Wild,,
myv,33,2018-06-04,2018-06-09,2,2,tt,14,55,NA,NA,Wild,,
myv,33,2018-06-04,2018-06-09,2,2,tp,25,55,NA,NA,Wild,,
myv,33,2018-06-04,2018-06-09,2,2,tp,26,55,NA,NA,Wild,,
myv,33,2018-06-04,2018-06-09,2,2,tp,15,55,NA,NA,Wild,,
myv,33,2018-06-04,2018-06-09,2,2,tp,24,55,NA,NA,Wild,,
myv,33,2018-06-04,2018-06-09,2,2,or,21,55,NA,NA,Wild,,
myv,33,2018-06-04,2018-06-09,2,2,or,9,55,NA,NA,Wild,,
myv,33,2018-06-04,2018-06-09,4,2,tt,13,50,NA,NA,CountingScope2,,
myv,33,2018-06-04,2018-06-09,4,2,ch,27,50,NA,NA,CountingScope2,,
myv,33,2018-06-04,2018-06-09,4,2,tp,19,50,NA,NA,CountingScope2,,
myv,33,2018-06-04,2018-06-09,4,2,tp,22,50,NA,NA,CountingScope2,,
myv,33,2018-06-04,2018-06-09,4,2,or,8,50,NA,NA,CountingScope2,,
myv,33,2018-06-04,2018-06-09,6,2,tt,14,55,NA,NA,Wild,,
myv,33,2018-06-04,2018-06-09,6,2,tt,15,55,NA,NA,Wild,,
myv,33,2018-06-04,2018-06-09,6,2,tt,14,55,NA,NA,Wild,,
myv,33,2018-06-04,2018-06-09,6,2,tt,14,55,NA,NA,Wild,,
myv,33,2018-06-04,2018-06-09,6,2,tp,26,55,NA,NA,Wild,,
myv,33,2018-06-04,2018-06-09,6,2,tp,26,55,NA,NA,Wild,,
myv,33,2018-06-04,2018-06-09,6,2,tp,15,55,NA,NA,Wild,,
myv,33,2018-06-04,2018-06-09,6,2,tp,26,55,NA,NA,Wild,,
myv,33,2018-06-04,2018-06-09,6,2,tp,14,55,NA,NA,Wild,,
myv,33,2018-06-04,2018-06-09,6,2,or,19,55,NA,NA,Wild,,
myv,33,2018-06-04,2018-06-09,6,2,or,19,55,NA,NA,Wild,,
myv,33,2018-06-04,2018-06-09,6,2,or,20,55,NA,NA,Wild,,
myv,33,2018-06-04,2018-06-09,6,2,or,19,55,NA,NA,Wild,,
myv,33,2018-06-04,2018-06-09,8,2,tt,13,50,NA,NA,CountingScope2,,
myv,33,2018-06-04,2018-06-09,8,2,tt,14,50,NA,NA,CountingScope2,,
myv,33,2018-06-04,2018-06-09,8,2,tt,16,50,NA,NA,CountingScope2,,
myv,33,2018-06-04,2018-06-09,8,2,tt,15,50,NA,NA,CountingScope2,,
myv,33,2018-06-04,2018-06-09,8,2,ch,15,50,NA,NA,CountingScope2,,
myv,33,2018-06-04,2018-06-09,8,2,tp,24,50,NA,NA,CountingScope2,,
myv,33,2018-06-04,2018-06-09,8,2,tp,14,50,NA,NA,CountingScope2,,
myv,33,2018-06-04,2018-06-09,8,2,tp,11,50,NA,NA,CountingScope2,,
myv,33,2018-06-04,2018-06-09,8,2,tp,14,50,NA,NA,CountingScope2,,
myv,33,2018-06-04,2018-06-09,8,2,tp,13,50,NA,NA,CountingScope2,,
myv,33,2018-06-04,2018-06-09,8,2,or,16,50,NA,NA,CountingScope2,,
myv,33,2018-06-04,2018-06-09,9,2,tt,13,50,NA,NA,CountingScope2,,
myv,33,2018-06-04,2018-06-09,9,2,tt,7,50,NA,NA,CountingScope2,,
myv,33,2018-06-04,2018-06-09,9,2,tp,11,50,NA,NA,CountingScope2,,
myv,33,2018-06-04,2018-06-09,9,2,tp,13,50,NA,NA,CountingScope2,,
myv,33,2018-06-04,2018-06-09,9,2,tp,23,50,NA,NA,CountingScope2,,
myv,33,2018-06-04,2018-06-09,9,2,tp,24,50,NA,NA,CountingScope2,,
myv,33,2018-06-04,2018-06-09,9,2,tp,13,50,NA,NA,CountingScope2,,
myv,33,2018-06-04,2018-06-09,9,2,or,17,50,NA,NA,CountingScope2,,
myv,33,2018-06-11,2018-06-12,2,2,tt,4,50,NA,NA,CountingScope2,,
myv,33,2018-06-11,2018-06-12,2,2,tt,5,50,NA,NA,CountingScope2,,
myv,33,2018-06-11,2018-06-12,2,2,ch,18,50,NA,NA,CountingScope2,,
myv,33,2018-06-11,2018-06-12,2,2,ch,6,50,NA,NA,CountingScope2,,
myv,33,2018-06-11,2018-06-12,4,2,tt,15,55,NA,NA,Wild,,
myv,33,2018-06-11,2018-06-12,4,2,tt,13,55,NA,NA,Wild,,
myv,33,2018-06-11,2018-06-12,4,2,ch,5,55,NA,NA,Wild,,
myv,33,2018-06-11,2018-06-12,4,2,ch,5,55,NA,NA,Wild,,
myv,33,2018-06-11,2018-06-12,4,2,ch,5,55,NA,NA,Wild,,
myv,33,2018-06-11,2018-06-12,4,2,ch,5,55,NA,NA,Wild,,
myv,33,2018-06-11,2018-06-12,4,2,ch,30,55,NA,NA,Wild,,
myv,33,2018-06-11,2018-06-12,4,2,ch,5,55,NA,NA,Wild,,
myv,33,2018-06-11,2018-06-12,4,2,ch,4,55,NA,NA,Wild,,
myv,33,2018-06-11,2018-06-12,4,2,ch,5,55,NA,NA,Wild,,
myv,33,2018-06-11,2018-06-12,4,2,ch,5,55,NA,NA,Wild,,
myv,33,2018-06-11,2018-06-12,4,2,ch,6,55,NA,NA,Wild,,
myv,33,2018-06-11,2018-06-12,4,2,ch,6,55,NA,NA,Wild,,
myv,33,2018-06-11,2018-06-12,4,2,ch,6,55,NA,NA,Wild,,
myv,33,2018-06-11,2018-06-12,4,2,ch,6,55,NA,NA,Wild,,
myv,33,2018-06-11,2018-06-12,4,2,ch,5,55,NA,NA,Wild,,
myv,33,2018-06-11,2018-06-12,4,2,ch,6,55,NA,NA,Wild,,
myv,33,2018-06-11,2018-06-12,4,2,ch,5,55,NA,NA,Wild,,
myv,33,2018-06-11,2018-06-12,4,2,ch,6,55,NA,NA,Wild,,
myv,33,2018-06-11,2018-06-12,4,2,ch,5,55,NA,NA,Wild,,
myv,33,2018-06-11,2018-06-12,4,2,ch,5,55,NA,NA,Wild,,
myv,33,2018-06-11,2018-06-12,4,2,ch,5,55,NA,NA,Wild,,
myv,33,2018-06-11,2018-06-12,4,2,ch,5,55,NA,NA,Wild,,
myv,33,2018-06-11,2018-06-12,4,2,ch,5,55,NA,NA,Wild,,
myv,33,2018-06-11,2018-06-12,4,2,ch,5,55,NA,NA,Wild,,
myv,33,2018-06-11,2018-06-12,4,2,ch,5,55,NA,NA,Wild,,
myv,33,2018-06-11,2018-06-12,4,2,ch,5,55,NA,NA,Wild,,
myv,33,2018-06-11,2018-06-12,4,2,ch,6,55,NA,NA,Wild,,
myv,33,2018-06-11,2018-06-12,4,2,ch,6,55,NA,NA,Wild,,
myv,33,2018-06-11,2018-06-12,4,2,ch,5,55,NA,NA,Wild,,
myv,33,2018-06-11,2018-06-12,4,2,ch,5,55,NA,NA,Wild,,
myv,33,2018-06-11,2018-06-12,4,2,ch,6,55,NA,NA,Wild,,
myv,33,2018-06-11,2018-06-12,4,2,ch,5,55,NA,NA,Wild,,
myv,33,2018-06-11,2018-06-12,4,2,ch,5,55,NA,NA,Wild,,
myv,33,2018-06-11,2018-06-12,4,2,ch,5,55,NA,NA,Wild,,
myv,33,2018-06-11,2018-06-12,4,2,ch,5,55,NA,NA,Wild,,
myv,33,2018-06-11,2018-06-12,4,2,ch,5,55,NA,NA,Wild,,
myv,33,2018-06-11,2018-06-12,4,2,ch,5,55,NA,NA,Wild,,
myv,33,2018-06-11,2018-06-12,4,2,ch,5,55,NA,NA,Wild,,
myv,33,2018-06-11,2018-06-12,4,2,tp,13,55,NA,NA,Wild,,
myv,33,2018-06-11,2018-06-12,4,2,tp,5,55,NA,NA,Wild,,
myv,33,2018-06-11,2018-06-12,4,2,tp,25,55,NA,NA,Wild,,
myv,33,2018-06-11,2018-06-12,4,2,tp,23,55,NA,NA,Wild,,
myv,33,2018-06-11,2018-06-16,6,2,tt,14,55,NA,NA,Wild,,
myv,33,2018-06-11,2018-06-16,6,2,tt,3,55,NA,NA,Wild,,
myv,33,2018-06-11,2018-06-16,6,2,ch,5,55,NA,NA,Wild,,
myv,33,2018-06-11,2018-06-16,6,2,ch,30,55,NA,NA,Wild,,
myv,33,2018-06-11,2018-06-16,6,2,ch,5,55,NA,NA,Wild,,
myv,33,2018-06-11,2018-06-16,6,2,ch,4,55,NA,NA,Wild,,
myv,33,2018-06-11,2018-06-16,6,2,ch,5,55,NA,NA,Wild,,
myv,33,2018-06-11,2018-06-16,6,2,ch,5,55,NA,NA,Wild,,
myv,33,2018-06-11,2018-06-16,6,2,ch,4,55,NA,NA,Wild,,
myv,33,2018-06-11,2018-06-16,6,2,tp,27,55,NA,NA,Wild,,
myv,33,2018-06-11,2018-06-16,6,2,tp,25,55,NA,NA,Wild,,
myv,33,2018-06-11,2018-06-16,6,2,tp,23,55,NA,NA,Wild,,
myv,33,2018-06-11,2018-06-16,6,2,tp,15,55,NA,NA,Wild,,
myv,33,2018-06-11,2018-06-16,6,2,tp,26,55,NA,NA,Wild,,
myv,33,2018-06-11,2018-06-16,6,2,tp,14,55,NA,NA,Wild,,
myv,33,2018-06-11,2018-06-16,8,2,ch,30,55,NA,NA,Wild,,
myv,33,2018-06-11,2018-06-16,8,2,ch,30,55,NA,NA,Wild,,
myv,33,2018-06-11,2018-06-16,8,2,ch,5,55,NA,NA,Wild,,
myv,33,2018-06-11,2018-06-16,8,2,ch,4,55,NA,NA,Wild,,
myv,33,2018-06-11,2018-06-16,8,2,ch,4,55,NA,NA,Wild,,
myv,33,2018-06-11,2018-06-16,8,2,ch,5,55,NA,NA,Wild,,
myv,33,2018-06-11,2018-06-16,8,2,ch,5,55,NA,NA,Wild,,
myv,33,2018-06-11,2018-06-16,8,2,tp,25,55,NA,NA,Wild,,
myv,33,2018-06-11,2018-06-16,8,2,tp,27,55,NA,NA,Wild,,
myv,33,2018-06-11,2018-06-12,9,2,tt,15,55,NA,NA,Wild,,
myv,33,2018-06-11,2018-06-12,9,2,tt,15,55,NA,NA,Wild,,
myv,33,2018-06-11,2018-06-12,9,2,ch,4,55,NA,NA,Wild,,
myv,33,2018-06-11,2018-06-12,9,2,tp,27,55,NA,NA,Wild,,
myv,33,2018-06-11,2018-06-12,9,2,tp,25,55,NA,NA,Wild,,
myv,33,2018-06-11,2018-06-12,9,2,tp,26,55,NA,NA,Wild,,
myv,33,2018-06-11,2018-06-12,9,2,tp,25,55,NA,NA,Wild,,
myv,33,2018-06-11,2018-06-12,9,2,tp,12,55,NA,NA,Wild,,
myv,33,2018-06-11,2018-06-12,9,2,tp,15,55,NA,NA,Wild,,
myv,33,2018-06-11,2018-06-12,9,2,tp,15,55,NA,NA,Wild,,
myv,33,2018-06-11,2018-06-12,9,2,or,10,55,NA,NA,Wild,,
myv,33,2018-06-23,2018-06-23,4,2,tt,6,55,NA,NA,Wild,,
myv,33,2018-06-23,2018-06-23,4,2,tt,6,55,NA,NA,Wild,,
myv,33,2018-06-23,2018-06-23,4,2,tt,4,55,NA,NA,Wild,,
myv,33,2018-06-23,2018-06-23,4,2,tt,6,55,NA,NA,Wild,,
myv,33,2018-06-23,2018-06-23,4,2,tt,6,55,NA,NA,Wild,,
myv,33,2018-06-23,2018-06-23,4,2,tt,6,55,NA,NA,Wild,,
myv,33,2018-06-23,2018-06-23,4,2,tt,4,55,NA,NA,Wild,,
myv,33,2018-06-23,2018-06-23,4,2,tt,6,55,NA,NA,Wild,,
myv,33,2018-06-23,2018-06-23,4,2,tt,6,55,NA,NA,Wild,,
myv,33,2018-06-23,2018-06-23,4,2,ch,5,55,NA,NA,Wild,,
myv,33,2018-06-23,2018-06-23,4,2,ch,10,55,NA,NA,Wild,,
myv,33,2018-06-23,2018-06-23,4,2,ch,5,55,NA,NA,Wild,,
myv,33,2018-06-23,2018-06-23,4,2,tp,25,55,NA,NA,Wild,,
myv,33,2018-06-23,2018-06-23,4,2,tp,27,55,NA,NA,Wild,,
myv,33,2018-06-23,2018-06-23,4,2,tp,12,55,NA,NA,Wild,,
myv,33,2018-06-23,2018-06-23,4,2,tp,10,55,NA,NA,Wild,,
myv,33,2018-06-23,2018-06-23,4,2,tp,10,55,NA,NA,Wild,,
myv,33,2018-06-23,2018-06-23,6,2,tt,9,55,NA,NA,Wild,,
myv,33,2018-06-23,2018-06-23,6,2,tt,6,55,NA,NA,Wild,,
myv,33,2018-06-23,2018-06-23,6,2,tt,6,55,NA,NA,Wild,,
myv,33,2018-06-23,2018-06-23,6,2,tt,6,55,NA,NA,Wild,*dead,
myv,33,2018-06-23,2018-06-23,6,2,tt,6,55,NA,NA,Wild,,
myv,33,2018-06-23,2018-06-23,6,2,tt,6,55,NA,NA,Wild,*dead,
myv,33,2018-06-23,2018-06-23,6,2,tt,6,55,NA,NA,Wild,,
myv,33,2018-06-23,2018-06-23,6,2,tt,4,55,NA,NA,Wild,,
myv,33,2018-06-23,2018-06-23,6,2,tt,6,55,NA,NA,Wild,,
myv,33,2018-06-23,2018-06-23,6,2,tt,6,55,NA,NA,Wild,,
myv,33,2018-06-23,2018-06-23,6,2,tt,6,55,NA,NA,Wild,,
myv,33,2018-06-23,2018-06-23,6,2,tt,6,55,NA,NA,Wild,,
myv,33,2018-06-23,2018-06-23,6,2,tt,9,55,NA,NA,Wild,,
myv,33,2018-06-23,2018-06-23,6,2,tt,6,55,NA,NA,Wild,,
myv,33,2018-06-23,2018-06-23,6,2,tt,6,55,NA,NA,Wild,,
myv,33,2018-06-23,2018-06-23,6,2,tt,6,55,NA,NA,Wild,,
myv,33,2018-06-23,2018-06-23,6,2,tp,27,55,NA,NA,Wild,,
myv,33,2018-06-23,2018-06-23,6,2,tp,26,55,NA,NA,Wild,,
myv,33,2018-06-23,2018-06-23,6,2,tp,5,55,NA,NA,Wild,,
myv,33,2018-06-23,2018-06-23,6,2,or,5,55,NA,NA,Wild,,
myv,33,2018-06-23,2018-06-23,6,2,or,4,55,NA,NA,Wild,,
myv,33,2018-06-23,2018-06-23,8,2,tt,6,55,NA,NA,Wild,,
myv,33,2018-06-23,2018-06-23,8,2,tt,9,55,NA,NA,Wild,*just molted,
myv,33,2018-06-23,2018-06-23,8,2,tt,6,55,NA,NA,Wild,,
myv,33,2018-06-23,2018-06-23,8,2,tt,6,55,NA,NA,Wild,,
myv,33,2018-06-23,2018-06-23,8,2,tt,6,55,NA,NA,Wild,,
myv,33,2018-06-23,2018-06-23,8,2,tp,29,55,NA,NA,Wild,*beginning to pupate,
myv,33,2018-06-23,2018-06-23,8,2,tp,4,55,NA,NA,Wild,,
myv,33,2018-06-23,2018-06-23,9,2,tt,9,55,NA,NA,Wild,,
myv,33,2018-06-23,2018-06-23,9,2,tt,6,55,NA,NA,Wild,,
myv,33,2018-06-23,2018-06-23,9,2,tt,4,55,NA,NA,Wild,,
myv,33,2018-06-23,2018-06-23,9,2,tt,4,55,NA,NA,Wild,,
myv,33,2018-06-23,2018-06-23,9,2,ch,10,55,NA,NA,Wild,,
myv,33,2018-06-23,2018-06-23,9,2,tp,4,55,NA,NA,Wild,,
myv,33,2018-06-23,2018-06-23,9,2,tp,5,55,NA,NA,Wild,,
myv,33,2018-06-23,2018-06-23,9,2,or,6,55,NA,NA,Wild,,
myv,1,2018-06-27,NA,1,2,tt,15,55,NA,NA,Wild,,
myv,1,2018-06-27,NA,1,2,tt,9,55,NA,NA,Wild,,
myv,1,2018-06-27,NA,1,2,tt,9,55,NA,NA,Wild,,
myv,1,2018-06-27,NA,1,2,tt,10,55,NA,NA,Wild,,
myv,1,2018-06-27,NA,1,2,tt,15,55,NA,NA,Wild,,
myv,1,2018-06-27,NA,1,2,tt,15,55,NA,NA,Wild,,
myv,1,2018-06-27,NA,1,2,tt,9,55,NA,NA,Wild,,
myv,1,2018-06-27,NA,1,2,tt,9,55,NA,NA,Wild,,
myv,1,2018-06-27,NA,1,2,tt,10,55,NA,NA,Wild,,
myv,1,2018-06-27,NA,1,2,tt,15,55,NA,NA,Wild,,
myv,1,2018-06-27,NA,1,2,tt,9,55,NA,NA,Wild,,
myv,1,2018-06-27,NA,1,2,tt,13,55,NA,NA,Wild,,
myv,1,2018-06-27,NA,1,2,tt,15,55,NA,NA,Wild,,
myv,1,2018-06-27,NA,1,2,tt,13,55,NA,NA,Wild,,
myv,1,2018-06-27,NA,1,2,tt,9,55,NA,NA,Wild,,
myv,1,2018-06-27,NA,1,2,tt,9,55,NA,NA,Wild,,
myv,1,2018-06-27,NA,1,2,tt,13,55,NA,NA,Wild,,
myv,1,2018-06-27,NA,1,2,tt,8,55,NA,NA,Wild,,
myv,1,2018-06-27,NA,1,2,tt,8,55,NA,NA,Wild,,
myv,1,2018-06-27,NA,1,2,tt,10,55,NA,NA,Wild,,
myv,1,2018-06-27,NA,1,2,tt,22,55,NA,NA,Wild,,
myv,1,2018-06-27,NA,1,2,tt,15,55,NA,NA,Wild,,
myv,1,2018-06-27,NA,1,2,tt,5,55,NA,NA,Wild,,
myv,1,2018-06-27,NA,1,2,tt,10,55,NA,NA,Wild,,
myv,1,2018-06-27,NA,1,2,tt,10,55,NA,NA,Wild,,
myv,1,2018-06-27,NA,1,2,tt,15,55,NA,NA,Wild,,
myv,1,2018-06-27,NA,1,2,tt,9,55,NA,NA,Wild,,
myv,1,2018-06-27,NA,1,2,tt,8,55,NA,NA,Wild,,
myv,1,2018-06-27,NA,1,2,tt,6,55,NA,NA,Wild,,
myv,1,2018-06-27,NA,1,2,tt,8,55,NA,NA,Wild,,
myv,1,2018-06-27,NA,1,2,tt,8,55,NA,NA,Wild,,
myv,1,2018-06-27,NA,1,2,tt,9,55,NA,NA,Wild,,
myv,1,2018-06-27,NA,1,2,tt,10,55,NA,NA,Wild,,
myv,1,2018-06-27,NA,1,2,tt,6,55,NA,NA,Wild,,
myv,1,2018-06-27,NA,1,2,tt,9,55,NA,NA,Wild,,
myv,1,2018-06-27,NA,1,2,tt,10,55,NA,NA,Wild,,
myv,1,2018-06-27,NA,1,2,tt,5,55,NA,NA,Wild,,
myv,1,2018-06-27,NA,1,2,tt,9,55,NA,NA,Wild,,
myv,1,2018-06-27,NA,1,2,tt,15,55,NA,NA,Wild,,
