sampledate,Time,hour,temp,lux,time
7/2/14,7:00,7,11.13888889,7233.347789,7.00
7/2/14,7:30,7,11.23611111,5511.122125,7.50
7/2/14,8:00,8,12.20722222,16533.36637,8.00
7/2/14,8:30,8,11.625,11022.24425,8.50
7/2/14,9:00,9,11.625,17222.25664,9.00
7/2/14,9:30,9,14.13388889,39955.6354,9.50
7/2/14,10:00,10,17.95,63377.90444,10.00
7/2/14,10:30,10,18.33111111,46844.53806,10.50
7/2/14,11:00,11,20.13777778,88177.954,11.00
7/2/14,11:30,11,20.71,99200.19825,11.50
7/2/14,12:00,12,21.76,165333.6637,12.00
7/2/14,12:30,12,15.28222222,46844.53806,12.50
7/2/14,13:00,13,12.11,60622.34337,13.00
7/2/14,13:30,13,19.37722222,253511.6177,13.50
7/2/14,14:00,14,18.80611111,176355.908,14.00
7/2/14,14:30,14,15.18722222,60622.34337,14.50
7/2/14,15:00,15,16.90277778,121244.6867,15.00
7/2/14,15:30,15,13.84611111,49600.09912,15.50
7/2/14,16:00,16,12.59388889,57866.78231,16.00
7/2/14,16:30,16,10.06277778,22044.4885,16.50
7/2/14,17:00,17,10.35722222,33066.73275,17.00
7/2/14,17:30,17,9.965,17222.25664,17.50
7/2/14,18:00,18,9.472222222,18600.03717,18.00
7/2/14,18:30,18,9.668888889,24800.04956,18.50
7/2/14,19:00,19,12.11,44088.977,19.00
7/2/14,19:30,19,12.11,38577.85487,19.50
7/2/14,20:00,20,16.33222222,26177.83009,20.00
7/2/14,20:30,20,11.81888889,13088.91505,20.50
7/2/14,21:00,21,11.04111111,4477.786726,21.00
7/2/14,21:30,21,11.33388889,14466.69558,21.50
7/2/14,22:00,22,14.51722222,21355.59823,22.00
7/2/14,22:30,22,10.55277778,2927.783629,22.50
7/2/14,23:00,23,9.668888889,1377.780531,23.00
7/2/14,23:30,23,9.372777778,925.6962944,23.50
7/3/14,0:00,0,8.778888889,635.0707136,0.00
7/3/14,0:30,0,7.982777778,398.2646848,0.50
7/3/14,1:00,1,8.182222222,344.4451328,1.00
7/3/14,1:30,1,8.481111111,333.6812224,1.50
7/3/14,2:00,2,7.682222222,441.3203264,2.00
7/3/14,2:30,2,7.078888889,527.4316096,2.50
7/3/14,3:00,3,7.28,828.8211008,3.00
7/3/14,3:30,3,6.673888889,1216.321875,3.50
7/3/14,4:00,4,7.882222222,2325.004646,4.00
7/3/14,4:30,4,8.778888889,3272.228762,4.50
7/3/14,5:00,5,8.68,2755.561062,5.00
7/3/14,5:30,5,8.977777778,6200.01239,5.50
7/3/14,6:00,6,9.866111111,12400.02478,6.00
7/3/14,6:30,6,10.25888889,15844.47611,6.50
7/3/14,7:00,7,12.01277778,34444.51328,7.00
7/3/14,7:30,7,12.11,26177.83009,7.50
7/3/14,8:00,8,12.20722222,18600.03717,8.00
7/3/14,8:30,8,11.72222222,22044.4885,8.50
7/3/14,9:00,9,10.455,18600.03717,9.00
7/3/14,9:30,9,10.16111111,22044.4885,9.50
7/3/14,10:00,10,9.866111111,11022.24425,10.00
7/3/14,10:30,10,10.455,22044.4885,10.50
7/3/14,11:00,11,9.866111111,11022.24425,11.00
7/3/14,11:30,11,10.25888889,19977.8177,11.50
7/3/14,12:00,12,10.35722222,13088.91505,12.00
7/3/14,12:30,12,11.04111111,21355.59823,12.50
7/3/14,13:00,13,11.91611111,33066.73275,13.00
7/3/14,13:30,13,11.04111111,15844.47611,13.50
7/3/14,14:00,14,10.84611111,11711.13452,14.00
7/3/14,14:30,14,10.65111111,11022.24425,14.50
7/3/14,15:00,15,10.84611111,14466.69558,15.00
7/3/14,15:30,15,12.20722222,33066.73275,15.50
7/3/14,16:00,16,11.91611111,22044.4885,16.00
7/3/14,16:30,16,10.84611111,5511.122125,16.50
7/3/14,17:00,17,10.25888889,12400.02478,17.00
7/3/14,17:30,17,9.866111111,8611.12832,17.50
7/3/14,18:00,18,10.65111111,22044.4885,18.00
7/3/14,18:30,18,10.65111111,23422.26903,18.50
7/3/14,19:00,19,10.16111111,13777.80531,19.00
7/3/14,19:30,19,9.275,2755.561062,19.50
7/3/14,20:00,20,9.077222222,1980.559514,20.00
7/3/14,20:30,20,9.275,1550.003098,20.50
7/3/14,21:00,21,9.372777778,1001.043667,21.00
7/3/14,21:30,21,9.077222222,1259.377517,21.50
7/3/14,22:00,22,9.372777778,828.8211008,22.00
7/3/14,22:30,22,9.176111111,75.3473728,22.50
7/3/14,23:00,23,8.977777778,53.819552,23.00
7/3/14,23:30,23,9.176111111,86.1112832,23.50
7/4/14,0:00,0,8.977777778,53.819552,0.00
7/4/14,0:30,0,9.077222222,43.0556416,0.50
7/4/14,1:00,1,8.878888889,43.0556416,1.00
7/4/14,1:30,1,8.977777778,53.819552,1.50
7/4/14,2:00,2,8.878888889,150.6947456,2.00
7/4/14,2:30,2,8.778888889,204.5142976,2.50
7/4/14,3:00,3,8.878888889,559.7233408,3.00
7/4/14,3:30,3,8.878888889,1377.780531,3.50
7/4/14,4:00,4,8.581111111,1722.225664,4.00
7/4/14,4:30,4,8.878888889,1980.559514,4.50
7/4/14,5:00,5,8.878888889,2755.561062,5.00
7/4/14,5:30,5,8.778888889,2927.783629,5.50
7/4/14,6:00,6,9.176111111,8266.683187,6.00
7/4/14,6:30,6,9.472222222,15155.58584,6.50
7/4/14,7:00,7,9.275,10677.79912,7.00
7/4/14,7:30,7,9.275,10333.35398,7.50
7/4/14,8:00,8,9.275,10333.35398,8.00
7/4/14,8:30,8,9.472222222,16533.36637,8.50
7/4/14,9:00,9,9.668888889,17911.14691,9.00
7/4/14,9:30,9,9.571111111,16533.36637,9.50
7/4/14,10:00,10,9.767777778,23422.26903,10.00
7/4/14,10:30,10,9.176111111,8266.683187,10.50
7/4/14,11:00,11,9.866111111,22044.4885,11.00
7/4/14,11:30,11,10.06277778,26177.83009,11.50
7/4/14,12:00,12,9.965,20666.70797,12.00
7/4/14,12:30,12,10.74777778,46844.53806,12.50
7/4/14,13:00,13,10.16111111,13088.91505,13.00
7/4/14,13:30,13,10.55277778,33066.73275,13.50
7/4/14,14:00,14,12.78722222,35822.29381,14.00
7/4/14,14:30,14,15.09111111,74400.14868,14.50
7/4/14,15:00,15,12.40111111,33066.73275,15.00
7/4/14,15:30,15,11.81888889,22044.4885,15.50
7/4/14,16:00,16,11.04111111,23422.26903,16.00
7/4/14,16:30,16,10.16111111,8611.12832,16.50
7/4/14,17:00,17,10.55277778,15155.58584,17.00
7/4/14,17:30,17,10.25888889,9300.018586,17.50
7/4/14,18:00,18,10.65111111,14466.69558,18.00
7/4/14,18:30,18,10.06277778,9300.018586,18.50
7/4/14,19:00,19,9.176111111,3272.228762,19.00
7/4/14,19:30,19,9.571111111,8611.12832,19.50
7/4/14,20:00,20,8.68,1980.559514,20.00
7/4/14,20:30,20,8.778888889,3272.228762,20.50
7/4/14,21:00,21,8.481111111,2325.004646,21.00
7/4/14,21:30,21,8.68,2238.893363,21.50
7/4/14,22:00,22,8.581111111,1636.114381,22.00
7/4/14,22:30,22,8.282222222,1173.266234,22.50
7/4/14,23:00,23,8.282222222,667.3624448,23.00
7/4/14,23:30,23,7.982777778,53.819552,23.50
7/5/14,0:00,0,7.782222222,43.0556416,0.00
7/5/14,0:30,0,7.782222222,21.5278208,0.50
7/5/14,1:00,1,7.481111111,0,1.00
7/5/14,1:30,1,7.178888889,0,1.50
7/5/14,2:00,2,7.28,0,2.00
7/5/14,2:30,2,7.178888889,139.9308352,2.50
7/5/14,3:00,3,7.078888889,452.0842368,3.00
7/5/14,3:30,3,7.078888889,936.4602048,3.50
7/5/14,4:00,4,6.877222222,1076.39104,4.00
7/5/14,4:30,4,6.775,1377.780531,4.50
7/5/14,5:00,5,6.673888889,2669.449779,5.00
7/5/14,5:30,5,6.877222222,3272.228762,5.50
7/5/14,6:00,6,6.673888889,4305.56416,6.00
7/5/14,6:30,6,7.078888889,3444.451328,6.50
7/5/14,7:00,7,6.471111111,2497.227213,7.00
7/5/14,7:30,7,6.37,1550.003098,7.50
7/5/14,8:00,8,5.655,5338.899558,8.00
7/5/14,8:30,8,6.166111111,1636.114381,8.50
7/5/14,9:00,9,6.572777778,6200.01239,9.00
7/5/14,9:30,9,7.28,20666.70797,9.50
7/5/14,10:00,10,9.866111111,74400.14868,10.00
7/5/14,10:30,10,8.481111111,28933.39116,10.50
7/5/14,11:00,11,7.982777778,38577.85487,11.00
7/5/14,11:30,11,7.982777778,24800.04956,11.50
7/5/14,12:00,12,7.28,15844.47611,12.00
7/5/14,12:30,12,7.178888889,11711.13452,12.50
7/5/14,13:00,13,6.775,4305.56416,13.00
7/5/14,13:30,13,7.782222222,4133.341594,13.50
7/5/14,14:00,14,7.882222222,4133.341594,14.00
7/5/14,14:30,14,8.082222222,4305.56416,14.50
7/5/14,15:00,15,8.082222222,5166.676992,15.00
7/5/14,15:30,15,8.581111111,13088.91505,15.50
7/5/14,16:00,16,8.481111111,14466.69558,16.00
7/5/14,16:30,16,8.282222222,10677.79912,16.50
7/5/14,17:00,17,8.382222222,12400.02478,17.00
7/5/14,17:30,17,8.382222222,11022.24425,17.50
7/5/14,18:00,18,8.581111111,11022.24425,18.00
7/5/14,18:30,18,8.481111111,10333.35398,18.50
7/5/14,19:00,19,8.581111111,9300.018586,19.00
7/5/14,19:30,19,8.977777778,18600.03717,19.50
7/5/14,20:00,20,8.382222222,6544.457523,20.00
7/5/14,20:30,20,8.581111111,3961.119027,20.50
7/5/14,21:00,21,8.282222222,2755.561062,21.00
7/5/14,21:30,21,8.481111111,7233.347789,21.50
7/5/14,22:00,22,8.182222222,3444.451328,22.00
7/5/14,22:30,22,7.782222222,2238.893363,22.50
7/5/14,23:00,23,7.682222222,850.3489216,23.00
7/5/14,23:30,23,7.582222222,419.7925056,23.50
7/6/14,0:00,0,7.582222222,430.556416,0.00
7/6/14,0:30,0,7.481111111,365.9729536,0.50
7/6/14,1:00,1,7.178888889,333.6812224,1.00
7/6/14,1:30,1,7.178888889,279.8616704,1.50
7/6/14,2:00,2,5.45,376.736864,2.00
7/6/14,2:30,2,5.86,516.6676992,2.50
7/6/14,3:00,3,6.166111111,699.654176,3.00
7/6/14,3:30,3,7.982777778,1636.114381,3.50
7/6/14,4:00,4,7.178888889,2066.670797,4.00
7/6/14,4:30,4,7.582222222,3100.006195,4.50
7/6/14,5:00,5,7.782222222,2411.11593,5.00
7/6/14,5:30,5,7.882222222,4650.009293,5.50
7/6/14,6:00,6,8.082222222,9300.018586,6.00
7/6/14,6:30,6,8.282222222,8266.683187,6.50
7/6/14,7:00,7,8.182222222,8266.683187,7.00
7/6/14,7:30,7,8.68,9300.018586,7.50
7/6/14,8:00,8,8.282222222,6544.457523,8.00
7/6/14,8:30,8,8.778888889,12400.02478,8.50
7/6/14,9:00,9,9.372777778,20666.70797,9.00
7/6/14,9:30,9,8.778888889,19288.92744,9.50
7/6/14,10:00,10,8.382222222,9644.463718,10.00
7/6/14,10:30,10,8.581111111,16533.36637,10.50
7/6/14,11:00,11,8.977777778,14466.69558,11.00
7/6/14,11:30,11,10.16111111,28933.39116,11.50
7/6/14,12:00,12,10.35722222,39955.6354,12.00
7/6/14,12:30,12,12.01277778,60622.34337,12.50
7/6/14,13:00,13,13.17277778,66133.4655,13.00
7/6/14,13:30,13,13.365,49600.09912,13.50
7/6/14,14:00,14,11.91611111,30311.17169,14.00
7/6/14,14:30,14,12.20722222,42711.19647,14.50
7/6/14,15:00,15,10.65111111,16533.36637,15.00
7/6/14,15:30,15,11.13888889,44088.977,15.50
7/6/14,16:00,16,14.325,85422.39293,16.00
7/6/14,16:30,16,16.71277778,88177.954,16.50
7/6/14,17:00,17,10.06277778,20666.70797,17.00
7/6/14,17:30,17,14.03777778,79911.27081,17.50
7/6/14,18:00,18,20.04277778,187378.1522,18.00
7/6/14,18:30,18,9.472222222,11022.24425,18.50
7/6/14,19:00,19,9.275,10677.79912,19.00
7/6/14,19:30,19,11.04111111,19977.8177,19.50
7/6/14,20:00,20,9.668888889,6544.457523,20.00
7/6/14,20:30,20,9.372777778,8611.12832,20.50
7/6/14,21:00,21,8.778888889,2927.783629,21.00
7/6/14,21:30,21,8.581111111,2927.783629,21.50
7/6/14,22:00,22,8.481111111,1636.114381,22.00
7/6/14,22:30,22,8.382222222,957.9880256,22.50
7/6/14,23:00,23,8.382222222,1636.114381,23.00
7/6/14,23:30,23,8.481111111,936.4602048,23.50
7/7/14,0:00,0,8.082222222,301.3894912,0.00
7/7/14,0:30,0,8.382222222,118.4030144,0.50
7/7/14,1:00,1,8.182222222,258.3338496,1.00
7/7/14,1:30,1,8.082222222,505.9037888,1.50
7/7/14,2:00,2,8.282222222,785.7654592,2.00
7/7/14,2:30,2,8.082222222,990.2797568,2.50
7/7/14,3:00,3,8.082222222,914.932384,3.00
7/7/14,3:30,3,8.382222222,979.5158464,3.50
7/7/14,4:00,4,9.767777778,8266.683187,4.00
7/7/14,4:30,4,10.06277778,4477.786726,4.50
7/7/14,5:00,5,13.94222222,44088.977,5.00
7/7/14,5:30,5,10.16111111,10677.79912,5.50
7/7/14,6:00,6,10.06277778,11711.13452,6.00
7/7/14,6:30,6,10.06277778,5511.122125,6.50
7/7/14,7:00,7,10.06277778,14466.69558,7.00
7/7/14,7:30,7,11.625,20666.70797,7.50
7/7/14,8:00,8,11.52777778,12400.02478,8.00
7/7/14,8:30,8,12.98,23422.26903,8.50
7/7/14,9:00,9,14.61277778,38577.85487,9.00
7/7/14,9:30,9,17.855,52355.66019,9.50
7/7/14,10:00,10,13.55777778,74400.14868,10.00
7/7/14,10:30,10,22.04611111,38577.85487,10.50
7/7/14,11:00,11,16.42722222,38577.85487,11.00
7/7/14,11:30,11,26.48777778,170844.7859,11.50
7/7/14,12:00,12,21.76,74400.14868,12.00
7/7/14,12:30,12,21.76,66133.4655,12.50
7/7/14,13:00,13,18.52111111,57866.78231,13.00
7/7/14,13:30,13,18.33111111,49600.09912,13.50
7/7/14,14:00,14,15.66388889,34444.51328,14.00
7/7/14,14:30,14,13.55777778,20666.70797,14.50
7/7/14,15:00,15,12.98,34444.51328,15.00
7/7/14,15:30,15,17.28388889,24800.04956,15.50
7/7/14,16:00,16,16.23722222,42711.19647,16.00
7/7/14,16:30,16,14.13388889,21355.59823,16.50
7/7/14,17:00,17,16.14111111,42711.19647,17.00
7/7/14,17:30,17,11.13888889,3444.451328,17.50
7/7/14,18:00,18,12.01277778,9644.463718,18.00
7/7/14,18:30,18,11.72222222,13777.80531,18.50
7/7/14,19:00,19,11.13888889,4133.341594,19.00
7/7/14,19:30,19,10.35722222,1808.336947,19.50
7/7/14,20:00,20,9.571111111,2669.449779,20.00
7/7/14,20:30,20,10.25888889,3961.119027,20.50
7/7/14,21:00,21,10.455,3272.228762,21.00
7/7/14,21:30,21,10.455,2238.893363,21.50
7/7/14,22:00,22,10.35722222,1550.003098,22.00
7/7/14,22:30,22,9.275,1377.780531,22.50
7/7/14,23:00,23,8.977777778,645.834624,23.00
7/7/14,23:30,23,8.778888889,290.6255808,23.50
7/8/14,0:00,0,8.68,161.458656,0.00
7/8/14,0:30,0,8.382222222,107.639104,0.50
7/8/14,1:00,1,8.282222222,10.7639104,1.00
7/8/14,1:30,1,8.182222222,32.2917312,1.50
7/8/14,2:00,2,8.082222222,75.3473728,2.00
7/8/14,2:30,2,7.982777778,53.819552,2.50
7/8/14,3:00,3,7.782222222,193.7503872,3.00
7/8/14,3:30,3,7.882222222,667.3624448,3.50
7/8/14,4:00,4,7.882222222,1550.003098,4.00
7/8/14,4:30,4,8.182222222,2755.561062,4.50
7/8/14,5:00,5,8.68,8611.12832,5.00
7/8/14,5:30,5,8.878888889,10333.35398,5.50
7/8/14,6:00,6,9.077222222,10333.35398,6.00
7/8/14,6:30,6,9.275,8611.12832,6.50
7/8/14,7:00,7,10.06277778,16533.36637,7.00
7/8/14,7:30,7,10.06277778,15844.47611,7.50
7/8/14,8:00,8,10.455,21355.59823,8.00
7/8/14,8:30,8,11.23611111,30311.17169,8.50
7/8/14,9:00,9,12.98,39955.6354,9.00
7/8/14,9:30,9,13.65388889,46844.53806,9.50
7/8/14,10:00,10,14.61277778,52355.66019,10.00
7/8/14,10:30,10,14.99611111,60622.34337,10.50
7/8/14,11:00,11,18.42611111,93689.07612,11.00
7/8/14,11:30,11,17.57,60622.34337,11.50
7/8/14,12:00,12,13.55777778,42711.19647,12.00
7/8/14,12:30,12,16.90277778,63377.90444,12.50
7/8/14,13:00,13,24.73777778,154311.4195,13.00
7/8/14,13:30,13,15.76,42711.19647,13.50
7/8/14,14:00,14,21.28222222,99200.19825,14.00
7/8/14,14:30,14,19.37722222,88177.954,14.50
7/8/14,15:00,15,19.28222222,30311.17169,15.00
7/8/14,15:30,15,14.80388889,37200.07434,15.50
7/8/14,16:00,16,21.76,79911.27081,16.00
7/8/14,16:30,16,19.28222222,104711.3204,16.50
7/8/14,17:00,17,17.76,55111.22125,17.00
7/8/14,17:30,17,16.52277778,38577.85487,17.50
7/8/14,18:00,18,15.76,31688.95222,18.00
7/8/14,18:30,18,13.65388889,18600.03717,18.50
7/8/14,19:00,19,13.75,22044.4885,19.00
7/8/14,19:30,19,15.76,31688.95222,19.50
7/8/14,20:00,20,13.84611111,24800.04956,20.00
7/8/14,20:30,20,12.98,10677.79912,20.50
7/8/14,21:00,21,12.59388889,10677.79912,21.00
7/8/14,21:30,21,12.88277778,14466.69558,21.50
7/8/14,22:00,22,12.20722222,10677.79912,22.00
7/8/14,22:30,22,11.04111111,3272.228762,22.50
7/8/14,23:00,23,10.55277778,1550.003098,23.00
7/8/14,23:30,23,9.965,796.5293696,23.50
7/9/14,0:00,0,8.878888889,710.4180864,0.00
7/9/14,0:30,0,9.571111111,548.9594304,0.50
7/9/14,1:00,1,10.16111111,344.4451328,1.00
7/9/14,1:30,1,8.68,322.917312,1.50
7/9/14,2:00,2,8.382222222,409.0285952,2.00
7/9/14,2:30,2,7.882222222,527.4316096,2.50
7/9/14,3:00,3,7.078888889,1722.225664,3.00
7/9/14,3:30,3,8.977777778,5511.122125,3.50
7/9/14,4:00,4,9.866111111,8266.683187,4.00
7/9/14,4:30,4,14.70888889,19977.8177,4.50
7/9/14,5:00,5,11.625,9300.018586,5.00
7/9/14,5:30,5,11.13888889,12400.02478,5.50
7/9/14,6:00,6,13.84611111,11022.24425,6.00
7/9/14,6:30,6,15.56888889,18600.03717,6.50
7/9/14,7:00,7,18.71111111,22044.4885,7.00
7/9/14,7:30,7,19.47222222,31688.95222,7.50
7/9/14,8:00,8,23.1,41333.41594,8.00
7/9/14,8:30,8,24.64111111,57866.78231,8.50
7/9/14,9:00,9,25.61,71644.58762,9.00
7/9/14,9:30,9,26.78111111,88177.954,9.50
7/9/14,10:00,10,28.555,115733.5646,10.00
7/9/14,10:30,10,33.95277778,154311.4195,10.50
7/9/14,11:00,11,34.26777778,165333.6637,11.00
7/9/14,11:30,11,25.02777778,71644.58762,11.50
7/9/14,12:00,12,33.535,74400.14868,12.00
7/9/14,12:30,12,29.95277778,99200.19825,12.50
7/9/14,13:00,13,28.555,99200.19825,13.00
7/9/14,13:30,13,45.45222222,242489.3735,13.50
7/9/14,14:00,14,44.58,187378.1522,14.00
7/9/14,14:30,14,27.27222222,52355.66019,14.50
7/9/14,15:00,15,26.48777778,82666.83187,15.00
7/9/14,15:30,15,22.525,198400.3965,15.50
7/9/14,16:00,16,27.56722222,176355.908,16.00
7/9/14,16:30,16,25.70777778,110222.4425,16.50
7/9/14,17:00,17,23.86888889,79911.27081,17.00
7/9/14,17:30,17,18.99611111,88177.954,17.50
7/9/14,18:00,18,17.855,42711.19647,18.00
7/9/14,18:30,18,17.855,28933.39116,18.50
7/9/14,19:00,19,17.95,37200.07434,19.00
7/9/14,19:30,19,14.61277778,10677.79912,19.50
7/9/14,20:00,20,14.99611111,6544.457523,20.00
7/9/14,20:30,20,13.75,6200.01239,20.50
7/9/14,21:00,21,14.325,4477.786726,21.00
7/9/14,21:30,21,15.28222222,4650.009293,21.50
7/9/14,22:00,22,11.91611111,2238.893363,22.00
7/9/14,22:30,22,10.84611111,1636.114381,22.50
7/9/14,23:00,23,10.06277778,1087.15495,23.00
7/9/14,23:30,23,9.372777778,731.9459072,23.50
7/10/14,0:00,0,10.74777778,484.375968,0.00
7/10/14,0:30,0,10.65111111,290.6255808,0.50
7/10/14,1:00,1,10.65111111,226.0421184,1.00
7/10/14,1:30,1,10.65111111,269.09776,1.50
7/10/14,2:00,2,10.25888889,387.5007744,2.00
7/10/14,2:30,2,10.35722222,624.3068032,2.50
7/10/14,3:00,3,10.35722222,699.654176,3.00
7/10/14,3:30,3,9.767777778,1377.780531,3.50
7/10/14,4:00,4,10.55277778,1808.336947,4.00
7/10/14,4:30,4,10.94388889,5511.122125,4.50
7/10/14,5:00,5,13.26888889,13088.91505,5.00
7/10/14,5:30,5,14.70888889,15155.58584,5.50
7/10/14,6:00,6,12.49722222,11711.13452,6.00
7/10/14,6:30,6,12.49722222,15155.58584,6.50
7/10/14,7:00,7,12.69,17911.14691,7.00
7/10/14,7:30,7,12.11,23422.26903,7.50
7/10/14,8:00,8,12.30388889,24800.04956,8.00
7/10/14,8:30,8,12.49722222,30311.17169,8.50
7/10/14,9:00,9,13.26888889,38577.85487,9.00
7/10/14,9:30,9,13.365,46844.53806,9.50
7/10/14,10:00,10,14.325,52355.66019,10.00
7/10/14,10:30,10,14.13388889,44088.977,10.50
7/10/14,11:00,11,15.09111111,52355.66019,11.00
7/10/14,11:30,11,16.71277778,49600.09912,11.50
7/10/14,12:00,12,17.28388889,57866.78231,12.00
7/10/14,12:30,12,21.76,220444.885,12.50
7/10/14,13:00,13,26,220444.885,13.00
7/10/14,13:30,13,26.09722222,198400.3965,13.50
7/10/14,14:00,14,25.31888889,187378.1522,14.00
7/10/14,14:30,14,26.48777778,165333.6637,14.50
7/10/14,15:00,15,25.61,71644.58762,15.00
7/10/14,15:30,15,18.42611111,33066.73275,15.50
7/10/14,16:00,16,31.16611111,154311.4195,16.00
7/10/14,16:30,16,26.97722222,71644.58762,16.50
7/10/14,17:00,17,32.29111111,187378.1522,17.00
7/10/14,17:30,17,18.90111111,46844.53806,17.50
7/10/14,18:00,18,20.71,49600.09912,18.00
7/10/14,18:30,18,21.47277778,104711.3204,18.50
7/10/14,19:00,19,17.09388889,28933.39116,19.00
7/10/14,19:30,19,14.9,19977.8177,19.50
7/10/14,20:00,20,16.90277778,34444.51328,20.00
7/10/14,20:30,20,14.42111111,12400.02478,20.50
7/10/14,21:00,21,13.75,8266.683187,21.00
7/10/14,21:30,21,13.55777778,7233.347789,21.50
7/10/14,22:00,22,12.98,3961.119027,22.00
7/10/14,22:30,22,12.69,2066.670797,22.50
7/10/14,23:00,23,12.59388889,742.7098176,23.00
7/10/14,23:30,23,11.13888889,96.8751936,23.50
7/11/14,0:00,0,10.455,21.5278208,0.00
7/11/14,0:30,0,10.84611111,0,0.50
7/11/14,1:00,1,10.84611111,10.7639104,1.00
7/11/14,1:30,1,11.13888889,0,1.50
7/11/14,2:00,2,10.94388889,21.5278208,2.00
7/11/14,2:30,2,10.74777778,64.5834624,2.50
7/11/14,3:00,3,10.84611111,32.2917312,3.00
7/11/14,3:30,3,10.35722222,247.5699392,3.50
7/11/14,4:00,4,10.25888889,398.2646848,4.00
7/11/14,4:30,4,10.25888889,516.6676992,4.50
7/11/14,5:00,5,10.55277778,1636.114381,5.00
7/11/14,5:30,5,10.94388889,4650.009293,5.50
7/11/14,6:00,6,11.23611111,8266.683187,6.00
7/11/14,6:30,6,11.81888889,11022.24425,6.50
7/11/14,7:00,7,11.52777778,6200.01239,7.00
7/11/14,7:30,7,11.13888889,6200.01239,7.50
7/11/14,8:00,8,11.43111111,14466.69558,8.00
7/11/14,8:30,8,11.91611111,18600.03717,8.50
7/11/14,9:00,9,13.75,38577.85487,9.00
7/11/14,9:30,9,12.88277778,30311.17169,9.50
7/11/14,10:00,10,12.98,16533.36637,10.00
7/11/14,10:30,10,12.78722222,10333.35398,10.50
7/11/14,11:00,11,13.26888889,18600.03717,11.00
7/11/14,11:30,11,13.17277778,17222.25664,11.50
7/11/14,12:00,12,12.98,11711.13452,12.00
7/11/14,12:30,12,13.26888889,17911.14691,12.50
7/11/14,13:00,13,12.59388889,13088.91505,13.00
7/11/14,13:30,13,13.17277778,27555.61062,13.50
7/11/14,14:00,14,13.55777778,26177.83009,14.00
7/11/14,14:30,14,16.71277778,63377.90444,14.50
7/11/14,15:00,15,18.99611111,35822.29381,15.00
7/11/14,15:30,15,23.00388889,93689.07612,15.50
7/11/14,16:00,16,24.64111111,110222.4425,16.00
7/11/14,16:30,16,24.73777778,165333.6637,16.50
7/11/14,17:00,17,22.90777778,176355.908,17.00
7/11/14,17:30,17,20.90111111,115733.5646,17.50
7/11/14,18:00,18,20.51888889,34444.51328,18.00
7/11/14,18:30,18,20.71,35822.29381,18.50
7/11/14,19:00,19,20.13777778,137778.0531,19.00
7/11/14,19:30,19,16.80777778,20666.70797,19.50
7/11/14,20:00,20,19.09222222,93689.07612,20.00
7/11/14,20:30,20,19.66222222,37200.07434,20.50
7/11/14,21:00,21,18.14,24800.04956,21.00
7/11/14,21:30,21,16.99888889,18600.03717,21.50
7/11/14,22:00,22,13.75,6200.01239,22.00
7/11/14,22:30,22,13.17277778,5166.676992,22.50
7/11/14,23:00,23,11.52777778,904.1684736,23.00
7/11/14,23:30,23,11.13888889,441.3203264,23.50
7/12/14,0:00,0,11.23611111,269.09776,0.00
7/12/14,0:30,0,11.13888889,182.9864768,0.50
7/12/14,1:00,1,10.94388889,86.1112832,1.00
7/12/14,1:30,1,10.74777778,107.639104,1.50
7/12/14,2:00,2,10.55277778,215.278208,2.00
7/12/14,2:30,2,10.94388889,226.0421184,2.50
7/12/14,3:00,3,11.04111111,452.0842368,3.00
7/12/14,3:30,3,10.94388889,495.1398784,3.50
7/12/14,4:00,4,10.94388889,753.473728,4.00
7/12/14,4:30,4,10.94388889,2411.11593,4.50
7/12/14,5:00,5,11.23611111,4650.009293,5.00
7/12/14,5:30,5,11.625,9644.463718,5.50
7/12/14,6:00,6,12.11,12400.02478,6.00
7/12/14,6:30,6,12.59388889,16533.36637,6.50
7/12/14,7:00,7,13.07611111,15155.58584,7.00
7/12/14,7:30,7,13.94222222,23422.26903,7.50
7/12/14,8:00,8,14.03777778,15844.47611,8.00
7/12/14,8:30,8,14.13388889,17222.25664,8.50
7/12/14,9:00,9,14.325,19977.8177,9.00
7/12/14,9:30,9,14.42111111,30311.17169,9.50
7/12/14,10:00,10,13.75,22044.4885,10.00
7/12/14,10:30,10,13.94222222,33066.73275,10.50
7/12/14,11:00,11,14.42111111,28933.39116,11.00
7/12/14,11:30,11,15.28222222,34444.51328,11.50
7/12/14,12:00,12,17.37888889,55111.22125,12.00
7/12/14,12:30,12,17.95,71644.58762,12.50
7/12/14,13:00,13,20.42388889,99200.19825,13.00
7/12/14,13:30,13,19.37722222,63377.90444,13.50
7/12/14,14:00,14,25.51277778,209422.6407,14.00
7/12/14,14:30,14,20.32888889,41333.41594,14.50
7/12/14,15:00,15,22.90777778,220444.885,15.00
7/12/14,15:30,15,20.13777778,46844.53806,15.50
7/12/14,16:00,16,18.14,46844.53806,16.00
7/12/14,16:30,16,21.95111111,231467.1292,16.50
7/12/14,17:00,17,26.87888889,209422.6407,17.00
7/12/14,17:30,17,20.42388889,63377.90444,17.50
7/12/14,18:00,18,17.475,38577.85487,18.00
7/12/14,18:30,18,16.42722222,28933.39116,18.50
7/12/14,19:00,19,15.76,18600.03717,19.00
7/12/14,19:30,19,17.95,23422.26903,19.50
7/12/14,20:00,20,16.14111111,21355.59823,20.00
7/12/14,20:30,20,14.9,14466.69558,20.50
