year,generation,spsum,year_gen,site,trap,setdate,coldate,daysout,fract_count_bg,fract_count_sm,bgch,smch,bgch_tot,smch_tot,set
2008,19,Overwintering,2008_Overwintering,1,1,2008-05-24,2008-06-01,8,1,1,NA,NA,NA,NA,1
2008,19,Overwintering,2008_Overwintering,1,2,2008-05-24,2008-06-01,8,1,1,101,15,101,15,2
2008,19,Overwintering,2008_Overwintering,2,1,2008-05-24,2008-06-01,8,1,1,NA,NA,NA,NA,3
2008,19,Overwintering,2008_Overwintering,2,2,2008-05-24,2008-06-01,8,1,1,19,58,19,58,4
2008,19,Overwintering,2008_Overwintering,3,1,2008-05-24,2008-06-01,8,1,1,127,5,127,5,5
2008,19,Overwintering,2008_Overwintering,3,2,2008-05-24,2008-06-01,8,1,1,106,6,106,6,1
2008,19,Overwintering,2008_Overwintering,4,1,2008-05-24,2008-06-01,8,1,1,119,44,119,44,2
2008,19,Overwintering,2008_Overwintering,4,2,2008-05-24,2008-06-01,8,1,1,30,123,30,123,3
2008,19,Overwintering,2008_Overwintering,5,1,2008-05-24,2008-06-01,8,1,1,72,3945.885006,72,3945.885006,4
2008,19,Overwintering,2008_Overwintering,5,2,2008-05-24,2008-06-01,8,1,1,61,2118.380062,61,2118.380062,5
2008,19,Overwintering,2008_Overwintering,6,1,2008-05-24,2008-06-01,8,1,1,62,4716.272078,62,4716.272078,1
2008,19,Overwintering,2008_Overwintering,6,2,2008-05-24,2008-06-01,8,1,1,128,4396.843292,128,4396.843292,2
2008,19,Overwintering,2008_Overwintering,1,1,2008-06-01,2008-06-10,9,1,1,3,3471.29506,3,3471.29506,3
2008,19,Overwintering,2008_Overwintering,1,2,2008-06-01,2008-06-10,9,1,1,1,4939.919893,1,4939.919893,4
2008,19,Overwintering,2008_Overwintering,2,1,2008-06-01,2008-06-10,9,1,1,34,1773.76926,34,1773.76926,5
2008,19,Overwintering,2008_Overwintering,2,2,2008-06-01,2008-06-10,9,1,1,32,2339.34611,32,2339.34611,1
2008,19,Overwintering,2008_Overwintering,3,1,2008-06-01,2008-06-10,9,1,1,25,476,25,476,2
2008,19,Overwintering,2008_Overwintering,3,2,2008-06-01,2008-06-10,9,1,1,8,1280.707882,8,1280.707882,3
2008,19,Overwintering,2008_Overwintering,4,1,2008-06-01,2008-06-10,9,1,1,7,2066.892146,7,2066.892146,4
2008,19,Overwintering,2008_Overwintering,4,2,2008-06-01,2008-06-10,9,1,1,4,2251.891411,4,2251.891411,5
2008,19,Overwintering,2008_Overwintering,5,1,2008-06-01,2008-06-10,9,1,1,0,466,0,466,1
2008,19,Overwintering,2008_Overwintering,5,2,2008-06-01,2008-06-10,9,1,1,11,1638.481774,11,1638.481774,2
2008,19,Overwintering,2008_Overwintering,6,1,2008-06-01,2008-06-10,9,1,1,NA,NA,NA,NA,3
2008,19,Overwintering,2008_Overwintering,6,2,2008-06-01,2008-06-10,9,1,1,60,1277.715145,60,1277.715145,4
2008,19,Overwintering,2008_Overwintering,1,1,2008-06-10,2008-06-14,4,1,1,0,3482.4001,0,3482.4001,5
2008,19,Overwintering,2008_Overwintering,1,2,2008-06-10,2008-06-14,4,1,1,NA,NA,NA,NA,1
2008,19,Overwintering,2008_Overwintering,2,1,2008-06-10,2008-06-14,4,1,1,0,1585.869974,0,1585.869974,2
2008,19,Overwintering,2008_Overwintering,2,2,2008-06-10,2008-06-14,4,1,1,5,381,5,381,3
2008,19,Overwintering,2008_Overwintering,3,1,2008-06-10,2008-06-14,4,1,1,NA,NA,NA,NA,4
2008,19,Overwintering,2008_Overwintering,3,2,2008-06-10,2008-06-14,4,1,1,1,2501.112595,1,2501.112595,5
2008,19,Overwintering,2008_Overwintering,4,1,2008-06-10,2008-06-20,10,1,1,1,405,1,405,1
2008,19,Overwintering,2008_Overwintering,4,2,2008-06-10,2008-06-20,10,1,1,6,332,6,332,2
2008,19,Overwintering,2008_Overwintering,5,1,2008-06-10,2008-06-20,10,1,1,0,16,0,16,3
2008,19,Overwintering,2008_Overwintering,5,2,2008-06-10,2008-06-20,10,1,1,0,12,0,12,4
2008,19,Overwintering,2008_Overwintering,6,1,2008-06-10,2008-06-20,10,1,1,18,32,18,32,5
2008,19,Overwintering,2008_Overwintering,6,2,2008-06-10,2008-06-20,10,1,1,22,53,22,53,1
2008,19,Overwintering,2008_Overwintering,1,1,2008-06-14,2008-06-20,6,1,1,1,64,1,64,2
2008,19,Overwintering,2008_Overwintering,1,2,2008-06-14,2008-06-20,6,1,1,NA,NA,NA,NA,3
2008,19,Overwintering,2008_Overwintering,2,1,2008-06-14,2008-06-20,6,1,1,2,226,2,226,4
2008,19,Overwintering,2008_Overwintering,2,2,2008-06-14,2008-06-20,6,1,1,1,385,1,385,5
2008,19,Overwintering,2008_Overwintering,3,1,2008-06-14,2008-06-20,6,1,1,3,40,3,40,1
2008,19,Overwintering,2008_Overwintering,3,2,2008-06-14,2008-06-20,6,1,1,0,7,0,7,2
2008,19,Overwintering,2008_Overwintering,1,1,2008-06-20,2008-07-03,13,1,1,0,13,0,13,3
2008,19,Overwintering,2008_Overwintering,1,2,2008-06-20,2008-07-03,13,1,1,0,0,0,0,4
2008,19,Overwintering,2008_Overwintering,2,1,2008-06-20,2008-07-03,13,1,1,0,6,0,6,5
2008,19,Overwintering,2008_Overwintering,2,2,2008-06-20,2008-07-03,13,1,1,1,11,1,11,1
2008,19,Overwintering,2008_Overwintering,3,1,2008-06-20,2008-07-03,13,1,1,0,2,0,2,2
2008,19,Overwintering,2008_Overwintering,3,2,2008-06-20,2008-07-03,13,1,1,0,2,0,2,3
2008,19,Overwintering,2008_Overwintering,4,1,2008-06-20,2008-07-03,13,1,1,0,9,0,9,4
2008,19,Overwintering,2008_Overwintering,4,2,2008-06-20,2008-07-03,13,1,1,0,2,0,2,5
2008,19,Overwintering,2008_Overwintering,5,1,2008-06-20,2008-07-03,13,1,1,0,3,0,3,1
2008,19,Overwintering,2008_Overwintering,5,2,2008-06-20,2008-07-03,13,1,1,0,1,0,1,2
2008,19,Overwintering,2008_Overwintering,6,1,2008-06-20,2008-07-03,13,1,1,0,10,0,10,3
2008,19,Overwintering,2008_Overwintering,6,2,2008-06-20,2008-07-03,13,1,1,5,0,5,0,4
2008,20,Summer,2008_Summer,1,1,2008-07-03,2008-07-19,16,1,1,0,35,0,35,1
2008,20,Summer,2008_Summer,1,2,2008-07-03,2008-07-19,16,1,1,0,46,0,46,2
2008,20,Summer,2008_Summer,2,1,2008-07-03,2008-07-19,16,1,1,0,11,0,11,3
2008,20,Summer,2008_Summer,2,2,2008-07-03,2008-07-19,16,1,1,0,9,0,9,1
2008,20,Summer,2008_Summer,3,1,2008-07-03,2008-07-19,16,1,1,0,17,0,17,2
2008,20,Summer,2008_Summer,3,2,2008-07-03,2008-07-19,16,1,1,0,23,0,23,3
2008,20,Summer,2008_Summer,4,1,2008-07-03,2008-07-19,16,1,1,0,8,0,8,1
2008,20,Summer,2008_Summer,4,2,2008-07-03,2008-07-19,16,1,1,0,12,0,12,2
2008,20,Summer,2008_Summer,5,1,2008-07-03,2008-07-19,16,1,1,0,66,0,66,3
2008,20,Summer,2008_Summer,5,2,2008-07-03,2008-07-19,16,1,1,0,64,0,64,1
2008,20,Summer,2008_Summer,6,1,2008-07-03,2008-07-19,16,1,1,0,9,0,9,2
2008,20,Summer,2008_Summer,6,2,2008-07-03,2008-07-19,16,1,1,0,6,0,6,3
2008,20,Summer,2008_Summer,1,1,2008-07-19,2008-07-29,10,1,1,0,53,0,53,1
2008,20,Summer,2008_Summer,1,2,2008-07-19,2008-07-29,10,1,1,0,135,0,135,2
2008,20,Summer,2008_Summer,2,1,2008-07-19,2008-07-29,10,1,1,0,29,0,29,3
2008,20,Summer,2008_Summer,2,2,2008-07-19,2008-07-29,10,1,1,0,38,0,38,1
2008,20,Summer,2008_Summer,3,1,2008-07-19,2008-07-29,10,1,1,0,221,0,221,2
2008,20,Summer,2008_Summer,3,2,2008-07-19,2008-07-29,10,1,1,0,433,0,433,3
2008,20,Summer,2008_Summer,4,1,2008-07-19,2008-07-29,10,1,1,0,46,0,46,1
2008,20,Summer,2008_Summer,4,2,2008-07-19,2008-07-29,10,1,1,0,16,0,16,2
2008,20,Summer,2008_Summer,5,1,2008-07-19,2008-07-29,10,1,1,0,49,0,49,3
2008,20,Summer,2008_Summer,5,2,2008-07-19,2008-07-29,10,1,1,0,132,0,132,1
2008,20,Summer,2008_Summer,6,1,2008-07-19,2008-07-29,10,1,1,0,134,0,134,2
2008,20,Summer,2008_Summer,6,2,2008-07-19,2008-07-29,10,1,1,0,208,0,208,3
2008,20,Summer,2008_Summer,1,1,2008-07-29,2008-08-04,6,1,1,0,141,0,141,1
2008,20,Summer,2008_Summer,1,2,2008-07-29,2008-08-04,6,1,1,0,116,0,116,2
2008,20,Summer,2008_Summer,2,1,2008-07-29,2008-08-04,6,1,1,0,8,0,8,3
2008,20,Summer,2008_Summer,2,2,2008-07-29,2008-08-04,6,1,1,0,134,0,134,1
2008,20,Summer,2008_Summer,3,1,2008-07-29,2008-08-04,6,1,1,0,1030.387705,0,1030.387705,2
2008,20,Summer,2008_Summer,3,2,2008-07-29,2008-08-04,6,1,1,0,142,0,142,3
2008,20,Summer,2008_Summer,4,1,2008-07-29,2008-08-04,6,1,1,0,4,0,4,1
2008,20,Summer,2008_Summer,4,2,2008-07-29,2008-08-04,6,1,1,0,1,0,1,2
2008,20,Summer,2008_Summer,5,1,2008-07-29,2008-08-04,6,1,1,0,12,0,12,3
2008,20,Summer,2008_Summer,5,2,2008-07-29,2008-08-04,6,1,1,0,70,0,70,1
2008,20,Summer,2008_Summer,6,1,2008-07-29,2008-08-04,6,1,1,0,333,0,333,2
2008,20,Summer,2008_Summer,6,2,2008-07-29,2008-08-04,6,1,1,0,79,0,79,3
2009,21,Overwintering,2009_Overwintering,2,1,2009-05-22,2009-06-01,10,1,1,20,0,20,0,1
2009,21,Overwintering,2009_Overwintering,2,2,2009-05-22,2009-06-01,10,1,1,2,1,2,1,2
2009,21,Overwintering,2009_Overwintering,3,1,2009-05-22,2009-06-01,10,1,1,18,0,18,0,3
2009,21,Overwintering,2009_Overwintering,3,2,2009-05-22,2009-06-01,10,1,1,9,0,9,0,4
2009,21,Overwintering,2009_Overwintering,4,1,2009-05-22,2009-06-01,10,1,1,11,20,11,20,1
2009,21,Overwintering,2009_Overwintering,4,2,2009-05-22,2009-06-01,10,1,1,7,25,7,25,2
2009,21,Overwintering,2009_Overwintering,5,1,2009-05-22,2009-06-01,10,1,1,12,15,12,15,3
2009,21,Overwintering,2009_Overwintering,5,2,2009-05-22,2009-06-01,10,1,1,0,6,0,6,4
2009,21,Overwintering,2009_Overwintering,1,1,2009-05-30,2009-06-01,10,1,1,NA,NA,NA,NA,1
2009,21,Overwintering,2009_Overwintering,1,2,2009-05-30,2009-06-01,10,1,1,NA,NA,NA,NA,2
2009,21,Overwintering,2009_Overwintering,6,1,2009-05-30,2009-06-01,10,1,1,NA,NA,NA,NA,3
2009,21,Overwintering,2009_Overwintering,6,2,2009-05-30,2009-06-01,10,1,1,NA,NA,NA,NA,4
2009,21,Overwintering,2009_Overwintering,1,1,2009-06-01,2009-06-08,7,1,1,6,6,6,6,1
2009,21,Overwintering,2009_Overwintering,1,2,2009-06-01,2009-06-08,7,1,1,4,5,4,5,2
2009,21,Overwintering,2009_Overwintering,2,1,2009-06-01,2009-06-08,7,1,1,65,436,65,436,3
2009,21,Overwintering,2009_Overwintering,2,2,2009-06-01,2009-06-08,7,1,1,51,302,51,302,4
2009,21,Overwintering,2009_Overwintering,3,1,2009-06-01,2009-06-08,7,1,0.17178,54,212,54,1234.136686459425,1
2009,21,Overwintering,2009_Overwintering,3,2,2009-06-01,2009-06-08,7,1,0.11452,65,202,65,1763.8840377226686,2
2009,21,Overwintering,2009_Overwintering,4,1,2009-06-01,2009-06-08,7,1,1,30,215,30,215,3
2009,21,Overwintering,2009_Overwintering,4,2,2009-06-01,2009-06-08,7,1,1,103,303,103,303,4
2009,21,Overwintering,2009_Overwintering,5,1,2009-06-01,2009-06-08,7,1,1,237,259,237,259,1
2009,21,Overwintering,2009_Overwintering,5,2,2009-06-01,2009-06-08,7,1,1,168,122,168,122,2
2009,21,Overwintering,2009_Overwintering,6,1,2009-06-01,2009-06-08,7,1,1,26,11,26,11,3
2009,21,Overwintering,2009_Overwintering,6,2,2009-06-01,2009-06-08,7,1,1,18,3,18,3,4
2009,21,Overwintering,2009_Overwintering,1,1,2009-06-08,2009-06-15,7,1,1,0,2,0,2,1
2009,21,Overwintering,2009_Overwintering,1,2,2009-06-08,2009-06-15,7,1,1,1,0,1,0,2
2009,21,Overwintering,2009_Overwintering,2,1,2009-06-08,2009-06-15,7,1,1,0,552,0,552,3
2009,21,Overwintering,2009_Overwintering,2,2,2009-06-08,2009-06-15,7,1,1,1,486,1,486,4
2009,21,Overwintering,2009_Overwintering,3,1,2009-06-08,2009-06-15,7,1,0.17178,7,292,7,1699.8486436139249,1
2009,21,Overwintering,2009_Overwintering,3,2,2009-06-08,2009-06-15,7,1,0.11452,4,288,4,2514.8445686343,2
2009,21,Overwintering,2009_Overwintering,4,1,2009-06-08,2009-06-15,7,1,1,0,82,0,82,3
2009,21,Overwintering,2009_Overwintering,4,2,2009-06-08,2009-06-15,7,1,1,1,57,1,57,4
2009,21,Overwintering,2009_Overwintering,5,1,2009-06-08,2009-06-15,7,1,1,11,60,11,60,1
2009,21,Overwintering,2009_Overwintering,5,2,2009-06-08,2009-06-15,7,1,1,10,12,10,12,2
2009,21,Overwintering,2009_Overwintering,6,1,2009-06-08,2009-06-15,7,1,1,0,3,0,3,3
2009,21,Overwintering,2009_Overwintering,6,2,2009-06-08,2009-06-15,7,1,1,0,1,0,1,4
2009,21,Overwintering,2009_Overwintering,1,1,2009-06-15,2009-06-26,11,1,1,0,1,0,1,1
2009,21,Overwintering,2009_Overwintering,1,2,2009-06-15,2009-06-26,11,1,1,0,2,0,2,2
2009,21,Overwintering,2009_Overwintering,2,1,2009-06-15,2009-06-26,11,1,1,0,50,0,50,3
2009,21,Overwintering,2009_Overwintering,2,2,2009-06-15,2009-06-26,11,1,1,0,42,0,42,4
2009,21,Overwintering,2009_Overwintering,3,1,2009-06-15,2009-06-26,11,1,1,0,24,0,24,1
2009,21,Overwintering,2009_Overwintering,3,2,2009-06-15,2009-06-26,11,1,1,0,11,0,11,2
2009,21,Overwintering,2009_Overwintering,4,1,2009-06-15,2009-06-26,11,1,1,0,46,0,46,3
2009,21,Overwintering,2009_Overwintering,4,2,2009-06-15,2009-06-26,11,1,1,0,59,0,59,4
2009,21,Overwintering,2009_Overwintering,5,1,2009-06-15,2009-06-26,11,1,1,0,4,0,4,1
2009,21,Overwintering,2009_Overwintering,5,2,2009-06-15,2009-06-26,11,1,1,0,5,0,5,2
2009,21,Overwintering,2009_Overwintering,6,1,2009-06-15,2009-06-26,11,1,1,2,0,2,0,3
2009,21,Overwintering,2009_Overwintering,6,2,2009-06-15,2009-06-26,11,1,1,0,0,0,0,4
2009,22,Summer,2009_Summer,1,1,2009-06-26,2009-07-17,21,1,1,0,986,0,986,1
2009,22,Summer,2009_Summer,1,2,2009-06-26,2009-07-17,21,1,1,0,482,0,482,2
2009,22,Summer,2009_Summer,2,1,2009-06-26,2009-07-17,21,1,1,0,59,0,59,3
2009,22,Summer,2009_Summer,2,2,2009-06-26,2009-07-17,21,1,1,0,101,0,101,1
2009,22,Summer,2009_Summer,3,1,2009-06-26,2009-07-17,21,1,1,0,81,0,81,2
2009,22,Summer,2009_Summer,3,2,2009-06-26,2009-07-17,21,1,1,0,61,0,61,3
2009,22,Summer,2009_Summer,4,1,2009-06-26,2009-07-17,21,1,1,0,100,0,100,1
2009,22,Summer,2009_Summer,4,2,2009-06-26,2009-07-17,21,1,1,NA,NA,NA,NA,2
2009,22,Summer,2009_Summer,5,1,2009-06-26,2009-07-17,21,1,1,0,68,0,68,3
2009,22,Summer,2009_Summer,5,2,2009-06-26,2009-07-17,21,1,1,0,40,0,40,1
2009,22,Summer,2009_Summer,6,1,2009-06-26,2009-07-17,21,1,1,0,0,0,0,2
2009,22,Summer,2009_Summer,6,2,2009-06-26,2009-07-17,21,1,1,0,3,0,3,3
2009,22,Summer,2009_Summer,1,1,2009-07-17,2009-07-24,7,1,0.34356,0,213,0,619.9790429619281,1
2009,22,Summer,2009_Summer,1,2,2009-07-17,2009-07-24,7,1,0.2863,0,212,0,740.482011875655,2
2009,22,Summer,2009_Summer,2,1,2009-07-17,2009-07-24,7,1,0.22904,0,208,0,908.1383164512749,3
2009,22,Summer,2009_Summer,2,2,2009-07-17,2009-07-24,7,1,0.34356,0,203,0,590.8720456397718,1
2009,22,Summer,2009_Summer,3,1,2009-07-17,2009-07-24,7,1,0.17178,0,379,0,2206.310397019444,2
2009,22,Summer,2009_Summer,3,2,2009-07-17,2009-07-24,7,1,0.2863,0,246,0,859.2385609500524,3
2009,22,Summer,2009_Summer,4,1,2009-07-17,2009-07-24,7,1,0.34356,0,200,0,582.1399464431249,1
2009,22,Summer,2009_Summer,4,2,2009-07-17,2009-07-24,7,1,1,0,288,0,288,2
2009,22,Summer,2009_Summer,5,1,2009-07-17,2009-07-24,7,1,1,0,14,0,14,3
2009,22,Summer,2009_Summer,5,2,2009-07-17,2009-07-24,7,1,1,0,16,0,16,1
2009,22,Summer,2009_Summer,6,1,2009-07-17,2009-07-24,7,1,1,0,87,0,87,2
2009,22,Summer,2009_Summer,6,2,2009-07-17,2009-07-24,7,1,1,0,71,0,71,3
2009,22,Summer,2009_Summer,1,1,2009-07-24,2009-08-11,18,1,1,0,48,0,48,1
2009,22,Summer,2009_Summer,1,2,2009-07-24,2009-08-11,18,1,1,NA,NA,NA,NA,2
2009,22,Summer,2009_Summer,2,1,2009-07-24,2009-08-11,18,1,1,0,34,0,34,3
2009,22,Summer,2009_Summer,2,2,2009-07-24,2009-08-11,18,1,1,NA,NA,NA,NA,1
2009,22,Summer,2009_Summer,3,1,2009-07-24,2009-08-11,18,1,1,0,34,0,34,2
2009,22,Summer,2009_Summer,3,2,2009-07-24,2009-08-11,18,1,1,0,37,0,37,3
2009,22,Summer,2009_Summer,4,1,2009-07-24,2009-08-12,19,1,1,0,128,0,128,1
2009,22,Summer,2009_Summer,4,2,2009-07-24,2009-08-12,19,1,1,NA,NA,NA,NA,2
2009,22,Summer,2009_Summer,5,1,2009-07-24,2009-08-12,19,1,1,0,3,0,3,3
2009,22,Summer,2009_Summer,5,2,2009-07-24,2009-08-12,19,1,1,NA,NA,NA,NA,1
2009,22,Summer,2009_Summer,6,1,2009-07-24,2009-08-12,19,1,1,0,11,0,11,2
2009,22,Summer,2009_Summer,6,2,2009-07-24,2009-08-12,19,1,1,0,22,0,22,3
2010,23,Overwintering,2010_Overwintering,1,1,2010-05-22,2010-05-30,8,1,1,4,39,4,39,1
2010,23,Overwintering,2010_Overwintering,1,2,2010-05-22,2010-05-30,8,1,1,37,256,37,256,2
2010,23,Overwintering,2010_Overwintering,2,1,2010-05-22,2010-05-30,8,1,1,4,308,4,308,3
2010,23,Overwintering,2010_Overwintering,2,2,2010-05-22,2010-05-30,8,1,1,10,388,10,388,4
2010,23,Overwintering,2010_Overwintering,3,1,2010-05-22,2010-05-30,8,1,1,64,333,64,333,1
2010,23,Overwintering,2010_Overwintering,3,2,2010-05-22,2010-05-30,8,1,1,NA,NA,NA,NA,2
2010,23,Overwintering,2010_Overwintering,4,1,2010-05-22,2010-05-30,8,1,1,36,113,36,113,3
2010,23,Overwintering,2010_Overwintering,4,2,2010-05-22,2010-05-30,8,1,1,32,66,32,66,4
2010,23,Overwintering,2010_Overwintering,5,1,2010-05-22,2010-05-30,8,1,1,2,15,2,15,1
2010,23,Overwintering,2010_Overwintering,5,2,2010-05-22,2010-05-30,8,1,1,2,391,2,391,2
2010,23,Overwintering,2010_Overwintering,6,1,2010-05-22,2010-05-30,8,1,0.17178,20,334,20,1944.3474211200373,3
2010,23,Overwintering,2010_Overwintering,6,2,2010-05-22,2010-05-30,8,1,0.22904,13,255,13,1113.3426475724764,4
2010,23,Overwintering,2010_Overwintering,1,1,2010-05-30,2010-06-08,9,1,1,0,315,0,315,1
2010,23,Overwintering,2010_Overwintering,1,2,2010-05-30,2010-06-08,9,1,0.17178,4,213,4,1239.9580859238563,2
2010,23,Overwintering,2010_Overwintering,2,1,2010-05-30,2010-06-08,9,1,1,22,63,22,63,3
2010,23,Overwintering,2010_Overwintering,2,2,2010-05-30,2010-06-08,9,1,1,19,47,19,47,4
2010,23,Overwintering,2010_Overwintering,3,1,2010-05-30,2010-06-08,9,1,1,32,350,32,350,1
2010,23,Overwintering,2010_Overwintering,3,2,2010-05-30,2010-06-08,9,1,1,20,111,20,111,2
2010,23,Overwintering,2010_Overwintering,4,1,2010-05-30,2010-06-08,9,1,1,4,72,4,72,3
2010,23,Overwintering,2010_Overwintering,4,2,2010-05-30,2010-06-08,9,1,1,150,180,150,180,4
2010,23,Overwintering,2010_Overwintering,5,1,2010-05-30,2010-06-08,9,1,1,NA,NA,NA,NA,1
2010,23,Overwintering,2010_Overwintering,5,2,2010-05-30,2010-06-08,9,1,1,1,83,1,83,2
2010,23,Overwintering,2010_Overwintering,6,1,2010-05-30,2010-06-08,9,1,1,3,408,3,408,3
2010,23,Overwintering,2010_Overwintering,6,2,2010-05-30,2010-06-08,9,1,1,2,304,2,304,4
2010,23,Overwintering,2010_Overwintering,1,1,2010-06-08,2010-06-17,9,1,1,1,24,1,24,1
2010,23,Overwintering,2010_Overwintering,1,2,2010-06-08,2010-06-17,9,1,1,1,9,1,9,2
2010,23,Overwintering,2010_Overwintering,2,1,2010-06-08,2010-06-17,9,1,1,5,74,5,74,3
2010,23,Overwintering,2010_Overwintering,2,2,2010-06-08,2010-06-17,9,1,1,5,34,5,34,4
2010,23,Overwintering,2010_Overwintering,3,1,2010-06-08,2010-06-17,9,1,1,5,19,5,19,1
2010,23,Overwintering,2010_Overwintering,3,2,2010-06-08,2010-06-17,9,1,1,5,41,5,41,2
2010,23,Overwintering,2010_Overwintering,4,1,2010-06-08,2010-06-17,9,1,1,13,69,13,69,3
2010,23,Overwintering,2010_Overwintering,4,2,2010-06-08,2010-06-17,9,1,1,15,84,15,84,4
2010,23,Overwintering,2010_Overwintering,5,1,2010-06-08,2010-06-17,9,1,1,1,3,1,3,1
2010,23,Overwintering,2010_Overwintering,5,2,2010-06-08,2010-06-17,9,1,1,0,4,0,4,2
2010,23,Overwintering,2010_Overwintering,6,1,2010-06-08,2010-06-17,9,1,0.11452,0,203,0,1772.6161369193155,3
2010,23,Overwintering,2010_Overwintering,6,2,2010-06-08,2010-06-17,9,1,1,0,339,0,339,4
2010,23,Overwintering,2010_Overwintering,1,1,2010-06-17,2010-07-06,19,1,1,0,51,0,51,1
2010,23,Overwintering,2010_Overwintering,1,2,2010-06-17,2010-07-06,19,1,1,0,70,0,70,2
2010,23,Overwintering,2010_Overwintering,2,1,2010-06-17,2010-07-06,19,1,1,0,0,0,0,3
2010,23,Overwintering,2010_Overwintering,2,2,2010-06-17,2010-07-06,19,1,1,0,13,0,13,4
2010,23,Overwintering,2010_Overwintering,3,1,2010-06-17,2010-07-06,19,1,1,0,4,0,4,1
2010,23,Overwintering,2010_Overwintering,3,2,2010-06-17,2010-07-06,19,1,1,NA,NA,NA,NA,2
2010,23,Overwintering,2010_Overwintering,4,1,2010-06-17,2010-07-06,19,1,1,0,31,0,31,3
2010,23,Overwintering,2010_Overwintering,4,2,2010-06-17,2010-07-06,19,1,1,0,27,0,27,4
2010,23,Overwintering,2010_Overwintering,5,1,2010-06-17,2010-07-06,19,1,1,0,64,0,64,1
2010,23,Overwintering,2010_Overwintering,5,2,2010-06-17,2010-07-06,19,1,1,0,44,0,44,2
2010,23,Overwintering,2010_Overwintering,6,1,2010-06-17,2010-07-06,19,1,1,0,60,0,60,3
2010,23,Overwintering,2010_Overwintering,6,2,2010-06-17,2010-07-06,19,1,1,0,60,0,60,4
2010,24,Summer,2010_Summer,1,1,2010-07-06,2010-07-17,11,1,0.34356,0,213,0,619.9790429619281,1
2010,24,Summer,2010_Summer,1,2,2010-07-06,2010-07-17,11,1,0.34356,0,239,0,695.6572359995344,2
2010,24,Summer,2010_Summer,2,1,2010-07-06,2010-07-17,11,1,1,0,476,0,476,1
2010,24,Summer,2010_Summer,2,2,2010-07-06,2010-07-17,11,1,0.17178,0,233,0,1356.3860752124813,2
2010,24,Summer,2010_Summer,3,1,2010-07-06,2010-07-17,11,1,0.17178,0,220,0,1280.7078821748748,1
2010,24,Summer,2010_Summer,3,2,2010-07-06,2010-07-17,11,1,1,0,565,0,565,2
2010,24,Summer,2010_Summer,4,1,2010-07-06,2010-07-17,11,1,1,0,11,0,11,1
2010,24,Summer,2010_Summer,4,2,2010-07-06,2010-07-17,11,1,1,0,13,0,13,2
2010,24,Summer,2010_Summer,5,1,2010-07-06,2010-07-17,11,1,1,0,40,0,40,1
2010,24,Summer,2010_Summer,5,2,2010-07-06,2010-07-17,11,1,1,0,99,0,99,2
2010,24,Summer,2010_Summer,6,1,2010-07-06,2010-07-17,11,1,1,0,36,0,36,1
2010,24,Summer,2010_Summer,6,2,2010-07-06,2010-07-17,11,1,1,0,46,0,46,2
2010,24,Summer,2010_Summer,1,1,2010-07-17,2010-08-06,20,1,1,0,6,0,6,1
2010,24,Summer,2010_Summer,1,2,2010-07-17,2010-08-06,20,1,1,0,8,0,8,2
2010,24,Summer,2010_Summer,2,1,2010-07-17,2010-08-06,20,1,1,0,14,0,14,1
2010,24,Summer,2010_Summer,2,2,2010-07-17,2010-08-06,20,1,1,0,16,0,16,2
2010,24,Summer,2010_Summer,3,1,2010-07-17,2010-08-06,20,1,1,0,16,0,16,1
2010,24,Summer,2010_Summer,3,2,2010-07-17,2010-08-06,20,1,1,0,12,0,12,2
2010,24,Summer,2010_Summer,4,1,2010-07-17,2010-08-06,20,1,1,0,1,0,1,1
2010,24,Summer,2010_Summer,4,2,2010-07-17,2010-08-06,20,1,1,0,2,0,2,2
2010,24,Summer,2010_Summer,5,1,2010-07-17,2010-08-06,20,1,1,0,7,0,7,1
2010,24,Summer,2010_Summer,5,2,2010-07-17,2010-08-06,20,1,1,0,33,0,33,2
2010,24,Summer,2010_Summer,6,1,2010-07-17,2010-08-06,20,1,1,0,222,0,222,1
2010,24,Summer,2010_Summer,6,2,2010-07-17,2010-08-06,20,1,1,NA,NA,NA,NA,2
2011,25,Overwintering,2011_Overwintering,1,1,2011-05-26,2011-06-07,12,1,1,2,0,2,0,1
2011,25,Overwintering,2011_Overwintering,1,2,2011-05-26,2011-06-07,12,1,1,2,0,2,0,2
2011,25,Overwintering,2011_Overwintering,2,1,2011-05-26,2011-06-07,12,1,1,2,0,2,0,3
2011,25,Overwintering,2011_Overwintering,2,2,2011-05-26,2011-06-07,12,1,1,3,0,3,0,1
2011,25,Overwintering,2011_Overwintering,3,1,2011-05-26,2011-06-07,12,1,1,3,0,3,0,2
2011,25,Overwintering,2011_Overwintering,3,2,2011-05-26,2011-06-07,12,1,1,0,0,0,0,3
2011,25,Overwintering,2011_Overwintering,4,1,2011-05-26,2011-06-07,12,1,1,0,0,0,0,1
2011,25,Overwintering,2011_Overwintering,4,2,2011-05-26,2011-06-07,12,1,1,NA,NA,NA,NA,2
2011,25,Overwintering,2011_Overwintering,5,1,2011-05-26,2011-06-07,12,1,1,8,2,8,2,3
2011,25,Overwintering,2011_Overwintering,5,2,2011-05-26,2011-06-07,12,1,1,6,0,6,0,1
2011,25,Overwintering,2011_Overwintering,6,1,2011-05-26,2011-06-07,12,1,1,12,51,12,51,2
