"Plot Title: fridge North (Jamie)"
"#","Date Time, GMT+00:00","Temp, °C (LGR S/N: 10517214, SEN S/N: 10517214)","Intensity, Lux (LGR S/N: 10517214, SEN S/N: 10517214)","Coupler Detached (LGR S/N: 10517214)","End Of File (LGR S/N: 10517214)"
3217,08/27/20 20:06:20,10.651,0.0,,
3218,08/27/20 20:16:20,10.455,0.0,,
3219,08/27/20 20:26:20,10.553,0.0,,
3220,08/27/20 20:36:20,10.553,0.0,,
3221,08/27/20 20:46:20,10.357,0.0,,
3222,08/27/20 20:56:20,10.455,0.0,,
3223,08/27/20 21:06:20,10.651,0.0,,
3224,08/27/20 21:16:20,10.944,43.1,,
3225,08/27/20 21:26:20,11.431,32.3,,
3226,08/27/20 21:36:20,11.625,107.6,,
3227,08/27/20 21:46:20,11.819,32.3,,
3228,08/27/20 21:56:20,12.013,32.3,,
3229,08/27/20 22:06:20,12.497,484.4,,
3230,08/27/20 22:16:20,14.900,731.9,,
3231,08/27/20 22:26:20,16.046,721.2,,
3232,08/27/20 22:36:20,17.189,710.4,,
3233,08/27/20 22:46:20,17.760,710.4,,
3234,08/27/20 22:56:20,17.475,775.0,,
3235,08/27/20 23:06:20,18.140,624.3,,
3236,08/27/20 23:16:20,17.855,549.0,,
3237,08/27/20 23:26:20,17.665,549.0,,
3238,08/27/20 23:36:20,17.950,549.0,,
3239,08/27/20 23:46:20,17.189,559.7,,
3240,08/27/20 23:56:20,17.189,559.7,,
3241,08/28/20 00:06:20,16.999,559.7,,
3242,08/28/20 00:16:20,16.523,559.7,,
3243,08/28/20 00:26:20,16.903,559.7,,
3244,08/28/20 00:36:20,16.237,559.7,,
3245,08/28/20 00:46:20,16.332,559.7,,
3246,08/28/20 00:56:20,16.427,559.7,,
3247,08/28/20 01:06:20,15.951,559.7,,
3248,08/28/20 01:16:20,16.332,559.7,,
3249,08/28/20 01:26:20,15.855,559.7,,
3250,08/28/20 01:36:20,15.760,559.7,,
3251,08/28/20 01:46:20,16.141,559.7,,
3252,08/28/20 01:56:20,15.569,559.7,,
3253,08/28/20 02:06:20,15.855,559.7,,
3254,08/28/20 02:16:20,15.760,559.7,,
3255,08/28/20 02:26:20,15.378,559.7,,
3256,08/28/20 02:36:20,15.951,559.7,,
3257,08/28/20 02:46:20,15.473,559.7,,
3258,08/28/20 02:56:20,15.473,559.7,,
3259,08/28/20 03:06:20,15.951,559.7,,
3260,08/28/20 03:16:20,15.378,559.7,,
3261,08/28/20 03:26:20,15.569,559.7,,
3262,08/28/20 03:36:20,15.760,559.7,,
3263,08/28/20 03:46:20,15.187,559.7,,
3264,08/28/20 03:56:20,15.569,559.7,,
3265,08/28/20 04:06:20,15.569,559.7,,
3266,08/28/20 04:16:20,15.187,559.7,,
3267,08/28/20 04:26:20,15.664,559.7,,
3268,08/28/20 04:36:20,15.378,559.7,,
3269,08/28/20 04:46:20,15.091,559.7,,
3270,08/28/20 04:56:20,15.664,559.7,,
3271,08/28/20 05:06:20,15.187,559.7,,
3272,08/28/20 05:16:20,15.091,559.7,,
3273,08/28/20 05:26:20,15.569,559.7,,
3274,08/28/20 05:36:20,15.091,559.7,,
3275,08/28/20 05:46:20,15.091,559.7,,
3276,08/28/20 05:56:20,15.569,559.7,,
3277,08/28/20 06:06:20,14.996,559.7,,
3278,08/28/20 06:16:20,15.091,559.7,,
3279,08/28/20 06:26:20,15.569,559.7,,
3280,08/28/20 06:36:20,14.900,559.7,,
3281,08/28/20 06:46:20,15.091,559.7,,
3282,08/28/20 06:56:20,15.473,559.7,,
3283,08/28/20 07:06:20,14.900,559.7,,
3284,08/28/20 07:16:20,15.091,559.7,,
3285,08/28/20 07:26:20,15.473,559.7,,
3286,08/28/20 07:36:20,14.900,559.7,,
3287,08/28/20 07:46:20,15.091,559.7,,
3288,08/28/20 07:56:20,15.473,559.7,,
3289,08/28/20 08:06:20,14.900,559.7,,
3290,08/28/20 08:16:20,15.091,559.7,,
3291,08/28/20 08:26:20,15.473,559.7,,
3292,08/28/20 08:36:20,14.804,559.7,,
3293,08/28/20 08:46:20,14.996,559.7,,
3294,08/28/20 08:56:20,15.473,559.7,,
3295,08/28/20 09:06:20,14.900,559.7,,
3296,08/28/20 09:16:20,14.996,559.7,,
3297,08/28/20 09:26:20,15.569,559.7,,
3298,08/28/20 09:36:20,14.038,441.3,,
3299,08/28/20 09:46:20,10.651,441.3,,
3300,08/28/20 09:56:20,9.077,441.3,,
3301,08/28/20 10:06:20,7.179,452.1,,
3302,08/28/20 10:16:20,7.882,452.1,,
3303,08/28/20 10:26:20,7.983,452.1,,
3304,08/28/20 10:36:20,6.674,452.1,,
3305,08/28/20 10:46:20,7.582,452.1,,
3306,08/28/20 10:56:20,7.782,452.1,,
3307,08/28/20 11:06:20,6.471,452.1,,
3308,08/28/20 11:16:20,7.481,452.1,,
3309,08/28/20 11:26:20,7.682,452.1,,
3310,08/28/20 11:36:20,6.471,452.1,,
3311,08/28/20 11:46:20,7.481,452.1,,
3312,08/28/20 11:56:20,7.782,452.1,,
3313,08/28/20 12:06:20,6.471,452.1,,
3314,08/28/20 12:16:20,7.481,452.1,,
3315,08/28/20 12:26:20,7.782,452.1,,
3316,08/28/20 12:36:20,6.471,452.1,,
3317,08/28/20 12:46:20,7.481,452.1,,
3318,08/28/20 12:56:20,7.782,452.1,,
3319,08/28/20 13:06:20,6.471,452.1,,
3320,08/28/20 13:16:20,7.481,452.1,,
3321,08/28/20 13:26:20,7.582,452.1,,
3322,08/28/20 13:36:20,6.471,452.1,,
3323,08/28/20 13:46:20,7.582,441.3,,
3324,08/28/20 13:56:20,7.481,452.1,,
3325,08/28/20 14:06:20,6.471,452.1,,
3326,08/28/20 14:16:20,7.682,452.1,,
3327,08/28/20 14:26:20,7.179,452.1,,
3328,08/28/20 14:36:20,6.573,452.1,,
3329,08/28/20 14:46:20,7.882,452.1,,
3330,08/28/20 14:56:20,6.978,452.1,,
3331,08/28/20 15:06:20,6.775,452.1,,
3332,08/28/20 15:16:20,8.082,452.1,,
3333,08/28/20 15:26:20,6.674,452.1,,
3334,08/28/20 15:36:20,6.877,452.1,,
3335,08/28/20 15:46:20,8.182,441.3,,
3336,08/28/20 15:56:20,6.573,452.1,,
3337,08/28/20 16:06:20,7.079,452.1,,
3338,08/28/20 16:16:20,8.082,452.1,,
3339,08/28/20 16:26:20,6.573,452.1,,
3340,08/28/20 16:36:20,7.381,452.1,,
3341,08/28/20 16:46:20,7.882,452.1,,
3342,08/28/20 16:56:20,6.573,452.1,,
3343,08/28/20 17:06:20,7.682,452.1,,
3344,08/28/20 17:16:20,7.582,452.1,,
3345,08/28/20 17:26:20,6.674,452.1,,
3346,08/28/20 17:36:20,7.983,441.3,,
3347,08/28/20 17:46:20,7.179,452.1,,
3348,08/28/20 17:56:20,6.877,452.1,,
3349,08/28/20 18:06:20,8.182,441.3,,
3350,08/28/20 18:16:20,6.877,452.1,,
3351,08/28/20 18:26:20,7.079,452.1,,
3352,08/28/20 18:36:20,8.182,452.1,,
3353,08/28/20 18:46:20,6.674,452.1,,
3354,08/28/20 18:56:20,7.280,452.1,,
3355,08/28/20 19:06:20,8.182,452.1,,
3356,08/28/20 19:16:20,6.573,452.1,,
3357,08/28/20 19:26:20,7.481,452.1,,
3358,08/28/20 19:36:20,7.882,452.1,,
3359,08/28/20 19:46:20,6.573,452.1,,
3360,08/28/20 19:56:20,7.682,452.1,,
3361,08/28/20 20:06:20,7.582,452.1,,
3362,08/28/20 20:16:20,6.775,452.1,,
3363,08/28/20 20:26:20,7.983,452.1,,
3364,08/28/20 20:36:20,7.179,452.1,,
3365,08/28/20 20:46:20,6.877,452.1,,
3366,08/28/20 20:56:20,8.182,441.3,,
3367,08/28/20 21:06:20,7.280,452.1,,
3368,08/28/20 21:16:20,7.983,452.1,,
3369,08/28/20 21:26:20,9.077,452.1,,
3370,08/28/20 21:36:20,8.481,355.2,,
3371,08/28/20 21:46:20,10.063,452.1,,
3372,08/28/20 21:56:20,10.553,312.2,,
3373,08/28/20 22:06:20,11.139,96.9,,
3374,08/28/20 22:16:20,12.497,96.9,,
3375,08/28/20 22:26:20,11.722,107.6,,
3376,08/28/20 22:36:20,12.497,107.6,,
3377,08/28/20 22:46:20,12.013,53.8,,
3378,08/28/20 22:56:20,12.980,43.1,,
3379,08/28/20 23:06:20,13.365,150.7,,
3380,08/28/20 23:16:20,13.942,0.0,,
3381,08/28/20 23:26:20,14.804,0.0,,
3382,08/28/20 23:36:20,13.846,0.0,,
3383,08/28/20 23:46:20,13.558,0.0,,
3384,08/28/20 23:56:20,13.269,0.0,,
3385,08/29/20 00:06:20,12.207,0.0,,
3386,08/29/20 00:16:20,12.207,0.0,,
3387,08/29/20 00:26:20,11.916,0.0,,
3388,08/29/20 00:36:20,10.944,0.0,,
3389,08/29/20 00:46:20,11.041,0.0,,
3390,08/29/20 00:56:20,10.846,0.0,,
3391,08/29/20 01:06:20,10.063,0.0,,
3392,08/29/20 01:16:20,10.063,0.0,,
3393,08/29/20 01:26:20,10.259,0.0,,
3394,08/29/20 01:36:20,9.373,0.0,,
3395,08/29/20 01:46:20,9.373,0.0,,
3396,08/29/20 01:56:20,9.669,0.0,,
3397,08/29/20 02:06:20,9.077,0.0,,
3398,08/29/20 02:16:20,8.779,0.0,,
3399,08/29/20 02:26:20,9.077,0.0,,
3400,08/29/20 02:36:20,8.978,0.0,,
3401,08/29/20 02:46:20,8.382,0.0,,
3402,08/29/20 02:56:20,8.481,0.0,,
3403,08/29/20 03:06:20,8.879,0.0,,
3404,08/29/20 03:16:20,8.282,0.0,,
3405,08/29/20 03:26:20,8.082,0.0,,
3406,08/29/20 03:36:20,8.481,0.0,,
3407,08/29/20 03:46:20,8.481,0.0,,
3408,08/29/20 03:56:20,7.882,0.0,,
3409,08/29/20 04:06:20,7.983,0.0,,
3410,08/29/20 04:16:20,8.382,0.0,,
3411,08/29/20 04:26:20,7.983,0.0,,
3412,08/29/20 04:36:20,7.682,0.0,,
3413,08/29/20 04:46:20,7.983,0.0,,
3414,08/29/20 04:56:20,8.282,0.0,,
3415,08/29/20 05:06:20,7.582,0.0,,
3416,08/29/20 05:16:20,7.582,0.0,,
3417,08/29/20 05:26:20,7.983,0.0,,
3418,08/29/20 05:36:20,8.082,0.0,,
3419,08/29/20 05:46:20,7.481,0.0,,
3420,08/29/20 05:56:20,7.582,0.0,,
3421,08/29/20 06:06:20,7.983,0.0,,
3422,08/29/20 06:16:20,7.782,0.0,,
3423,08/29/20 06:26:20,7.280,0.0,,
3424,08/29/20 06:36:20,7.582,0.0,,
3425,08/29/20 06:46:20,7.983,0.0,,
3426,08/29/20 06:56:20,7.481,0.0,,
3427,08/29/20 07:06:20,7.280,0.0,,
3428,08/29/20 07:16:20,7.582,0.0,,
3429,08/29/20 07:26:20,7.882,0.0,,
3430,08/29/20 07:36:20,7.280,0.0,,
3431,08/29/20 07:46:20,7.280,0.0,,
3432,08/29/20 07:56:20,7.582,0.0,,
3433,08/29/20 08:06:20,7.882,0.0,,
3434,08/29/20 08:16:20,7.179,0.0,,
3435,08/29/20 08:26:20,7.280,0.0,,
3436,08/29/20 08:36:20,7.582,0.0,,
3437,08/29/20 08:46:20,7.782,0.0,,
3438,08/29/20 08:56:20,7.079,0.0,,
3439,08/29/20 09:06:20,7.179,0.0,,
3440,08/29/20 09:16:20,7.582,0.0,,
3441,08/29/20 09:26:20,7.682,0.0,,
3442,08/29/20 09:36:20,7.682,0.0,,
3443,08/29/20 09:46:20,7.983,0.0,,
3444,08/29/20 09:56:20,8.282,0.0,,
3445,08/29/20 10:06:20,7.782,0.0,,
3446,08/29/20 10:16:20,8.082,0.0,,
3447,08/29/20 10:26:20,8.481,0.0,,
3448,08/29/20 10:36:20,8.082,0.0,,
3449,08/29/20 10:46:20,17.189,0.0,,
3450,08/29/20 10:56:20,21.855,0.0,,
3451,08/29/20 11:06:20,23.196,21.5,,
3452,08/29/20 11:16:20,25.125,10.8,,
3453,08/29/20 11:26:20,27.075,0.0,,
3454,08/29/20 11:36:20,27.862,21.5,,
3455,08/29/20 11:46:20,28.258,0.0,,
3456,08/29/20 11:56:20,28.456,0.0,,
3457,08/29/20 12:06:20,28.258,21.5,,
3458,08/29/20 12:16:20,25.902,2238.9,,
3459,08/29/20 12:26:20,23.292,1808.3,,
3460,08/29/20 12:36:20,22.621,1980.6,,
3461,08/29/20 12:46:20,22.238,1980.6,,
3462,08/29/20 12:56:20,22.238,2669.5,,
3463,08/29/20 13:06:20,22.429,2238.9,,
3464,08/29/20 13:16:20,22.429,2152.8,,
3465,08/29/20 13:26:20,22.429,3272.2,,
3466,08/29/20 13:36:20,22.429,2411.1,,
3467,08/29/20 13:46:20,22.333,2325.0,,
3468,08/29/20 13:56:20,22.238,1980.6,,Logged
